postal_code,region_name_en,region_name_my,township_name_en,township_name_my,locality_name_en,locality_name_my,locality_type,township_admin_area_id,local_admin_area_id,match_status,match_method,review_reason
0103201,Kachin State,ကချင်ပြည်နယ်,Nawngmun Township,နောင်မွန်း မြို့နယ်,Ka San Hku Village Tract,ကဆန်ခူး ကျေးရွာအုပ်စု,village_tract,6681,,linked_township_only,exact_township_name,Unique township match; locality not uniquely linked
0103202,Kachin State,ကချင်ပြည်နယ်,Nawngmun Township,နောင်မွန်း မြို့နယ်,Htung Lar Dam Village Tract,ထုံလာဒမ်း ကျေးရွာအုပ်စု,village_tract,6681,,linked_township_only,exact_township_name,Unique township match; locality not uniquely linked
0103203,Kachin State,ကချင်ပြည်နယ်,Nawngmun Township,နောင်မွန်း မြို့နယ်,Yat Bawt Village Tract,ရပ်ဘော့ ကျေးရွာအုပ်စု,village_tract,6681,,linked_township_only,exact_township_name,Unique township match; locality not uniquely linked
0103204,Kachin State,ကချင်ပြည်နယ်,Nawngmun Township,နောင်မွန်း မြို့နယ်,Gat Htu Village Tract,ဂါတ်ထု ကျေးရွာအုပ်စု,village_tract,6681,,linked_township_only,exact_township_name,Unique township match; locality not uniquely linked
0103205,Kachin State,ကချင်ပြည်နယ်,Nawngmun Township,နောင်မွန်း မြို့နယ်,Lang Sar Htu Village Tract,လန်ဆာထု ကျေးရွာအုပ်စု,village_tract,6681,,linked_township_only,exact_township_name,Unique township match; locality not uniquely linked
0103206,Kachin State,ကချင်ပြည်နယ်,Nawngmun Township,နောင်မွန်း မြို့နယ်,Da Bu Dam Village Tract,ဒဘူဒမ်း ကျေးရွာအုပ်စု,village_tract,6681,,linked_township_only,exact_township_name,Unique township match; locality not uniquely linked
0103207,Kachin State,ကချင်ပြည်နယ်,Nawngmun Township,နောင်မွန်း မြို့နယ်,Ah Wi Wan Village Tract,အဝိဝမ် ကျေးရွာအုပ်စု,village_tract,6681,,linked_township_only,exact_township_name,Unique township match; locality not uniquely linked
0103208,Kachin State,ကချင်ပြည်နယ်,Nawngmun Township,နောင်မွန်း မြို့နယ်,Ngar War Village Tract,ငါဝါ ကျေးရွာအုပ်စု,village_tract,6681,,linked_township_only,exact_township_name,Unique township match; locality not uniquely linked
0103209,Kachin State,ကချင်ပြည်နယ်,Nawngmun Township,နောင်မွန်း မြို့နယ်,Da Zun Dam Village Tract,ဒဇွန်ဒမ်း ကျေးရွာအုပ်စု,village_tract,6681,,linked_township_only,exact_township_name,Unique township match; locality not uniquely linked
0103210,Kachin State,ကချင်ပြည်နယ်,Nawngmun Township,နောင်မွန်း မြို့နယ်,Ta Su Htu Village Tract,တဆူထု ကျေးရွာအုပ်စု,village_tract,6681,,linked_township_only,exact_township_name,Unique township match; locality not uniquely linked
0103211,Kachin State,ကချင်ပြည်နယ်,Nawngmun Township,နောင်မွန်း မြို့နယ်,Ah Li Awng Village Tract,အလီအောင် ကျေးရွာအုပ်စု,village_tract,6681,,linked_township_only,exact_township_name,Unique township match; locality not uniquely linked
0103212,Kachin State,ကချင်ပြည်နယ်,Nawngmun Township,နောင်မွန်း မြို့နယ်,Ma Khum Kan Village Tract,မခွမ်ကန် ကျေးရွာအုပ်စု,village_tract,6681,,linked_township_only,exact_township_name,Unique township match; locality not uniquely linked
0104200,Kachin State,ကချင်ပြည်နယ်,Machanbaw Township,မချမ်းဘော မြို့နယ်,In Bu Bawt Village Tract,အင်ဘူဘော့ ကျေးရွာအုပ်စု,village_tract,6686,,linked_township_only,exact_township_name,Unique township match; locality not uniquely linked
0104201,Kachin State,ကချင်ပြည်နယ်,Machanbaw Township,မချမ်းဘော မြို့နယ်,Nam Hkam Village Tract,နမ်ခမ်း ကျေးရွာအုပ်စု,village_tract,6686,,linked_township_only,exact_township_name,Unique township match; locality not uniquely linked
0104202,Kachin State,ကချင်ပြည်နယ်,Machanbaw Township,မချမ်းဘော မြို့နယ်,Hta Ran Dam Village Tract,ထရန်ဒမ်း ကျေးရွာအုပ်စု,village_tract,6686,,linked_township_only,exact_township_name,Unique township match; locality not uniquely linked
0104203,Kachin State,ကချင်ပြည်နယ်,Machanbaw Township,မချမ်းဘော မြို့နယ်,Kawng Mu Lon Village Tract,ကောင်းမူလုံ ကျေးရွာအုပ်စု,village_tract,6686,,linked_township_only,exact_township_name,Unique township match; locality not uniquely linked
0104204,Kachin State,ကချင်ပြည်နယ်,Machanbaw Township,မချမ်းဘော မြို့နယ်,Man No Village Tract,မန်နို ကျေးရွာအုပ်စု,village_tract,6686,,linked_township_only,exact_township_name,Unique township match; locality not uniquely linked
0104205,Kachin State,ကချင်ပြည်နယ်,Machanbaw Township,မချမ်းဘော မြို့နယ်,Ah Lang Ga Village Tract,အလန်ဂါး ကျေးရွာအုပ်စု,village_tract,6686,,linked_township_only,exact_township_name,Unique township match; locality not uniquely linked
0104206,Kachin State,ကချင်ပြည်နယ်,Machanbaw Township,မချမ်းဘော မြို့နယ်,Htang Gar Village Tract,ထန်ဂါး ကျေးရွာအုပ်စု,village_tract,6686,,linked_township_only,exact_township_name,Unique township match; locality not uniquely linked
0104207,Kachin State,ကချင်ပြည်နယ်,Machanbaw Township,မချမ်းဘော မြို့နယ်,In Ga Ding Chet Village Tract,အင်ဂါဒိန်ချက် ကျေးရွာအုပ်စု,village_tract,6686,,linked_township_only,exact_township_name,Unique township match; locality not uniquely linked
0104208,Kachin State,ကချင်ပြည်နယ်,Machanbaw Township,မချမ်းဘော မြို့နယ်,Shin Mway Yang Village Tract,ရှင်မွေယန် ကျေးရွာအုပ်စု,village_tract,6686,,linked_township_only,exact_township_name,Unique township match; locality not uniquely linked
0104209,Kachin State,ကချင်ပြည်နယ်,Machanbaw Township,မချမ်းဘော မြို့နယ်,Ma Jang Ga Village Tract,မဂျန်ဂါး ကျေးရွာအုပ်စု,village_tract,6686,,linked_township_only,exact_township_name,Unique township match; locality not uniquely linked
0104210,Kachin State,ကချင်ပြည်နယ်,Machanbaw Township,မချမ်းဘော မြို့နယ်,Dawng Shar Lar (Dawng Ga) Village Tract,ဒေါင်ရှာလာ (ဒေါင်ဂါး) ကျေးရွာအုပ်စု,village_tract,6686,,linked_township_only,exact_township_name,Unique township match; locality not uniquely linked
0104211,Kachin State,ကချင်ပြည်နယ်,Machanbaw Township,မချမ်းဘော မြို့နယ်,Ding Bu Ding Sar Village Tract,ဒိန်ဘူဒိန်ဆာ ကျေးရွာအုပ်စု,village_tract,6686,,linked_township_only,exact_township_name,Unique township match; locality not uniquely linked
0104212,Kachin State,ကချင်ပြည်နယ်,Machanbaw Township,မချမ်းဘော မြို့နယ်,In Khint War Kar Village Tract,အင်ခင့်ဝါကာ ကျေးရွာအုပ်စု,village_tract,6686,,linked_township_only,exact_township_name,Unique township match; locality not uniquely linked
0104213,Kachin State,ကချင်ပြည်နယ်,Machanbaw Township,မချမ်းဘော မြို့နယ်,La Ru Tin Kawt Village Tract,လရုတင်ကော့ ကျေးရွာအုပ်စု,village_tract,6686,,linked_township_only,exact_township_name,Unique township match; locality not uniquely linked
0104214,Kachin State,ကချင်ပြည်နယ်,Machanbaw Township,မချမ်းဘော မြို့နယ်,Pa Si Dam Village Tract,ပဆီဒမ် ကျေးရွာအုပ်စု,village_tract,6686,,linked_township_only,exact_township_name,Unique township match; locality not uniquely linked
0104215,Kachin State,ကချင်ပြည်နယ်,Machanbaw Township,မချမ်းဘော မြို့နယ်,In Dang Gar Village Tract,အင်ဒန်ဂါး ကျေးရွာအုပ်စု,village_tract,6686,,linked_township_only,exact_township_name,Unique township match; locality not uniquely linked
0104216,Kachin State,ကချင်ပြည်နယ်,Machanbaw Township,မချမ်းဘော မြို့နယ်,War Lang Ga Village Tract,ဝါလန်ဂါး ကျေးရွာအုပ်စု,village_tract,6686,,linked_township_only,exact_township_name,Unique township match; locality not uniquely linked
0104217,Kachin State,ကချင်ပြည်နယ်,Machanbaw Township,မချမ်းဘော မြို့နယ်,In Hkan Ga Run Hku Village Tract,အင်ခန်ဂါရွန်ခူး ကျေးရွာအုပ်စု,village_tract,6686,,linked_township_only,exact_township_name,Unique township match; locality not uniquely linked
