source_key,level,action,outcome,coremap_id,target_parent_id,name_en,name_my,official,rename,reparent,reclassify,create,notes
_05_Ward:2454,ward_village_tract,update_name,renamed,6147,6160,No (11) Ward,အမှတ် (၁၁) ရပ်ကွက်,True,True,False,False,False,matched_preserve_geom
_05_Ward:2444,ward_village_tract,create_mimu_placeholder,create_skipped_no_valid_geometry,,6160,Nyaung Pin Htaung Ward,ညောင်ပင်ထောင်ရပ်ကွက်,True,False,False,False,False,no MIMU comparison geometry; resolution=unresolved
_05_Ward:2435,ward_village_tract,create_mimu_placeholder,create_skipped_no_valid_geometry,,6160,Hle Yoe Ward,လှည်းရိုးရပ်ကွက်,True,False,False,False,False,no MIMU comparison geometry; resolution=unresolved
_05_Ward:2445,ward_village_tract,create_mimu_placeholder,create_skipped_no_valid_geometry,,6160,Ywar Ngan Su Ward,ရွာငံစုရပ်ကွက်,True,False,False,False,False,no MIMU comparison geometry; resolution=unresolved
_05_Ward:2440,ward_village_tract,update_name,kept,6151,6160,No (1) Ward,အမှတ် (၁) ရပ်ကွက်,True,False,False,False,False,matched_preserve_geom
_05_Ward:2441,ward_village_tract,update_name,kept,6149,6160,No (2) Ward,အမှတ် (၂) ရပ်ကွက်,True,False,False,False,False,matched_preserve_geom
_05_Ward:2438,ward_village_tract,create_mimu_placeholder,create_skipped_no_valid_geometry,,6160,Moe Kawng Ward,မိုးကောင်းရပ်ကွက်,True,False,False,False,False,no MIMU comparison geometry; resolution=unresolved
_05_Ward:2442,ward_village_tract,update_name,kept,6150,6160,No (3) Ward,အမှတ် (၃) ရပ်ကွက်,True,False,False,False,False,matched_preserve_geom
_05_Ward:2443,ward_village_tract,update_name,kept,6141,6160,No (4) Ward,အမှတ် (၄) ရပ်ကွက်,True,False,False,False,False,matched_preserve_geom
_05_Ward:2436,ward_village_tract,create_mimu_placeholder,create_skipped_no_valid_geometry,,6160,Let Ma Pin Ward,လက်မပင်ရပ်ကွက်,True,False,False,False,False,no MIMU comparison geometry; resolution=unresolved
_05_Ward:2439,ward_village_tract,create_mimu_placeholder,create_skipped_no_valid_geometry,,6160,Myo Haung Ward,မြို့ဟောင်းရပ်ကွက်,True,False,False,False,False,no MIMU comparison geometry; resolution=unresolved
_05_Ward:2437,ward_village_tract,create_mimu_placeholder,create_skipped_no_valid_geometry,,6160,Min Ga Lar Ward,မင်္ဂလာရပ်ကွက်,True,False,False,False,False,no MIMU comparison geometry; resolution=unresolved
_05_Ward:2446,ward_village_tract,create_mimu_placeholder,create_skipped_no_valid_geometry,,6160,Ywar Thit Ward,ရွာသစ်ရပ်ကွက်,True,False,False,False,False,no MIMU comparison geometry; resolution=unresolved
_05_Ward:2447,ward_village_tract,update_name,kept,6151,6160,No (1) Ward,အမှတ် (၁) ရပ်ကွက်,True,False,False,False,False,matched_preserve_geom
_05_Ward:2448,ward_village_tract,update_name,kept,6149,6160,No (2) Ward,အမှတ် (၂) ရပ်ကွက်,True,False,False,False,False,matched_preserve_geom
_05_Ward:2449,ward_village_tract,update_name,kept,6150,6160,No (3) Ward,အမှတ် (၃) ရပ်ကွက်,True,False,False,False,False,matched_preserve_geom
_05_Ward:2450,ward_village_tract,update_name,kept,6141,6160,No (4) Ward,အမှတ် (၄) ရပ်ကွက်,True,False,False,False,False,matched_preserve_geom
_05_Ward:2451,ward_village_tract,update_name,kept,6118,6160,No (5) Ward,အမှတ် (၅) ရပ်ကွက်,True,False,False,False,False,matched_preserve_geom
_06-VillageTract:13042,ward_village_tract,create_mimu_placeholder,create_skipped_no_valid_geometry,,6144,Htwet Ni,ထွက်နီ,True,False,False,False,False,no MIMU comparison geometry; resolution=unresolved
_06-VillageTract:13066,ward_village_tract,create_mimu_placeholder,create_skipped_no_valid_geometry,,6144,Thit Ae Pin,သစ်အယ်ပင်,True,False,False,False,False,no MIMU comparison geometry; resolution=unresolved
_06-VillageTract:13062,ward_village_tract,create_mimu_placeholder,create_skipped_no_valid_geometry,,6144,Taung Paw Gyi,တောင်ပေါ်ကြီး,True,False,False,False,False,no MIMU comparison geometry; resolution=unresolved
_06-VillageTract:13067,ward_village_tract,create_mimu_placeholder,create_skipped_no_valid_geometry,,6144,Yae Hpyu,ရေဖြူ,True,False,False,False,False,no MIMU comparison geometry; resolution=unresolved
_06-VillageTract:13046,ward_village_tract,create_mimu_placeholder,create_skipped_no_valid_geometry,,6144,Kyauk Su,ကျောက်စု,True,False,False,False,False,no MIMU comparison geometry; resolution=unresolved
_06-VillageTract:13041,ward_village_tract,create_mimu_placeholder,create_skipped_no_valid_geometry,,6144,Htei Thun,ထယ်သွန်း,True,False,False,False,False,no MIMU comparison geometry; resolution=unresolved
_06-VillageTract:13048,ward_village_tract,create_mimu_placeholder,create_skipped_no_valid_geometry,,6144,Me Nei Taung,မဲနယ်တောင်,True,False,False,False,False,no MIMU comparison geometry; resolution=unresolved
_06-VillageTract:13060,ward_village_tract,create_mimu_placeholder,create_skipped_no_valid_geometry,,6144,Shwe Pu Htoe,ရွှေပုထိုး,True,False,False,False,False,no MIMU comparison geometry; resolution=unresolved
_06-VillageTract:13056,ward_village_tract,create_mimu_placeholder,create_skipped_no_valid_geometry,,6144,Pang Sit,ပန်းစစ်,True,False,False,False,False,no MIMU comparison geometry; resolution=unresolved
_06-VillageTract:13065,ward_village_tract,create_mimu_placeholder,create_skipped_no_valid_geometry,,6144,Thein Kone,သိမ်ကုန်း,True,False,False,False,False,no MIMU comparison geometry; resolution=unresolved
_06-VillageTract:13057,ward_village_tract,create_mimu_placeholder,create_skipped_no_valid_geometry,,6144,Pin Pyaw,ပင်​ပျော်,True,False,False,False,False,no MIMU comparison geometry; resolution=unresolved
_06-VillageTract:13063,ward_village_tract,create_mimu_placeholder,create_skipped_no_valid_geometry,,6144,Taung Shey,တောင်ရှည်,True,False,False,False,False,no MIMU comparison geometry; resolution=unresolved
_06-VillageTract:13054,ward_village_tract,create_mimu_placeholder,create_skipped_no_valid_geometry,,6144,Nyaung Kauk,ညောင်ကောက်,True,False,False,False,False,no MIMU comparison geometry; resolution=unresolved
_06-VillageTract:13055,ward_village_tract,create_mimu_placeholder,create_skipped_no_valid_geometry,,6144,Nyaung Wun,ညောင်ဝန်း,True,False,False,False,False,no MIMU comparison geometry; resolution=unresolved
_06-VillageTract:13049,ward_village_tract,create_mimu_placeholder,create_skipped_no_valid_geometry,,6144,Mong Li,မိုင်းလီ,True,False,False,False,False,no MIMU comparison geometry; resolution=unresolved
_06-VillageTract:13058,ward_village_tract,create_mimu_placeholder,create_skipped_no_valid_geometry,,6144,Pway Hla,ပွေးလှ,True,False,False,False,False,no MIMU comparison geometry; resolution=unresolved
_06-VillageTract:13043,ward_village_tract,create_mimu_placeholder,create_skipped_no_valid_geometry,,6144,Inn Nge,အင်းငယ်,True,False,False,False,False,no MIMU comparison geometry; resolution=unresolved
_06-VillageTract:13064,ward_village_tract,create_mimu_placeholder,create_skipped_no_valid_geometry,,6144,Tha Yet Kone,သရက်ကုန်း,True,False,False,False,False,no MIMU comparison geometry; resolution=unresolved
_06-VillageTract:13044,ward_village_tract,create_mimu_placeholder,create_skipped_no_valid_geometry,,6144,Ku Kaw,ကူးကော်,True,False,False,False,False,no MIMU comparison geometry; resolution=unresolved
_06-VillageTract:13061,ward_village_tract,create_mimu_placeholder,create_skipped_no_valid_geometry,,6144,Ta Me,တမဲ,True,False,False,False,False,no MIMU comparison geometry; resolution=unresolved
_06-VillageTract:13059,ward_village_tract,create_mimu_placeholder,create_skipped_no_valid_geometry,,6144,Shar Pyar,ရှားပြား,True,False,False,False,False,no MIMU comparison geometry; resolution=unresolved
_06-VillageTract:13052,ward_village_tract,create_mimu_placeholder,create_skipped_no_valid_geometry,,6144,Myin Mu,မြင်းမူး,True,False,False,False,False,no MIMU comparison geometry; resolution=unresolved
_06-VillageTract:13045,ward_village_tract,create_mimu_placeholder,create_skipped_no_valid_geometry,,6144,Kyar Kone,ကျားကုန်း,True,False,False,False,False,no MIMU comparison geometry; resolution=unresolved
_06-VillageTract:13053,ward_village_tract,create_mimu_placeholder,create_skipped_no_valid_geometry,,6144,Nan Kone,နန်းကုန်း,True,False,False,False,False,no MIMU comparison geometry; resolution=unresolved
_06-VillageTract:13050,ward_village_tract,create_mimu_placeholder,create_skipped_no_valid_geometry,,6144,Myay Char (North),မြေခြား (မြောက်),True,False,False,False,False,no MIMU comparison geometry; resolution=unresolved
_06-VillageTract:13047,ward_village_tract,create_mimu_placeholder,create_skipped_no_valid_geometry,,6144,Kyone,ကျုံး,True,False,False,False,False,no MIMU comparison geometry; resolution=unresolved
_06-VillageTract:13051,ward_village_tract,create_mimu_placeholder,create_skipped_no_valid_geometry,,6144,Myay Char Chaint,မြေခြားချိုင့်,True,False,False,False,False,no MIMU comparison geometry; resolution=unresolved
_05_Ward:2596,ward_village_tract,create_mimu_placeholder,create_skipped_no_valid_geometry,,6144,Sue Bo Kone Ward,ဆူးဗိုကုန်းရပ်ကွက်,True,False,False,False,False,no MIMU comparison geometry; resolution=unresolved
_05_Ward:2594,ward_village_tract,create_mimu_placeholder,create_skipped_no_valid_geometry,,6144,Shan Ward,ရှမ်းရပ်ကွက်,True,False,False,False,False,no MIMU comparison geometry; resolution=unresolved
_05_Ward:2600,ward_village_tract,create_mimu_placeholder,create_skipped_no_valid_geometry,,6144,Zay Tan Ward,ဈေးတန်းရပ်ကွက်,True,False,False,False,False,no MIMU comparison geometry; resolution=unresolved
_05_Ward:2595,ward_village_tract,create_mimu_placeholder,create_skipped_no_valid_geometry,,6144,Sin Gaung Ward,ဆင်ခေါင်းရပ်ကွက်,True,False,False,False,False,no MIMU comparison geometry; resolution=unresolved
_05_Ward:2599,ward_village_tract,create_mimu_placeholder,create_skipped_no_valid_geometry,,6144,Ywar Thit Zay Di Kone Ward,ရွာသစ်စေတီကုန်းရပ်ကွက်,True,False,False,False,False,no MIMU comparison geometry; resolution=unresolved
_05_Ward:2589,ward_village_tract,create_mimu_placeholder,create_skipped_no_valid_geometry,,6144,Aw Yaw Ward,အော်ယောရပ်ကွက်,True,False,False,False,False,no MIMU comparison geometry; resolution=unresolved
_05_Ward:2598,ward_village_tract,create_mimu_placeholder,create_skipped_no_valid_geometry,,6144,Ywar Nge Ward,ရွာငယ်ရပ်ကွက်,True,False,False,False,False,no MIMU comparison geometry; resolution=unresolved
_05_Ward:2590,ward_village_tract,create_mimu_placeholder,create_skipped_no_valid_geometry,,6144,Haw Kone Ward,ဟော်ကုန်းရပ်ကွက်,True,False,False,False,False,no MIMU comparison geometry; resolution=unresolved
_05_Ward:2588,ward_village_tract,create_mimu_placeholder,create_skipped_no_valid_geometry,,6144,Ah Nauk Ward,အနောက်ရပ်ကွက်,True,False,False,False,False,no MIMU comparison geometry; resolution=unresolved
_05_Ward:2592,ward_village_tract,create_mimu_placeholder,create_skipped_no_valid_geometry,,6144,Pauk Taw Ward,ပေါက်တောရပ်ကွက်,True,False,False,False,False,no MIMU comparison geometry; resolution=unresolved
_05_Ward:2591,ward_village_tract,create_mimu_placeholder,create_skipped_no_valid_geometry,,6144,Hgnet Pyaw Taw Ward,ငှက်ပျောတောရပ်ကွက်,True,False,False,False,False,no MIMU comparison geometry; resolution=unresolved
_05_Ward:2593,ward_village_tract,create_mimu_placeholder,create_skipped_no_valid_geometry,,6144,Pyi Taw Thar Ward,ပြည်တော်သာရပ်ကွက်,True,False,False,False,False,no MIMU comparison geometry; resolution=unresolved
_05_Ward:2597,ward_village_tract,create_mimu_placeholder,create_skipped_no_valid_geometry,,6144,Thiri Min Ga Lar Ward,သီရိမင်္ဂလာရပ်ကွက်,True,False,False,False,False,no MIMU comparison geometry; resolution=unresolved
_06-VillageTract:13138,ward_village_tract,create_mimu_placeholder,create_skipped_no_valid_geometry,,6187,Nwar Ban Gyi,နွားဘန်းကြီး,True,False,False,False,False,no MIMU comparison geometry; resolution=unresolved
_06-VillageTract:13127,ward_village_tract,create_mimu_placeholder,create_skipped_no_valid_geometry,,6187,Kyauk Myaung,ကျောက်မြောင်း,True,False,False,False,False,no MIMU comparison geometry; resolution=unresolved
_06-VillageTract:13126,ward_village_tract,create_mimu_placeholder,create_skipped_no_valid_geometry,,6187,Kyauk Ku Pyin,ကျောက်ကူပြင်,True,False,False,False,False,no MIMU comparison geometry; resolution=unresolved
_06-VillageTract:13118,ward_village_tract,create_mimu_placeholder,create_skipped_no_valid_geometry,,6187,Doke Toe Yae,ဒုတ္တိုးရေ,True,False,False,False,False,no MIMU comparison geometry; resolution=unresolved
_06-VillageTract:13132,ward_village_tract,create_mimu_placeholder,create_skipped_no_valid_geometry,,6187,Lin Way,လင်းဝေး,True,False,False,False,False,no MIMU comparison geometry; resolution=unresolved
_06-VillageTract:13142,ward_village_tract,create_mimu_placeholder,create_skipped_no_valid_geometry,,6187,Ta Pin Pyaw,တပင်ပျော်,True,False,False,False,False,no MIMU comparison geometry; resolution=unresolved
_06-VillageTract:13136,ward_village_tract,create_mimu_placeholder,create_skipped_no_valid_geometry,,6187,Myo Gyi,မြို့ကြီး,True,False,False,False,False,no MIMU comparison geometry; resolution=unresolved
_06-VillageTract:13123,ward_village_tract,create_mimu_placeholder,create_skipped_no_valid_geometry,,6187,Inn Kone Ngar Su,အင်းကုန်းငါးဆူ,True,False,False,False,False,no MIMU comparison geometry; resolution=unresolved
_06-VillageTract:13130,ward_village_tract,create_mimu_placeholder,create_skipped_no_valid_geometry,,6187,Kyun Gyi,ကျွန်းကြီး,True,False,False,False,False,no MIMU comparison geometry; resolution=unresolved
_06-VillageTract:13141,ward_village_tract,create_mimu_placeholder,create_skipped_no_valid_geometry,,6187,Se,ဆည်,True,False,False,False,False,no MIMU comparison geometry; resolution=unresolved
_06-VillageTract:13122,ward_village_tract,create_mimu_placeholder,create_skipped_no_valid_geometry,,6187,Htee Hlaing,ထီးလှိုင်,True,False,False,False,False,no MIMU comparison geometry; resolution=unresolved
_06-VillageTract:13143,ward_village_tract,create_mimu_placeholder,create_skipped_no_valid_geometry,,6187,Thein Kone,သိမ်ကုန်း,True,False,False,False,False,no MIMU comparison geometry; resolution=unresolved
_06-VillageTract:13124,ward_village_tract,create_mimu_placeholder,create_skipped_no_valid_geometry,,6187,Kyan Taw,ကျန်တော,True,False,False,False,False,no MIMU comparison geometry; resolution=unresolved
_06-VillageTract:13125,ward_village_tract,create_mimu_placeholder,create_skipped_no_valid_geometry,,6187,Kyauk Hnget,ကျောက်ငှက်,True,False,False,False,False,no MIMU comparison geometry; resolution=unresolved
_06-VillageTract:13129,ward_village_tract,create_mimu_placeholder,create_skipped_no_valid_geometry,,6187,Kyauk Pon,ကျောက်ပုံ,True,False,False,False,False,no MIMU comparison geometry; resolution=unresolved
_06-VillageTract:13128,ward_village_tract,create_mimu_placeholder,create_skipped_no_valid_geometry,,6187,Kyauk Pi Zat,ကျောက်ပိဇပ်,True,False,False,False,False,no MIMU comparison geometry; resolution=unresolved
_06-VillageTract:13139,ward_village_tract,create_mimu_placeholder,create_skipped_no_valid_geometry,,6187,Nyaung Aing,ညောင်အိုင်,True,False,False,False,False,no MIMU comparison geometry; resolution=unresolved
_06-VillageTract:13131,ward_village_tract,create_mimu_placeholder,create_skipped_no_valid_geometry,,6187,Lel Kaing,လယ်ကိုင်း,True,False,False,False,False,no MIMU comparison geometry; resolution=unresolved
_06-VillageTract:13120,ward_village_tract,create_mimu_placeholder,create_skipped_no_valid_geometry,,6187,Hsat Chan,ဆပ်ခြံ,True,False,False,False,False,no MIMU comparison geometry; resolution=unresolved
_06-VillageTract:13145,ward_village_tract,create_mimu_placeholder,create_skipped_no_valid_geometry,,6187,Ya Ne,ရနဲ,True,False,False,False,False,no MIMU comparison geometry; resolution=unresolved
_06-VillageTract:13140,ward_village_tract,create_mimu_placeholder,create_skipped_no_valid_geometry,,6187,Nyaung Kyat,ညောင်ကြပ်,True,False,False,False,False,no MIMU comparison geometry; resolution=unresolved
_06-VillageTract:13133,ward_village_tract,create_mimu_placeholder,create_skipped_no_valid_geometry,,6187,Myaing,မြိုင်,True,False,False,False,False,no MIMU comparison geometry; resolution=unresolved
_06-VillageTract:13117,ward_village_tract,create_mimu_placeholder,create_skipped_no_valid_geometry,,6187,Ah Lel Chaung,အလယ်ချောင်,True,False,False,False,False,no MIMU comparison geometry; resolution=unresolved
_06-VillageTract:13121,ward_village_tract,create_mimu_placeholder,create_skipped_no_valid_geometry,,6187,Hsin Gaung,ဆင်ခေါင်း,True,False,False,False,False,no MIMU comparison geometry; resolution=unresolved
_06-VillageTract:13134,ward_village_tract,create_mimu_placeholder,create_skipped_no_valid_geometry,,6187,Myin Kya Doe,မြင်းကျဒိုး,True,False,False,False,False,no MIMU comparison geometry; resolution=unresolved
_06-VillageTract:13135,ward_village_tract,create_mimu_placeholder,create_skipped_no_valid_geometry,,6187,Myin Twin,မြင်းတွင်း,True,False,False,False,False,no MIMU comparison geometry; resolution=unresolved
_06-VillageTract:13119,ward_village_tract,create_mimu_placeholder,create_skipped_no_valid_geometry,,6187,Hpa Yar Gyi Kone,ဘုရားကြီးကုန်း,True,False,False,False,False,no MIMU comparison geometry; resolution=unresolved
_06-VillageTract:13144,ward_village_tract,create_mimu_placeholder,create_skipped_no_valid_geometry,,6187,Ya Gyi,ယကြီး,True,False,False,False,False,no MIMU comparison geometry; resolution=unresolved
_06-VillageTract:13137,ward_village_tract,create_mimu_placeholder,create_skipped_no_valid_geometry,,6187,Nan Hkon,နန်းခုံ,True,False,False,False,False,no MIMU comparison geometry; resolution=unresolved
_05_Ward:2671,ward_village_tract,create_mimu_placeholder,create_skipped_no_valid_geometry,,6187,Myo Kone Ward,မြို့ကုန်းရပ်ကွက်,True,False,False,False,False,no MIMU comparison geometry; resolution=unresolved
_05_Ward:2672,ward_village_tract,create_mimu_placeholder,create_skipped_no_valid_geometry,,6187,Ywar Ma Ward,ရွာမရပ်ကွက်,True,False,False,False,False,no MIMU comparison geometry; resolution=unresolved
_05_Ward:2673,ward_village_tract,create_mimu_placeholder,create_skipped_no_valid_geometry,,6187,Zay Tan Ward,ဈေးတန်းရပ်ကွက်,True,False,False,False,False,no MIMU comparison geometry; resolution=unresolved
_06-VillageTract:12869,ward_village_tract,create_mimu_placeholder,create_skipped_no_valid_geometry,,6280,Loi Koe,လွယ်ကိုး,True,False,False,False,False,no MIMU comparison geometry; resolution=unresolved
_06-VillageTract:12864,ward_village_tract,create_mimu_placeholder,create_skipped_no_valid_geometry,,6280,Hway,ဟွေး,True,False,False,False,False,no MIMU comparison geometry; resolution=unresolved
_06-VillageTract:12879,ward_village_tract,create_mimu_placeholder,create_skipped_no_valid_geometry,,6280,Yan Twin Ngar Kyaung,ယမ်းတွင်းငါးကြောင်,True,False,False,False,False,no MIMU comparison geometry; resolution=unresolved
_06-VillageTract:12872,ward_village_tract,create_mimu_placeholder,create_skipped_no_valid_geometry,,6280,Myin Taung,မြင်တောင်,True,False,False,False,False,no MIMU comparison geometry; resolution=unresolved
_06-VillageTract:12870,ward_village_tract,create_mimu_placeholder,create_skipped_no_valid_geometry,,6280,Ma Gyi Kone,မကျီးကုန်း,True,False,False,False,False,no MIMU comparison geometry; resolution=unresolved
_06-VillageTract:12865,ward_village_tract,create_mimu_placeholder,create_skipped_no_valid_geometry,,6280,Kaung Boet,ကောင်းဘို့,True,False,False,False,False,no MIMU comparison geometry; resolution=unresolved
_06-VillageTract:12862,ward_village_tract,create_mimu_placeholder,create_skipped_no_valid_geometry,,6280,Ah Lel Chaung,အလယ်ချောင်း,True,False,False,False,False,no MIMU comparison geometry; resolution=unresolved
_06-VillageTract:12863,ward_village_tract,create_mimu_placeholder,create_skipped_no_valid_geometry,,6280,Hpawng Taw,ဖေါင်းတော,True,False,False,False,False,no MIMU comparison geometry; resolution=unresolved
_06-VillageTract:12868,ward_village_tract,create_mimu_placeholder,create_skipped_no_valid_geometry,,6280,Kyauk Taw,ကျောက်တော,True,False,False,False,False,no MIMU comparison geometry; resolution=unresolved
_06-VillageTract:12873,ward_village_tract,create_mimu_placeholder,create_skipped_no_valid_geometry,,6280,Nan Lwe,နန်းလွဲ,True,False,False,False,False,no MIMU comparison geometry; resolution=unresolved
_06-VillageTract:12878,ward_village_tract,create_mimu_placeholder,create_skipped_no_valid_geometry,,6280,Par Me,ပါမဲ,True,False,False,False,False,no MIMU comparison geometry; resolution=unresolved
_06-VillageTract:12871,ward_village_tract,create_mimu_placeholder,create_skipped_no_valid_geometry,,6280,Mar Thea,မားသဲ,True,False,False,False,False,no MIMU comparison geometry; resolution=unresolved
_06-VillageTract:12866,ward_village_tract,create_mimu_placeholder,create_skipped_no_valid_geometry,,6280,Keng Hkam,ကျိုင်းခမ်း,True,False,False,False,False,no MIMU comparison geometry; resolution=unresolved
_06-VillageTract:12877,ward_village_tract,create_mimu_placeholder,create_skipped_no_valid_geometry,,6280,Ong Kwe,အုံးကွဲ,True,False,False,False,False,no MIMU comparison geometry; resolution=unresolved
_06-VillageTract:12874,ward_village_tract,create_mimu_placeholder,create_skipped_no_valid_geometry,,6280,Nang Kawng Hmu,နန်းကောင်းမှု,True,False,False,False,False,no MIMU comparison geometry; resolution=unresolved
_06-VillageTract:12867,ward_village_tract,create_mimu_placeholder,create_skipped_no_valid_geometry,,6280,Kyauk Gu,ကျောက်ဂူ,True,False,False,False,False,no MIMU comparison geometry; resolution=unresolved
_06-VillageTract:12876,ward_village_tract,create_mimu_placeholder,create_skipped_no_valid_geometry,,6280,Nawng Woe,နောင်ဝိုး,True,False,False,False,False,no MIMU comparison geometry; resolution=unresolved
_06-VillageTract:12875,ward_village_tract,create_mimu_placeholder,create_skipped_no_valid_geometry,,6280,Nawng Long,နောင်လုံ,True,False,False,False,False,no MIMU comparison geometry; resolution=unresolved
_05_Ward:2511,ward_village_tract,update_name,renamed,6188,6280,Taung Kwet Thit Ward,တောင်ကွက်သစ်ရပ်ကွက်,True,True,False,False,False,matched_preserve_geom
_05_Ward:2508,ward_village_tract,update_name,renamed,6190,6280,Myo Kone Ward,မြို့ကုန်းရပ်ကွက်,True,True,False,False,False,matched_preserve_geom
_05_Ward:2510,ward_village_tract,update_name,renamed,6199,6280,Oke Ta Dar Ward,ဥတ္တံတားရပ်ကွက်,True,True,False,False,False,matched_preserve_geom
_05_Ward:2513,ward_village_tract,update_name,renamed,6191,6280,Zay Tan Ward,ဈေးတန်းရပ်ကွက်,True,True,False,False,False,matched_preserve_geom
_05_Ward:2507,ward_village_tract,update_name,renamed,6193,6280,Myauk Kwet Thit Ward,မြောက်ကွက်သစ်ရပ်ကွက်,True,True,False,False,False,matched_preserve_geom
_05_Ward:2506,ward_village_tract,update_name,renamed,6194,6280,Ba Htu Ward,ဗထူးရပ်ကွက်,True,True,False,False,False,matched_preserve_geom
_05_Ward:2512,ward_village_tract,update_name,renamed,6181,6280,Zaw Gyi Ward,ဇော်ဂျီရပ်ကွက်,True,True,False,False,False,matched_preserve_geom
_05_Ward:2509,ward_village_tract,update_name,renamed,6183,6280,Myo U Ward,မြို့ဦးရပ်ကွက်,True,True,False,False,False,matched_preserve_geom
_05_Ward:2500,ward_village_tract,create_mimu_placeholder,create_skipped_no_valid_geometry,,6280,No (1) Ward,အမှတ် (၁) ရပ်ကွက်,True,False,False,False,False,no MIMU comparison geometry; resolution=unresolved
_05_Ward:2501,ward_village_tract,create_mimu_placeholder,create_skipped_no_valid_geometry,,6280,No (2) Ward,အမှတ် (၂) ရပ်ကွက်,True,False,False,False,False,no MIMU comparison geometry; resolution=unresolved
_05_Ward:2502,ward_village_tract,create_mimu_placeholder,create_skipped_no_valid_geometry,,6280,No (3) Ward,အမှတ် (၃) ရပ်ကွက်,True,False,False,False,False,no MIMU comparison geometry; resolution=unresolved
_05_Ward:2503,ward_village_tract,create_mimu_placeholder,create_skipped_no_valid_geometry,,6280,No (4) Ward,အမှတ် (၄) ရပ်ကွက်,True,False,False,False,False,no MIMU comparison geometry; resolution=unresolved
_05_Ward:2504,ward_village_tract,create_mimu_placeholder,create_skipped_no_valid_geometry,,6280,No (5) Ward,အမှတ် (၅) ရပ်ကွက်,True,False,False,False,False,no MIMU comparison geometry; resolution=unresolved
_05_Ward:2505,ward_village_tract,create_mimu_placeholder,create_skipped_no_valid_geometry,,6280,No (6) Ward,အမှတ် (၆) ရပ်ကွက်,True,False,False,False,False,no MIMU comparison geometry; resolution=unresolved
_06-VillageTract:13089,ward_village_tract,create_mimu_placeholder,create_skipped_no_valid_geometry,,6073,Pinlaung Gyi,ပင်လောင်းကြီး,True,False,False,False,False,no MIMU comparison geometry; resolution=unresolved
_06-VillageTract:13068,ward_village_tract,create_mimu_placeholder,create_skipped_no_valid_geometry,,6073,Bant Bar,ဘန့်ဘာ,True,False,False,False,False,no MIMU comparison geometry; resolution=unresolved
_06-VillageTract:13079,ward_village_tract,create_mimu_placeholder,create_skipped_no_valid_geometry,,6073,Min Bu,မင်းဘူး,True,False,False,False,False,no MIMU comparison geometry; resolution=unresolved
_06-VillageTract:13090,ward_village_tract,create_mimu_placeholder,create_skipped_no_valid_geometry,,6073,Taung Hti Bwar,တောင်ထီဗွါ,True,False,False,False,False,no MIMU comparison geometry; resolution=unresolved
_06-VillageTract:13074,ward_village_tract,create_mimu_placeholder,create_skipped_no_valid_geometry,,6073,Hti Pawng,ထီပေါင်း,True,False,False,False,False,no MIMU comparison geometry; resolution=unresolved
_06-VillageTract:13091,ward_village_tract,create_mimu_placeholder,create_skipped_no_valid_geometry,,6073,Tha Pyay Kone,သပြေကုန်း,True,False,False,False,False,no MIMU comparison geometry; resolution=unresolved
_06-VillageTract:13072,ward_village_tract,create_mimu_placeholder,create_skipped_no_valid_geometry,,6073,Hsin Tawng,စင်းတောင်း,True,False,False,False,False,no MIMU comparison geometry; resolution=unresolved
_06-VillageTract:13078,ward_village_tract,create_mimu_placeholder,create_skipped_no_valid_geometry,,6073,Long Pyin,လုံးပျဉ်,True,False,False,False,False,no MIMU comparison geometry; resolution=unresolved
_06-VillageTract:13073,ward_village_tract,create_mimu_placeholder,create_skipped_no_valid_geometry,,6073,Htein Pin,ထိန်ပင်,True,False,False,False,False,no MIMU comparison geometry; resolution=unresolved
_06-VillageTract:13088,ward_village_tract,create_mimu_placeholder,create_skipped_no_valid_geometry,,6073,Pin Mun,ပင်မွန်း,True,False,False,False,False,no MIMU comparison geometry; resolution=unresolved
_06-VillageTract:13075,ward_village_tract,create_mimu_placeholder,create_skipped_no_valid_geometry,,6073,Leint Nyar,လိန့်ညား,True,False,False,False,False,no MIMU comparison geometry; resolution=unresolved
_06-VillageTract:13080,ward_village_tract,create_mimu_placeholder,create_skipped_no_valid_geometry,,6073,Myauk Hti Bwar,မြောက်ထိဗွာ,True,False,False,False,False,no MIMU comparison geometry; resolution=unresolved
_06-VillageTract:13083,ward_village_tract,create_mimu_placeholder,create_skipped_no_valid_geometry,,6073,Nan Toke,နန်းတုတ်,True,False,False,False,False,no MIMU comparison geometry; resolution=unresolved
_06-VillageTract:13092,ward_village_tract,create_mimu_placeholder,create_skipped_no_valid_geometry,,6073,Ti Kyit,တီကျစ်,True,False,False,False,False,no MIMU comparison geometry; resolution=unresolved
_06-VillageTract:13082,ward_village_tract,create_mimu_placeholder,create_skipped_no_valid_geometry,,6073,Nan Pu Lin,နန်းပုလင်း,True,False,False,False,False,no MIMU comparison geometry; resolution=unresolved
_06-VillageTract:13085,ward_village_tract,create_mimu_placeholder,create_skipped_no_valid_geometry,,6073,Pawt In,ပေါ့အင်,True,False,False,False,False,no MIMU comparison geometry; resolution=unresolved
_06-VillageTract:13081,ward_village_tract,create_mimu_placeholder,create_skipped_no_valid_geometry,,6073,Myin Twin,မြင်းတွင်း,True,False,False,False,False,no MIMU comparison geometry; resolution=unresolved
