postal_code,source_row_count_en,source_row_count_my,region_name_en,region_name_my,township_name_en,township_name_my,locality_name_en,locality_name_my,locality_type,township_pcode,township_admin_area_id,local_pcode,local_admin_area_id,match_status,match_method,candidate_township_pcodes,candidate_local_pcodes,review_reason
0409218,1,1,Magway Region,မကွေးတိုင်းဒေသကြီး,Thayet Township,သရက် မြို့နယ်,Kya U Village Tract,ကျဦး ကျေးရွာအုပ်စု,village_tract,MMR009012,7127,MMR009012019,,township_only,exact_township_name,MMR009012,MMR009012019,
0409219,1,1,Magway Region,မကွေးတိုင်းဒေသကြီး,Thayet Township,သရက် မြို့နယ်,Koe Pin Village Tract,ကိုးပင် ကျေးရွာအုပ်စု,village_tract,MMR009012,7127,MMR009012020,,township_only,exact_township_name,MMR009012,MMR009012020,
0409220,1,1,Magway Region,မကွေးတိုင်းဒေသကြီး,Thayet Township,သရက် မြို့နယ်,Hman Din Gyi Village Tract,မှန်ဒင်းကြီး ကျေးရွာအုပ်စု,village_tract,MMR009012,7127,MMR009012021,,township_only,exact_township_name,MMR009012,MMR009012021,
0409221,1,1,Magway Region,မကွေးတိုင်းဒေသကြီး,Thayet Township,သရက် မြို့နယ်,Yae Hpyu Village Tract,ရေဖြူ ကျေးရွာအုပ်စု,village_tract,MMR009012,7127,MMR009012022,,township_only,exact_township_name,MMR009012,MMR009012022,
0409222,1,1,Magway Region,မကွေးတိုင်းဒေသကြီး,Thayet Township,သရက် မြို့နယ်,Tha Yet Myint Village Tract,သရက်မြင့် ကျေးရွာအုပ်စု,village_tract,MMR009012,7127,MMR009012023,,township_only,exact_township_name,MMR009012,MMR009012023,
0409223,1,1,Magway Region,မကွေးတိုင်းဒေသကြီး,Thayet Township,သရက် မြို့နယ်,Myauk Kyut Village Tract,မြောက်ကျွတ် ကျေးရွာအုပ်စု,village_tract,MMR009012,7127,MMR009012024,,township_only,exact_township_name,MMR009012,MMR009012024,
0409224,1,1,Magway Region,မကွေးတိုင်းဒေသကြီး,Thayet Township,သရက် မြို့နယ်,Yae Bwet Village Tract,ရေဘွက် ကျေးရွာအုပ်စု,village_tract,MMR009012,7127,MMR009012025,,township_only,exact_township_name,MMR009012,MMR009012025,
0409225,1,1,Magway Region,မကွေးတိုင်းဒေသကြီး,Thayet Township,သရက် မြို့နယ်,Pauk Taw Village Tract,ပေါက်တော ကျေးရွာအုပ်စု,village_tract,MMR009012,7127,MMR009012026,,township_only,exact_township_name,MMR009012,MMR009012026,
0409226,1,1,Magway Region,မကွေးတိုင်းဒေသကြီး,Thayet Township,သရက် မြို့နယ်,Pyin Aing Village Tract,ပြင်းအိုင် ကျေးရွာအုပ်စု,village_tract,MMR009012,7127,MMR009012027,,township_only,exact_township_name,MMR009012,MMR009012027,
0409227,1,1,Magway Region,မကွေးတိုင်းဒေသကြီး,Thayet Township,သရက် မြို့နယ်,Ta La Par Village Tract,တလပါး ကျေးရွာအုပ်စု,village_tract,MMR009012,7127,MMR009012028,,township_only,exact_township_name,MMR009012,MMR009012028,
0409228,1,1,Magway Region,မကွေးတိုင်းဒေသကြီး,Thayet Township,သရက် မြို့နယ်,Ban Kone Village Tract,ဘန်းကုန်း ကျေးရွာအုပ်စု,village_tract,MMR009012,7127,MMR009012029,,township_only,exact_township_name,MMR009012,MMR009012029,
0409229,1,1,Magway Region,မကွေးတိုင်းဒေသကြီး,Thayet Township,သရက် မြို့နယ်,Pon Nar Village Tract,ပုဏ္ဏား ကျေးရွာအုပ်စု,village_tract,MMR009012,7127,MMR009012030,,township_only,exact_township_name,MMR009012,MMR009012030,
0409230,1,1,Magway Region,မကွေးတိုင်းဒေသကြီး,Thayet Township,သရက် မြို့နယ်,Gyoe Gyar Village Tract,ကြိုးကြာ ကျေးရွာအုပ်စု,village_tract,MMR009012,7127,MMR009012031,,township_only,exact_township_name,MMR009012,MMR009012031,
0409231,1,1,Magway Region,မကွေးတိုင်းဒေသကြီး,Thayet Township,သရက် မြို့နယ်,Sin Kaw Village Tract,ဆင်ကော် ကျေးရွာအုပ်စု,village_tract,MMR009012,7127,MMR009012032,,township_only,exact_township_name,MMR009012,MMR009012032,
0409232,1,1,Magway Region,မကွေးတိုင်းဒေသကြီး,Thayet Township,သရက် မြို့နယ်,Twin Lel Village Tract,တွင်းလယ် ကျေးရွာအုပ်စု,village_tract,MMR009012,7127,MMR009012033,,township_only,exact_township_name,MMR009012,MMR009012033,
0409233,1,1,Magway Region,မကွေးတိုင်းဒေသကြီး,Thayet Township,သရက် မြို့နယ်,San Aint Village Tract,စမ်းအိုင့် ကျေးရွာအုပ်စု,village_tract,MMR009012,7127,MMR009012034,,township_only,exact_township_name,MMR009012,MMR009012034,
0409234,1,1,Magway Region,မကွေးတိုင်းဒေသကြီး,Thayet Township,သရက် မြို့နယ်,Par Put Village Tract,ပါးပွတ် ကျေးရွာအုပ်စု,village_tract,MMR009012,7127,MMR009012035,,township_only,exact_township_name,MMR009012,MMR009012035,
0409235,1,1,Magway Region,မကွေးတိုင်းဒေသကြီး,Thayet Township,သရက် မြို့နယ်,Ton Village Tract,တုန် ကျေးရွာအုပ်စု,village_tract,MMR009012,7127,MMR009012036,,township_only,exact_township_name,MMR009012,MMR009012036,
0409236,1,1,Magway Region,မကွေးတိုင်းဒေသကြီး,Thayet Township,သရက် မြို့နယ်,Ywar Ma Village Tract,ရွာမ ကျေးရွာအုပ်စု,village_tract,MMR009012,7127,MMR009012037,,township_only,exact_township_name,MMR009012,MMR009012037,
0409237,1,1,Magway Region,မကွေးတိုင်းဒေသကြီး,Thayet Township,သရက် မြို့နယ်,Pauk U Kar Village Tract,ပေါက်ဦးကား ကျေးရွာအုပ်စု,village_tract,MMR009012,7127,MMR009012038,,township_only,exact_township_name,MMR009012,MMR009012038,
0409238,1,1,Magway Region,မကွေးတိုင်းဒေသကြီး,Thayet Township,သရက် မြို့နယ်,Pyin Htaung Village Tract,ပျဉ်ထောင် ကျေးရွာအုပ်စု,village_tract,MMR009012,7127,MMR009012039,,township_only,exact_township_name,MMR009012,MMR009012039,
0409239,1,1,Magway Region,မကွေးတိုင်းဒေသကြီး,Thayet Township,သရက် မြို့နယ်,Min Te Village Tract,မင်းတဲ ကျေးရွာအုပ်စု,village_tract,MMR009012,7127,MMR009012040,,township_only,exact_township_name,MMR009012,MMR009012040,
0409240,1,1,Magway Region,မကွေးတိုင်းဒေသကြီး,Thayet Township,သရက် မြို့နယ်,Inn Ma Nge Village Tract,အင်းမငယ် ကျေးရွာအုပ်စု,village_tract,MMR009012,7127,MMR009012041,,township_only,exact_township_name,MMR009012,MMR009012041,
0409241,1,1,Magway Region,မကွေးတိုင်းဒေသကြီး,Thayet Township,သရက် မြို့နယ်,Pi Tauk Pin Village Tract,ပိတောက်ပင် ကျေးရွာအုပ်စု,village_tract,MMR009012,7127,MMR009012042,,township_only,exact_township_name,MMR009012,MMR009012042,
0409242,1,1,Magway Region,မကွေးတိုင်းဒေသကြီး,Thayet Township,သရက် မြို့နယ်,Peik Tha Lein Village Tract,ပိဿလိန်း ကျေးရွာအုပ်စု,village_tract,MMR009012,7127,MMR009012043,,township_only,exact_township_name,MMR009012,MMR009012043,
0409243,1,1,Magway Region,မကွေးတိုင်းဒေသကြီး,Thayet Township,သရက် မြို့နယ်,Pya Yae Village Tract,ပြရေ ကျေးရွာအုပ်စု,village_tract,MMR009012,7127,MMR009012044,,township_only,exact_township_name,MMR009012,MMR009012044,
0409244,1,1,Magway Region,မကွေးတိုင်းဒေသကြီး,Thayet Township,သရက် မြို့နယ်,Htone Htaung Village Tract,ထုံးတောင် ကျေးရွာအုပ်စု,village_tract,MMR009012,7127,MMR009012045,,township_only,exact_township_name,MMR009012,MMR009012045,
0409245,1,1,Magway Region,မကွေးတိုင်းဒေသကြီး,Thayet Township,သရက် မြို့နယ်,Pay Ka Tin Village Tract,ပေကတင် ကျေးရွာအုပ်စု,village_tract,MMR009012,7127,MMR009012046,,township_only,exact_township_name,MMR009012,MMR009012046,
0409246,1,1,Magway Region,မကွေးတိုင်းဒေသကြီး,Thayet Township,သရက် မြို့နယ်,Ban Pyin Village Tract,ဘန်းပြင် ကျေးရွာအုပ်စု,village_tract,MMR009012,7127,MMR009012047,,township_only,exact_township_name,MMR009012,MMR009012047,
0409247,1,1,Magway Region,မကွေးတိုင်းဒေသကြီး,Thayet Township,သရက် မြို့နယ်,Kun Ohn Village Tract,ကွမ်းအုန် ကျေးရွာအုပ်စု,village_tract,MMR009012,7127,MMR009012048,,township_only,exact_township_name,MMR009012,MMR009012048,
0409248,1,1,Magway Region,မကွေးတိုင်းဒေသကြီး,Thayet Township,သရက် မြို့နယ်,Nga Hlaing Chon Village Tract,ငလှိုင်ခြုံ ကျေးရွာအုပ်စု,village_tract,MMR009012,7127,MMR009012049,,township_only,exact_township_name,MMR009012,MMR009012049,
0409249,1,1,Magway Region,မကွေးတိုင်းဒေသကြီး,Thayet Township,သရက် မြို့နယ်,Kyauk Oe Village Tract,ကျောက်အိုး ကျေးရွာအုပ်စု,village_tract,MMR009012,7127,MMR009012050,,township_only,exact_township_name,MMR009012,MMR009012050,
0409250,1,1,Magway Region,မကွေးတိုင်းဒေသကြီး,Thayet Township,သရက် မြို့နယ်,Nyaung Zit Village Tract,ညောင်ဇစ် ကျေးရွာအုပ်စု,village_tract,MMR009012,7127,MMR009012051,,township_only,exact_township_name,MMR009012,MMR009012051,
0409251,1,1,Magway Region,မကွေးတိုင်းဒေသကြီး,Thayet Township,သရက် မြို့နယ်,Yae Paw Kyun Village Tract,ရေပေါ်ကျွန်း ကျေးရွာအုပ်စု,village_tract,MMR009012,7127,MMR009012052,,township_only,exact_township_name,MMR009012,MMR009012052,
0409252,1,1,Magway Region,မကွေးတိုင်းဒေသကြီး,Thayet Township,သရက် မြို့နယ်,Taw Myin Thar Village Tract,တောမြင်သာ ကျေးရွာအုပ်စု,village_tract,MMR009012,7127,MMR009012053,,township_only,exact_township_name,MMR009012,MMR009012053,
0410001,1,1,Magway Region,မကွေးတိုင်းဒေသကြီး,Mindon Township,မင်းတုန်း မြို့နယ်,No (1) Quarter,အမှတ် (၁) ရပ်ကွက်,ward,MMR009014,7107,MMR009014701501,7106,exact_local_admin_match,exact_township_name,MMR009014,MMR009014701501,
0410002,1,1,Magway Region,မကွေးတိုင်းဒေသကြီး,Mindon Township,မင်းတုန်း မြို့နယ်,No (2) Quarter,အမှတ် (၂) ရပ်ကွက်,ward,MMR009014,7107,MMR009014701502,7105,exact_local_admin_match,exact_township_name,MMR009014,MMR009014701502,
0410003,1,1,Magway Region,မကွေးတိုင်းဒေသကြီး,Mindon Township,မင်းတုန်း မြို့နယ်,No (3) Quarter,အမှတ် (၃) ရပ်ကွက်,ward,MMR009014,7107,MMR009014701503,7104,exact_local_admin_match,exact_township_name,MMR009014,MMR009014701503,
0410004,1,1,Magway Region,မကွေးတိုင်းဒေသကြီး,Mindon Township,မင်းတုန်း မြို့နယ်,No (4) Quarter,အမှတ် (၄) ရပ်ကွက်,ward,MMR009014,7107,MMR009014701504,7102,exact_local_admin_match,exact_township_name,MMR009014,MMR009014701504,
0410200,1,1,Magway Region,မကွေးတိုင်းဒေသကြီး,Mindon Township,မင်းတုန်း မြို့နယ်,Min Ga Lar U Village Tract,မင်္ဂလာဦး ကျေးရွာအုပ်စု,village_tract,MMR009014,7107,MMR009014001,,township_only,exact_township_name,MMR009014,MMR009014001,
0410201,1,1,Magway Region,မကွေးတိုင်းဒေသကြီး,Mindon Township,မင်းတုန်း မြို့နယ်,Ta Dar Village Tract,တံတား ကျေးရွာအုပ်စု,village_tract,MMR009014,7107,MMR009014002,,township_only,exact_township_name,MMR009014,MMR009014002,
0410202,1,1,Magway Region,မကွေးတိုင်းဒေသကြီး,Mindon Township,မင်းတုန်း မြို့နယ်,Min Ywar Kaing Village Tract,မင်းရွာကိုင်း ကျေးရွာအုပ်စု,village_tract,MMR009014,7107,MMR009014003,,township_only,exact_township_name,MMR009014,MMR009014003,
0410203,1,1,Magway Region,မကွေးတိုင်းဒေသကြီး,Mindon Township,မင်းတုန်း မြို့နယ်,Bu Taung Village Tract,ဘူးတောင်း ကျေးရွာအုပ်စု,village_tract,MMR009014,7107,MMR009014004,,township_only,exact_township_name,MMR009014,MMR009014004,
0410204,1,1,Magway Region,မကွေးတိုင်းဒေသကြီး,Mindon Township,မင်းတုန်း မြို့နယ်,Kaing Nge Village Tract,ကိုင်းငယ် ကျေးရွာအုပ်စု,village_tract,MMR009014,7107,MMR009014005,,township_only,exact_township_name,MMR009014,MMR009014005,
0410205,1,1,Magway Region,မကွေးတိုင်းဒေသကြီး,Mindon Township,မင်းတုန်း မြို့နယ်,Tha Nyan Village Tract,သညန်း ကျေးရွာအုပ်စု,village_tract,MMR009014,7107,MMR009014006,,township_only,exact_township_name,MMR009014,MMR009014006,
0410206,1,1,Magway Region,မကွေးတိုင်းဒေသကြီး,Mindon Township,မင်းတုန်း မြို့နယ်,Pan Tone Village Tract,ပန်းတုန်း ကျေးရွာအုပ်စု,village_tract,MMR009014,7107,MMR009014007,,township_only,exact_township_name,MMR009014,MMR009014007,
0410207,1,1,Magway Region,မကွေးတိုင်းဒေသကြီး,Mindon Township,မင်းတုန်း မြို့နယ်,Htauk Yit Village Tract,ထောက်ရစ် ကျေးရွာအုပ်စု,village_tract,MMR009014,7107,MMR009014008,,township_only,exact_township_name,MMR009014,MMR009014008,
0410208,1,1,Magway Region,မကွေးတိုင်းဒေသကြီး,Mindon Township,မင်းတုန်း မြို့နယ်,Pauk Kaing Village Tract,ပေါက်ကိုင်း ကျေးရွာအုပ်စု,village_tract,MMR009014,7107,MMR009014009,,township_only,exact_township_name,MMR009014,MMR009014009,
0410209,1,1,Magway Region,မကွေးတိုင်းဒေသကြီး,Mindon Township,မင်းတုန်း မြို့နယ်,Ku Hpyu Village Tract,ကူဖြူ ကျေးရွာအုပ်စု,village_tract,MMR009014,7107,MMR009014010,,township_only,exact_township_name,MMR009014,MMR009014010,
0410210,1,1,Magway Region,မကွေးတိုင်းဒေသကြီး,Mindon Township,မင်းတုန်း မြို့နယ်,Pyaung Pyar Village Tract,ပြောင်းပြာ ကျေးရွာအုပ်စု,village_tract,MMR009014,7107,MMR009014011,,township_only,exact_township_name,MMR009014,MMR009014011,
0410211,1,1,Magway Region,မကွေးတိုင်းဒေသကြီး,Mindon Township,မင်းတုန်း မြို့နယ်,Nyaung Kyet Village Tract,ညောင်ကြပ် ကျေးရွာအုပ်စု,village_tract,MMR009014,7107,MMR009014012,,township_only,exact_township_name,MMR009014,MMR009014012,
0410212,1,1,Magway Region,မကွေးတိုင်းဒေသကြီး,Mindon Township,မင်းတုန်း မြို့နယ်,Htan Pin Kone Village Tract,ထန်းပင်ကုန်း ကျေးရွာအုပ်စု,village_tract,MMR009014,7107,MMR009014013,,township_only,exact_township_name,MMR009014,MMR009014013,
0410213,1,1,Magway Region,မကွေးတိုင်းဒေသကြီး,Mindon Township,မင်းတုန်း မြို့နယ်,Ta Mar Village Tract,တမာ ကျေးရွာအုပ်စု,village_tract,MMR009014,7107,MMR009014014,,township_only,exact_township_name,MMR009014,MMR009014014,
0410214,1,1,Magway Region,မကွေးတိုင်းဒေသကြီး,Mindon Township,မင်းတုန်း မြို့နယ်,Kin Mun Taunt Village Tract,ကင်မွန်းတောင့် ကျေးရွာအုပ်စု,village_tract,MMR009014,7107,MMR009014015,,township_only,exact_township_name,MMR009014,MMR009014015,
0410215,1,1,Magway Region,မကွေးတိုင်းဒေသကြီး,Mindon Township,မင်းတုန်း မြို့နယ်,Htein Kaing Village Tract,ထိန်ကိုင်း ကျေးရွာအုပ်စု,village_tract,MMR009014,7107,MMR009014016,,township_only,exact_township_name,MMR009014,MMR009014016,
0410216,1,1,Magway Region,မကွေးတိုင်းဒေသကြီး,Mindon Township,မင်းတုန်း မြို့နယ်,Pyaung Village Tract,ပြောင်း ကျေးရွာအုပ်စု,village_tract,MMR009014,7107,MMR009014017,,township_only,exact_township_name,MMR009014,MMR009014017,
0410217,1,1,Magway Region,မကွေးတိုင်းဒေသကြီး,Mindon Township,မင်းတုန်း မြို့နယ်,Wet Kaw Village Tract,ဝက်ကော် ကျေးရွာအုပ်စု,village_tract,MMR009014,7107,MMR009014018,,township_only,exact_township_name,MMR009014,MMR009014018,
0410218,1,1,Magway Region,မကွေးတိုင်းဒေသကြီး,Mindon Township,မင်းတုန်း မြို့နယ်,Hpyu Kan Village Tract,ဖြူကန် ကျေးရွာအုပ်စု,village_tract,MMR009014,7107,MMR009014019,,township_only,exact_township_name,MMR009014,MMR009014019,
0410219,1,1,Magway Region,မကွေးတိုင်းဒေသကြီး,Mindon Township,မင်းတုန်း မြို့နယ်,Sa Par Tan Village Tract,စပါးတန်း ကျေးရွာအုပ်စု,village_tract,MMR009014,7107,MMR009014020,,township_only,exact_township_name,MMR009014,MMR009014020,
0410220,1,1,Magway Region,မကွေးတိုင်းဒေသကြီး,Mindon Township,မင်းတုန်း မြို့နယ်,Mee Pauk (Ta Loke Pin) Village Tract,မီးပေါက် (တလုပ်ပင်) ကျေးရွာအုပ်စု,village_tract,MMR009014,7107,MMR009014021,,township_only,exact_township_name,MMR009014,MMR009014021,
0410221,1,1,Magway Region,မကွေးတိုင်းဒေသကြီး,Mindon Township,မင်းတုန်း မြို့နယ်,Lin Pan Village Tract,လင်ပန်း ကျေးရွာအုပ်စု,village_tract,MMR009014,7107,MMR009014022,,township_only,exact_township_name,MMR009014,MMR009014022,
0410222,1,1,Magway Region,မကွေးတိုင်းဒေသကြီး,Mindon Township,မင်းတုန်း မြို့နယ်,Kan Paing Village Tract,ကံပိုင် ကျေးရွာအုပ်စု,village_tract,MMR009014,7107,MMR009014023,,township_only,exact_township_name,MMR009014,MMR009014023,
0410223,1,1,Magway Region,မကွေးတိုင်းဒေသကြီး,Mindon Township,မင်းတုန်း မြို့နယ်,Wun Twin Village Tract,ဝန်တွင်း ကျေးရွာအုပ်စု,village_tract,MMR009014,7107,MMR009014024,,township_only,exact_township_name,MMR009014,MMR009014024,
0410224,1,1,Magway Region,မကွေးတိုင်းဒေသကြီး,Mindon Township,မင်းတုန်း မြို့နယ်,Kyat Wa Village Tract,ကြပ်ဝ ကျေးရွာအုပ်စု,village_tract,MMR009014,7107,MMR009014025,,township_only,exact_township_name,MMR009014,MMR009014025,
0410225,1,1,Magway Region,မကွေးတိုင်းဒေသကြီး,Mindon Township,မင်းတုန်း မြို့နယ်,Gway Tauk Cho Village Tract,ခွေးတောက်ချို ကျေးရွာအုပ်စု,village_tract,MMR009014,7107,MMR009014026,,township_only,exact_township_name,MMR009014,MMR009014026,
0410226,1,1,Magway Region,မကွေးတိုင်းဒေသကြီး,Mindon Township,မင်းတုန်း မြို့နယ်,Kyoet Wa Village Tract,ကြို့ဝ ကျေးရွာအုပ်စု,village_tract,MMR009014,7107,MMR009014027,,township_only,exact_township_name,MMR009014,MMR009014027,
0410227,1,1,Magway Region,မကွေးတိုင်းဒေသကြီး,Mindon Township,မင်းတုန်း မြို့နယ်,Myauk Pyin Village Tract,မြောက်ပြင် ကျေးရွာအုပ်စု,village_tract,MMR009014,7107,MMR009014028,,township_only,exact_township_name,MMR009014,MMR009014028,
0410228,1,1,Magway Region,မကွေးတိုင်းဒေသကြီး,Mindon Township,မင်းတုန်း မြို့နယ်,Daunt Taik Village Tract,ဒေါင့်တိုက် ကျေးရွာအုပ်စု,village_tract,MMR009014,7107,MMR009014029,,township_only,exact_township_name,MMR009014,MMR009014029,
0410229,1,1,Magway Region,မကွေးတိုင်းဒေသကြီး,Mindon Township,မင်းတုန်း မြို့နယ်,Nga Khu Oe Village Tract,ငါးခူအိုး ကျေးရွာအုပ်စု,village_tract,MMR009014,7107,MMR009014030,,township_only,exact_township_name,MMR009014,MMR009014030,
0410230,1,1,Magway Region,မကွေးတိုင်းဒေသကြီး,Mindon Township,မင်းတုန်း မြို့နယ်,Me Za Li Village Tract,မဲဇလီ ကျေးရွာအုပ်စု,village_tract,MMR009014,7107,MMR009014031,,township_only,exact_township_name,MMR009014,MMR009014031,
0410231,1,1,Magway Region,မကွေးတိုင်းဒေသကြီး,Mindon Township,မင်းတုန်း မြို့နယ်,Hman Village Tract,မှန် ကျေးရွာအုပ်စု,village_tract,MMR009014,7107,MMR009014032,,township_only,exact_township_name,MMR009014,MMR009014032,
0410232,1,1,Magway Region,မကွေးတိုင်းဒေသကြီး,Mindon Township,မင်းတုန်း မြို့နယ်,Pe Myauk Village Tract,ပဲမြောက် ကျေးရွာအုပ်စု,village_tract,MMR009014,7107,MMR009014033,,township_only,exact_township_name,MMR009014,MMR009014033,
0410233,1,1,Magway Region,မကွေးတိုင်းဒေသကြီး,Mindon Township,မင်းတုန်း မြို့နယ်,Tat Village Tract,တပ် ကျေးရွာအုပ်စု,village_tract,MMR009014,7107,MMR009014034,,township_only,exact_township_name,MMR009014,MMR009014034,
0410234,1,1,Magway Region,မကွေးတိုင်းဒေသကြီး,Mindon Township,မင်းတုန်း မြို့နယ်,Nat Mauk Village Tract,နတ်မောက် ကျေးရွာအုပ်စု,village_tract,MMR009014,7107,MMR009014035,,township_only,exact_township_name,MMR009014,MMR009014035,
0410235,1,1,Magway Region,မကွေးတိုင်းဒေသကြီး,Mindon Township,မင်းတုန်း မြို့နယ်,Hlwar Wa Village Tract,လွှာဝ ကျေးရွာအုပ်စု,village_tract,MMR009014,7107,MMR009014036,,township_only,exact_township_name,MMR009014,MMR009014036,
0410236,1,1,Magway Region,မကွေးတိုင်းဒေသကြီး,Mindon Township,မင်းတုန်း မြို့နယ်,Chin Hnit Village Tract,ချင်းနှစ် ကျေးရွာအုပ်စု,village_tract,MMR009014,7107,MMR009014037,,township_only,exact_township_name,MMR009014,MMR009014037,
0410237,1,1,Magway Region,မကွေးတိုင်းဒေသကြီး,Mindon Township,မင်းတုန်း မြို့နယ်,Min Tat Village Tract,မင်းတပ် ကျေးရွာအုပ်စု,village_tract,MMR009014,7107,MMR009014038,,township_only,exact_township_name,MMR009014,MMR009014038,
0410238,1,1,Magway Region,မကွေးတိုင်းဒေသကြီး,Mindon Township,မင်းတုန်း မြို့နယ်,Taung Yan Village Tract,တောင်ရံ ကျေးရွာအုပ်စု,village_tract,MMR009014,7107,MMR009014039,,township_only,exact_township_name,MMR009014,MMR009014039,
0410239,1,1,Magway Region,မကွေးတိုင်းဒေသကြီး,Mindon Township,မင်းတုန်း မြို့နယ်,Khway Tauk Village Tract,ခွေးတောက် ကျေးရွာအုပ်စု,village_tract,MMR009014,7107,MMR009014040,,township_only,exact_township_name,MMR009014,MMR009014040,
0410240,1,1,Magway Region,မကွေးတိုင်းဒေသကြီး,Mindon Township,မင်းတုန်း မြို့နယ်,Mee Pauk (Ma Gyi Kyaw) Village Tract,မီးပေါက် (မကြီးကျော) ကျေးရွာအုပ်စု,village_tract,MMR009014,7107,MMR009014041,,township_only,exact_township_name,MMR009014,MMR009014041,
0410241,1,1,Magway Region,မကွေးတိုင်းဒေသကြီး,Mindon Township,မင်းတုန်း မြို့နယ်,Kyauk Gyi Village Tract,ကျောက်ကြီး ကျေးရွာအုပ်စု,village_tract,MMR009014,7107,MMR009014042,,township_only,exact_township_name,MMR009014,MMR009014042,
0410242,1,1,Magway Region,မကွေးတိုင်းဒေသကြီး,Mindon Township,မင်းတုန်း မြို့နယ်,Taung Pat Village Tract,တောင်ပတ် ကျေးရွာအုပ်စု,village_tract,MMR009014,7107,MMR009014043,,township_only,exact_township_name,MMR009014,MMR009014043,
0410243,1,1,Magway Region,မကွေးတိုင်းဒေသကြီး,Mindon Township,မင်းတုန်း မြို့နယ်,Ah Lel Chaung Village Tract,အလယ်ချောင်း ကျေးရွာအုပ်စု,village_tract,MMR009014,7107,MMR009014044,,township_only,exact_township_name,MMR009014,MMR009014044,
0410244,1,1,Magway Region,မကွေးတိုင်းဒေသကြီး,Mindon Township,မင်းတုန်း မြို့နယ်,Myo Haung Village Tract,မြို့ဟောင်း ကျေးရွာအုပ်စု,village_tract,MMR009014,7107,MMR009014045,,township_only,exact_township_name,MMR009014,MMR009014045,
0410245,1,1,Magway Region,မကွေးတိုင်းဒေသကြီး,Mindon Township,မင်းတုန်း မြို့နယ်,Inn Pyet Village Tract,အင်းပျက် ကျေးရွာအုပ်စု,village_tract,MMR009014,7107,MMR009014046,,township_only,exact_township_name,MMR009014,MMR009014046,
0410246,1,1,Magway Region,မကွေးတိုင်းဒေသကြီး,Mindon Township,မင်းတုန်း မြို့နယ်,Yaw Village Tract,ယော ကျေးရွာအုပ်စု,village_tract,MMR009014,7107,MMR009014047,,township_only,exact_township_name,MMR009014,MMR009014047,
0410247,1,1,Magway Region,မကွေးတိုင်းဒေသကြီး,Mindon Township,မင်းတုန်း မြို့နယ်,Than Bu La Village Tract,သမ္ဘူလ ကျေးရွာအုပ်စု,village_tract,MMR009014,7107,MMR009014048,,township_only,exact_township_name,MMR009014,MMR009014048,
0410248,1,1,Magway Region,မကွေးတိုင်းဒေသကြီး,Mindon Township,မင်းတုန်း မြို့နယ်,Saing Doe Village Tract,စိုင်ဒိုး ကျေးရွာအုပ်စု,village_tract,MMR009014,7107,MMR009014049,,township_only,exact_township_name,MMR009014,MMR009014049,
0410249,1,1,Magway Region,မကွေးတိုင်းဒေသကြီး,Mindon Township,မင်းတုန်း မြို့နယ်,Kyoet Kone Village Tract,ကြို့ကုန်း ကျေးရွာအုပ်စု,village_tract,MMR009014,7107,MMR009014050,,township_only,exact_township_name,MMR009014,MMR009014050,
0410250,1,1,Magway Region,မကွေးတိုင်းဒေသကြီး,Mindon Township,မင်းတုန်း မြို့နယ်,Sa Ka Te Village Tract,စကတဲ ကျေးရွာအုပ်စု,village_tract,MMR009014,7107,MMR009014051,,township_only,exact_township_name,MMR009014,MMR009014051,
0410251,1,1,Magway Region,မကွေးတိုင်းဒေသကြီး,Mindon Township,မင်းတုန်း မြို့နယ်,Htan Lay Pin Village Tract,ထန်းလေးပင် ကျေးရွာအုပ်စု,village_tract,MMR009014,7107,MMR009014052,,township_only,exact_township_name,MMR009014,MMR009014052,
0410252,1,1,Magway Region,မကွေးတိုင်းဒေသကြီး,Mindon Township,မင်းတုန်း မြို့နယ်,Kan Lel Village Tract,ကံလယ် ကျေးရွာအုပ်စု,village_tract,MMR009014,7107,MMR009014053,,township_only,exact_township_name,MMR009014,MMR009014053,
0410253,1,1,Magway Region,မကွေးတိုင်းဒေသကြီး,Mindon Township,မင်းတုန်း မြို့နယ်,Taing Tar Village Tract,တိုင်တား ကျေးရွာအုပ်စု,village_tract,MMR009014,7107,MMR009014054,,township_only,exact_township_name,MMR009014,MMR009014054,
0410254,1,1,Magway Region,မကွေးတိုင်းဒေသကြီး,Mindon Township,မင်းတုန်း မြို့နယ်,Nga Pon Kone Village Tract,ငါးပုန်ကုန်း ကျေးရွာအုပ်စု,village_tract,MMR009014,7107,MMR009014055,,township_only,exact_township_name,MMR009014,MMR009014055,
0410255,1,1,Magway Region,မကွေးတိုင်းဒေသကြီး,Mindon Township,မင်းတုန်း မြို့နယ်,Tha Min Ka Toke Village Tract,သမင်ကတုပ် ကျေးရွာအုပ်စု,village_tract,MMR009014,7107,MMR009014056,,township_only,exact_township_name,MMR009014,MMR009014056,
0410256,1,1,Magway Region,မကွေးတိုင်းဒေသကြီး,Mindon Township,မင်းတုန်း မြို့နယ်,Taung Taw Village Tract,တောင်တော် ကျေးရွာအုပ်စု,village_tract,MMR009014,7107,MMR009014057,,township_only,exact_township_name,MMR009014,MMR009014057,
