duplicate_type,admin_level,parent_id,normalized_name,admin_area_ids,name_row_ids,row_count,review_reason
exact_duplicate_name_rows,,,ပုံပါကျင်,5983,5203;7940,2,Remove exact duplicate name rows while preserving one row and useful aliases
exact_duplicate_name_rows,,,လယ်ဝေး,5991,5180;7820,2,Remove exact duplicate name rows while preserving one row and useful aliases
exact_duplicate_name_rows,,,လွိုင်ကော်,5997,7279;7782,2,Remove exact duplicate name rows while preserving one row and useful aliases
exact_duplicate_name_rows,,,ရှားတော,5998,7399;7988,2,Remove exact duplicate name rows while preserving one row and useful aliases
exact_duplicate_name_rows,,,လွိုင်ကော်,5999,7126;7526,2,Remove exact duplicate name rows while preserving one row and useful aliases
exact_duplicate_name_rows,,,ဘော်လခဲ,6006,7175;7558,2,Remove exact duplicate name rows while preserving one row and useful aliases
exact_duplicate_name_rows,,,ကယား,6007,7095;8124,2,Remove exact duplicate name rows while preserving one row and useful aliases
exact_duplicate_name_rows,,,ဖရူဆို,6013,7217;8234,2,Remove exact duplicate name rows while preserving one row and useful aliases
exact_duplicate_name_rows,,,ဒီးမော့ဆို,6014,5218;7980,2,Remove exact duplicate name rows while preserving one row and useful aliases
exact_duplicate_name_rows,,,ဒီးမော့ဆို,6015,7197;7912,2,Remove exact duplicate name rows while preserving one row and useful aliases
exact_duplicate_name_rows,,,သံတောင်ကြီး,6017,5219;8296,2,Remove exact duplicate name rows while preserving one row and useful aliases
exact_duplicate_name_rows,,,သံတောင်ကြီး,6018,7432;7860,2,Remove exact duplicate name rows while preserving one row and useful aliases
exact_duplicate_name_rows,,,တောင်ငူ,6019,7423;7560,2,Remove exact duplicate name rows while preserving one row and useful aliases
exact_duplicate_name_rows,,,ရေတာရှည်,6020,7460;7702,2,Remove exact duplicate name rows while preserving one row and useful aliases
exact_duplicate_name_rows,,,ဇမ္ဗူသီရိ,6029,7466;7552,2,Remove exact duplicate name rows while preserving one row and useful aliases
exact_duplicate_name_rows,,,နေပြည်တော်,6031,7100;7656,2,Remove exact duplicate name rows while preserving one row and useful aliases
exact_duplicate_name_rows,,,ဒက္ခိဏသီရိ,6032,7196;7584,2,Remove exact duplicate name rows while preserving one row and useful aliases
exact_duplicate_name_rows,,,ပျဉ်းမနား,6037,5181;7588,2,Remove exact duplicate name rows while preserving one row and useful aliases
exact_duplicate_name_rows,,,ဖယ်ခုံ,6039,7375;7910,2,Remove exact duplicate name rows while preserving one row and useful aliases
exact_duplicate_name_rows,,,ဇေယျာသီရိ,6042,5182;7712,2,Remove exact duplicate name rows while preserving one row and useful aliases
exact_duplicate_name_rows,,,ဥတ္တရ,6051,7476;8204,2,Remove exact duplicate name rows while preserving one row and useful aliases
exact_duplicate_name_rows,,,ပုဗ္ဗသီရိ,6059,7380;8250,2,Remove exact duplicate name rows while preserving one row and useful aliases
exact_duplicate_name_rows,,,တပ်ကုန်း,6067,7420;7876,2,Remove exact duplicate name rows while preserving one row and useful aliases
exact_duplicate_name_rows,,,ရမည်းသင်း,6068,7164;7796,2,Remove exact duplicate name rows while preserving one row and useful aliases
exact_duplicate_name_rows,,,ရမည်းသင်း,6069,7455;8318,2,Remove exact duplicate name rows while preserving one row and useful aliases
