postal_code,region_name_en,region_name_my,township_name_en,township_name_my,locality_name_en,locality_name_my,locality_type,township_admin_area_id,local_admin_area_id,match_status,match_method,review_reason
0224003,Sagaing Region,စစ်ကိုင်းတိုင်းဒေသကြီး,Ye-U Township,ရေဦး မြို့နယ်,Aung Chan Thar Quarter,အောင်ချမ်းသာ ရပ်ကွက်,ward,6789,6792,linked_local_area,exact_local_under_township,Unique local admin under matched township
0224004,Sagaing Region,စစ်ကိုင်းတိုင်းဒေသကြီး,Ye-U Township,ရေဦး မြို့နယ်,Aung San Quarter,အောင်ဆန်း ရပ်ကွက်,ward,6789,6790,linked_local_area,exact_local_under_township,Unique local admin under matched township
0224005,Sagaing Region,စစ်ကိုင်းတိုင်းဒေသကြီး,Ye-U Township,ရေဦး မြို့နယ်,Shwe Pyi Thar Quarter,ရွှေပြည်သာ ရပ်ကွက်,ward,6789,6787,linked_local_area,exact_local_under_township,Unique local admin under matched township
0225001,Sagaing Region,စစ်ကိုင်းတိုင်းဒေသကြီး,Tabayin Township,ဒီပဲယင်း မြို့နယ်,Tabayin Quarter,ဒီပဲယင်း ရပ်ကွက်,ward,6788,6784,linked_local_area,exact_local_under_township,Unique local admin under matched township
0225002,Sagaing Region,စစ်ကိုင်းတိုင်းဒေသကြီး,Tabayin Township,ဒီပဲယင်း မြို့နယ်,Taung Pyin Quarter,တောင်ပြင် ရပ်ကွက်,ward,6788,6779,linked_local_area,exact_local_under_township,Unique local admin under matched township
0227001,Sagaing Region,စစ်ကိုင်းတိုင်းဒေသကြီး,Budalin Township,ဘုတလင် မြို့နယ်,Mya Wa Di Quarter,မြဝတီ ရပ်ကွက်,ward,6824,6728,linked_local_area,exact_local_under_township,Unique local admin under matched township
0227002,Sagaing Region,စစ်ကိုင်းတိုင်းဒေသကြီး,Budalin Township,ဘုတလင် မြို့နယ်,Ma Har Ban Du La Quarter,မဟာဗန္ဓုလ ရပ်ကွက်,ward,6824,6820,linked_local_area,exact_local_under_township,Unique local admin under matched township
0227003,Sagaing Region,စစ်ကိုင်းတိုင်းဒေသကြီး,Budalin Township,ဘုတလင် မြို့နယ်,Khon Min Gyi Quarter,ခုံမင်းကြီး ရပ်ကွက်,ward,6824,6815,linked_local_area,exact_local_under_township,Unique local admin under matched township
0228001,Sagaing Region,စစ်ကိုင်းတိုင်းဒေသကြီး,Wetlet Township,ဝက်လက် မြို့နယ်,No (1) Quarter,အမှတ် (၁) ရပ်ကွက်,ward,6828,6826,linked_local_area,exact_local_under_township,Unique local admin under matched township
0228002,Sagaing Region,စစ်ကိုင်းတိုင်းဒေသကြီး,Wetlet Township,ဝက်လက် မြို့နယ်,No (2) Quarter,အမှတ် (၂) ရပ်ကွက်,ward,6828,6757,linked_local_area,exact_local_under_township,Unique local admin under matched township
0228003,Sagaing Region,စစ်ကိုင်းတိုင်းဒေသကြီး,Wetlet Township,ဝက်လက် မြို့နယ်,No (3) Quarter,အမှတ် (၃) ရပ်ကွက်,ward,6828,6827,linked_local_area,exact_local_under_township,Unique local admin under matched township
0231001,Sagaing Region,စစ်ကိုင်းတိုင်းဒေသကြီး,Yinmarbin Township,ယင်းမာပင် မြို့နယ်,(Ka Gyi) Quarter,(က) ရပ်ကွက်,ward,6816,6818,linked_local_area,exact_local_under_township,Unique local admin under matched township
0231002,Sagaing Region,စစ်ကိုင်းတိုင်းဒေသကြီး,Yinmarbin Township,ယင်းမာပင် မြို့နယ်,(Kha Gway) Quarter,(ခ) ရပ်ကွက်,ward,6816,6813,linked_local_area,exact_local_under_township,Unique local admin under matched township
0231003,Sagaing Region,စစ်ကိုင်းတိုင်းဒေသကြီး,Yinmarbin Township,ယင်းမာပင် မြို့နယ်,(Ga Nge) Quarter,(ဂ) ရပ်ကွက်,ward,6816,6817,linked_local_area,exact_local_under_township,Unique local admin under matched township
0231004,Sagaing Region,စစ်ကိုင်းတိုင်းဒေသကြီး,Yinmarbin Township,ယင်းမာပင် မြို့နယ်,(Ga Gyi) Quarter,(ဃ) ရပ်ကွက်,ward,6816,6819,linked_local_area,exact_local_under_township,Unique local admin under matched township
0232001,Sagaing Region,စစ်ကိုင်းတိုင်းဒေသကြီး,Salingyi Township,ဆားလင်းကြီး မြို့နယ်,No (1) Quarter,အမှတ် (၁) ရပ်ကွက်,ward,6872,6871,linked_local_area,exact_local_under_township,Unique local admin under matched township
0232002,Sagaing Region,စစ်ကိုင်းတိုင်းဒေသကြီး,Salingyi Township,ဆားလင်းကြီး မြို့နယ်,No (2) Quarter,အမှတ် (၂) ရပ်ကွက်,ward,6872,6867,linked_local_area,exact_local_under_township,Unique local admin under matched township
0232003,Sagaing Region,စစ်ကိုင်းတိုင်းဒေသကြီး,Salingyi Township,ဆားလင်းကြီး မြို့နယ်,No (3) Quarter,အမှတ် (၃) ရပ်ကွက်,ward,6872,6868,linked_local_area,exact_local_under_township,Unique local admin under matched township
0233001,Sagaing Region,စစ်ကိုင်းတိုင်းဒေသကြီး,Chaung-U Township,ချောင်းဦး မြို့နယ်,Myo Thit Quarter,မြို့သစ် ရပ်ကွက်,ward,6862,6863,linked_local_area,exact_local_under_township,Unique local admin under matched township
0233002,Sagaing Region,စစ်ကိုင်းတိုင်းဒေသကြီး,Chaung-U Township,ချောင်းဦး မြို့နယ်,Myo Ma Quarter,မြို့မ ရပ်ကွက်,ward,6862,6864,linked_local_area,exact_local_under_township,Unique local admin under matched township
0233003,Sagaing Region,စစ်ကိုင်းတိုင်းဒေသကြီး,Chaung-U Township,ချောင်းဦး မြို့နယ်,Yan Aung Myay Quarter,ရန်အောင်မြေ ရပ်ကွက်,ward,6862,6865,linked_local_area,exact_local_under_township,Unique local admin under matched township
0233004,Sagaing Region,စစ်ကိုင်းတိုင်းဒေသကြီး,Chaung-U Township,ချောင်းဦး မြို့နယ်,Chaung-U (North) Quarter,ချောင်းဦးမြောက် ရပ်ကွက်,ward,6862,6856,linked_local_area,exact_local_under_township,Unique local admin under matched township
0233005,Sagaing Region,စစ်ကိုင်းတိုင်းဒေသကြီး,Chaung-U Township,ချောင်းဦး မြို့နယ်,Ta Mar Myaing Quarter,တမာမြိုင် ရပ်ကွက်,ward,6862,6866,linked_local_area,exact_local_under_township,Unique local admin under matched township
0233006,Sagaing Region,စစ်ကိုင်းတိုင်းဒေသကြီး,Chaung-U Township,ချောင်းဦး မြို့နယ်,Chaung-U (South) Quarter,ချောင်းဦးတောင် ရပ်ကွက်,ward,6862,6855,linked_local_area,exact_local_under_township,Unique local admin under matched township
0234001,Sagaing Region,စစ်ကိုင်းတိုင်းဒေသကြီး,Myinmu Township,မြင်းမူ မြို့နယ်,Ah Nauk Paing Quarter,အနောက်ပိုင်း ရပ်ကွက်,ward,6829,6854,linked_local_area,exact_local_under_township,Unique local admin under matched township
0234002,Sagaing Region,စစ်ကိုင်းတိုင်းဒေသကြီး,Myinmu Township,မြင်းမူ မြို့နယ်,Myauk Paing Quarter,မြောက်ပိုင်း ရပ်ကွက်,ward,6829,6859,linked_local_area,exact_local_under_township,Unique local admin under matched township
0234003,Sagaing Region,စစ်ကိုင်းတိုင်းဒေသကြီး,Myinmu Township,မြင်းမူ မြို့နယ်,Taung Paing Quarter,တောင်ပိုင်း ရပ်ကွက်,ward,6829,6858,linked_local_area,exact_local_under_township,Unique local admin under matched township
0234004,Sagaing Region,စစ်ကိုင်းတိုင်းဒေသကြီး,Myinmu Township,မြင်းမူ မြို့နယ်,Ah Shey Paing Quarter,အရှေ့ပိုင်း ရပ်ကွက်,ward,6829,6860,linked_local_area,exact_local_under_township,Unique local admin under matched township
0235001,Sagaing Region,စစ်ကိုင်းတိုင်းဒေသကြီး,Pale Township,ပုလဲ မြို့နယ်,Myauk Paing Quarter,မြောက်ပိုင်း ရပ်ကွက်,ward,6814,6919,linked_local_area,exact_local_under_township,Unique local admin under matched township
0235002,Sagaing Region,စစ်ကိုင်းတိုင်းဒေသကြီး,Pale Township,ပုလဲ မြို့နယ်,Taung Paing Quarter,တောင်ပိုင်း ရပ်ကွက်,ward,6814,6904,linked_local_area,exact_local_under_township,Unique local admin under matched township
0237001,Sagaing Region,စစ်ကိုင်းတိုင်းဒေသကြီး,Sagaing Township,စစ်ကိုင်း မြို့နယ်,Dawei Zay Quarter,ထားဝယ်ဈေး ရပ်ကွက်,ward,6831,6844,linked_local_area,exact_local_under_township,Unique local admin under matched township
0237003,Sagaing Region,စစ်ကိုင်းတိုင်းဒေသကြီး,Sagaing Township,စစ်ကိုင်း မြို့နယ်,Nan Da Wun Kwet Thit Quarter,နန္ဒဝန်ကွက်သစ် ရပ်ကွက်,ward,6831,6848,linked_local_area,exact_local_under_township,Unique local admin under matched township
0237004,Sagaing Region,စစ်ကိုင်းတိုင်းဒေသကြီး,Sagaing Township,စစ်ကိုင်း မြို့နယ်,Moe Zar Quarter,မိုးဇာ ရပ်ကွက်,ward,6831,6847,linked_local_area,exact_local_under_township,Unique local admin under matched township
0237005,Sagaing Region,စစ်ကိုင်းတိုင်းဒေသကြီး,Sagaing Township,စစ်ကိုင်း မြို့နယ်,Myo Thit Quarter,မြို့သစ် ရပ်ကွက်,ward,6831,6851,linked_local_area,exact_local_under_township,Unique local admin under matched township
0237006,Sagaing Region,စစ်ကိုင်းတိုင်းဒေသကြီး,Sagaing Township,စစ်ကိုင်း မြို့နယ်,Pan Be Dan Quarter,ပန်းဘဲတန်း ရပ်ကွက်,ward,6831,6850,linked_local_area,exact_local_under_township,Unique local admin under matched township
0237007,Sagaing Region,စစ်ကိုင်းတိုင်းဒေသကြီး,Sagaing Township,စစ်ကိုင်း မြို့နယ်,Poe Tan Quarter,ပိုးတန်း ရပ်ကွက်,ward,6831,6846,linked_local_area,exact_local_under_township,Unique local admin under matched township
0237008,Sagaing Region,စစ်ကိုင်းတိုင်းဒေသကြီး,Sagaing Township,စစ်ကိုင်း မြို့နယ်,Min Lan Quarter,မင်းလမ်း ရပ်ကွက်,ward,6831,6839,linked_local_area,exact_local_under_township,Unique local admin under matched township
