source_key,entity_type,source_name_mm,source_name_en,source_parent,source_geometry_preview_path,candidate_core_ids,candidate_names,candidate_parents,candidate_types,name_evidence,overlap_percent,distance_m,dependency_counts,recommended_action,review_decision,selected_core_id,review_note
village:160102:row422:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,village,လေးအိမ်တန်း,Lay Ein Tan,Ayeyarwady > Pyapon > Bogale > Sein Haing,reports/admin-reconciliation-v2/phase3-previews/village_160102_row422_village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp.geojson,119028;119171;119360;119475,လေးအိမ်တန်း [Lay Ein Tan / လေးအိမ်တန်း] | လေးအိမ်တန်း [Lay Ein Tan / လေးအိမ်တန်း] | လေးအိမ်တန်း [Lay Ein Tan / လေးအိမ်တန်း] | လေးအိမ်တန်း [Lay Ein Tan / လေးအိမ်တန်း],ဘိုကလေး | ဘိုကလေး | ဘိုကလေး | ဘိုကလေး,village | village | village | village,exact_normalized_my,,32124.1;9417.6;387.3;273.8,119028:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0} || 119171:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0} || 119360:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0} || 119475:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},merge_duplicate_candidate,,119028,Multiple CoreMap settlements share exact normalized name under township | prefer id=119028 by verification/point/names (preserve survivor point)
village:160103:row424:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,village,ဆင်သေကွေ့,Sin Thay Kwayt,Ayeyarwady > Pyapon > Bogale > Sein Haing,reports/admin-reconciliation-v2/phase3-previews/village_160103_row424_village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp.geojson,119041;119465,ဆင်သေကွေ့ [Sin Thay Kwayt / ဆင်သေကွေ့] | ဆင်သေကွေ့ [Sin Thay Kwayt / ဆင်သေကွေ့],ဘိုကလေး | ဘိုကလေး,village | village,exact_normalized_my,,738.1;215.0,119041:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0} || 119465:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},merge_duplicate_candidate,,119041,Multiple CoreMap settlements share exact normalized name under township | prefer id=119041 by verification/point/names (preserve survivor point)
village:160105:row426:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,village,သူဌေးကုန်း,Thu Htay Kone,Ayeyarwady > Pyapon > Bogale > Sein Haing,reports/admin-reconciliation-v2/phase3-previews/village_160105_row426_village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp.geojson,119278;119364;119431,သူဌေးကုန်း [Thu Htay Kone / သူဌေးကုန်း] | သူဌေးကုန်း [Thu Htay Kone / သူဌေးကုန်း] | သူဌေးကုန်း [Thu Htay Kone / သူဌေးကုန်း],ဘိုကလေး | ဘိုကလေး | ဘိုကလေး,village | village | village,exact_normalized_my,,24676.3;29862.5;51903.5,119278:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0} || 119364:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0} || 119431:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},merge_duplicate_candidate,,119278,Multiple CoreMap settlements share exact normalized name under township | prefer id=119278 by verification/point/names (preserve survivor point)
village:164175:row483:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,village,​ခေတ်ဆန်း,Khit San,Ayeyarwady > Pyapon > Bogale > Tha Zin Kone,reports/admin-reconciliation-v2/phase3-previews/village_164175_row483_village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp.geojson,119102;119398,ခေတ်ဆန်း [Khit San / ခေတ်ဆန်း] | ခေတ်ဆန်း [Khit San / ခေတ်ဆန်း],ဘိုကလေး | ဘိုကလေး,village | village,exact_normalized_my,,12.1;356.1,119102:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0} || 119398:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},merge_duplicate_candidate,,119102,Multiple CoreMap settlements share exact normalized name under township | prefer id=119102 by verification/point/names (preserve survivor point)
village:161981:row489:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,village,သာဖြန်ကြီး,Thar Hpyan Gyi,Ayeyarwady > Pyapon > Bogale > Tha Zin Kone,reports/admin-reconciliation-v2/phase3-previews/village_161981_row489_village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp.geojson,119421;167372,သာဖြန်ကြီး [Thar Hpyan Gyi / သာဖြန်ကြီး] | သာဖြန်ကြီး [Thar Hpyan Gyi (သာဖြန်ကြီး) / သာဖြန်ကြီး],ဘိုကလေး | ဘိုကလေး,village | village,exact_normalized_my,,68.4;957.0,119421:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0} || 167372:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},merge_duplicate_candidate,,119421,Multiple CoreMap settlements share exact normalized name under township | prefer id=119421 by verification/point/names (preserve survivor point)
village:164177:row505:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,village,ထုံးဘူးကွဲ,Htone Bu Kwe,Ayeyarwady > Pyapon > Bogale > Thar Paung,reports/admin-reconciliation-v2/phase3-previews/village_164177_row505_village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp.geojson,119111;119193,ထုံးဘူးကွဲ [Htone Bu Kwe / ထုံးဘူးကွဲ] | ထုံးဘူးကွဲ [Htone Bu Kwe / ထုံးဘူးကွဲ],ဘိုကလေး | ဘိုကလေး,village | village,exact_normalized_my,,144.7;1050.6,119111:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0} || 119193:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},merge_duplicate_candidate,,119111,Multiple CoreMap settlements share exact normalized name under township | prefer id=119111 by verification/point/names (preserve survivor point)
village:162625:row518:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,village,ကျားချောင်း,Kyar Chaung,Ayeyarwady > Pyapon > Bogale > Thit Hpyu Chaung (Kan Su),reports/admin-reconciliation-v2/phase3-previews/village_162625_row518_village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp.geojson,119017;119243;119499,ကျားချောင်း [Kyar Chaung / ကျားချောင်း] | ကျားချောင်း [Kyar Chaung / ကျားချောင်း] | ကျားချောင်း [Kyar Chaung / ကျားချောင်း],ဘိုကလေး | ဘိုကလေး | ဘိုကလေး,village | village | village,exact_normalized_my,,17447.3;0.0;186.1,119017:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0} || 119243:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0} || 119499:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},merge_duplicate_candidate,,119017,Multiple CoreMap settlements share exact normalized name under township | prefer id=119017 by verification/point/names (preserve survivor point)
village:162781:row533:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,village,ဟင်္သာတစု,Hin Thar Ta Su,Ayeyarwady > Pyapon > Bogale > Thu Zar Wa,reports/admin-reconciliation-v2/phase3-previews/village_162781_row533_village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp.geojson,119030,သူဇာဝ [Thu Zar Wa / သူဇာဝ],ဘိုကလေး,village,no_exact_name,,598.3,119030:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},manual_review,,,Spatial-only settlement candidate blocked (do not merge by distance alone)
village:162784:row535:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,village,ရွှေလင်ပန်းစု,Shwe Lin Ban Su,Ayeyarwady > Pyapon > Bogale > Thu Zar Wa,reports/admin-reconciliation-v2/phase3-previews/village_162784_row535_village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp.geojson,119030,သူဇာဝ [Thu Zar Wa / သူဇာဝ],ဘိုကလေး,village,no_exact_name,,1372.4,119030:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},manual_review,,,Spatial-only settlement candidate blocked (do not merge by distance alone)
village:162833:row539:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,village,အကော်,Ah Kaw,Ayeyarwady > Pyapon > Bogale > Tone Le,reports/admin-reconciliation-v2/phase3-previews/village_162833_row539_village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp.geojson,119031;119511,အကော် [Ah Kaw / အကော်] | အကော် [Ah Kaw / အကော်],ဘိုကလေး | ဘိုကလေး,village | village,exact_normalized_my,,291.0;116.1,119031:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0} || 119511:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},merge_duplicate_candidate,,119031,Multiple CoreMap settlements share exact normalized name under township | prefer id=119031 by verification/point/names (preserve survivor point)
village:162830:row542:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,village,တရုပ်ဆိပ်,Ta Yoke Seik,Ayeyarwady > Pyapon > Bogale > Tone Le,reports/admin-reconciliation-v2/phase3-previews/village_162830_row542_village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp.geojson,119180;119357,တရုပ်ဆိပ် [Ta Yoke Seik / တရုပ်ဆိပ်] | တရုပ်ဆိပ် [Ta Yoke Seik / တရုပ်ဆိပ်],ဘိုကလေး | ဘိုကလေး,village | village,exact_normalized_my,,832.2;354.4,119180:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0} || 119357:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},merge_duplicate_candidate,,119180,Multiple CoreMap settlements share exact normalized name under township | prefer id=119180 by verification/point/names (preserve survivor point)
village:162828:row544:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,village,တုံးလဲ,Tone Le,Ayeyarwady > Pyapon > Bogale > Tone Le,reports/admin-reconciliation-v2/phase3-previews/village_162828_row544_village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp.geojson,119226;119427;119493,တုံးလဲ [Tone Le / တုံးလဲ] | တုံးလဲ [Tone Le / တုံးလဲ] | တုံးလဲ [Tone Le / တုံးလဲ],ဘိုကလေး | ဘိုကလေး | ဘိုကလေး,village | village | village,exact_normalized_my,,685.4;120.7;26031.4,119226:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0} || 119427:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0} || 119493:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},merge_duplicate_candidate,,119226,Multiple CoreMap settlements share exact normalized name under township | prefer id=119226 by verification/point/names (preserve survivor point)
village:163714:row555:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,village,ပေါ်တော်မူ,Paw Taw Mu,Ayeyarwady > Pyapon > Bogale > Yoke Saing,reports/admin-reconciliation-v2/phase3-previews/village_163714_row555_village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp.geojson,119206;119365,ပေါ်တော်မူ [Paw Taw Mu / ပေါ်တော်မူ] | ပေါ်တော်မူ [Paw Taw Mu / ပေါ်တော်မူ],ဘိုကလေး | ဘိုကလေး,village | village,exact_normalized_my,,895.4;625.0,119206:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0} || 119365:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},merge_duplicate_candidate,,119206,Multiple CoreMap settlements share exact normalized name under township | prefer id=119206 by verification/point/names (preserve survivor point)
village:150140:row567:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,village,ကညင်ကောက်,Ka Nyin Kauk,Ayeyarwady > Maubin > Danubyu > Ah La Myo,reports/admin-reconciliation-v2/phase3-previews/village_150140_row567_village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp.geojson,119629;119881,ကညင်ကောက် [Ka Nyin Kauk / ကညင်ကောက်] | ကညင်ကောက် [Ka Nyin Kauk / ကညင်ကောက်],ဓနုဖြူ | ဓနုဖြူ,village | village,exact_normalized_my,,729.9;78.4,119629:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0} || 119881:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},merge_duplicate_candidate,,119629,Multiple CoreMap settlements share exact normalized name under township | prefer id=119629 by verification/point/names (preserve survivor point)
village:150142:row569:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,village,ဦးတို,U To,Ayeyarwady > Maubin > Danubyu > Ah La Myo,reports/admin-reconciliation-v2/phase3-previews/village_150142_row569_village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp.geojson,119577;119715;149466,ဦးတို [U To / ဦးတို] | ဦးတို [U To / ဦးတို] | ဦးတို [U To / ဦးတို],ဓနုဖြူ | ဓနုဖြူ | ဓနုဖြူ,village | village | village,exact_normalized_my,,16.6;469.1;15084.8,119577:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0} || 119715:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0} || 149466:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},merge_duplicate_candidate,,119577,Multiple CoreMap settlements share exact normalized name under township | prefer id=119577 by verification/point/names (preserve survivor point)
village:151040:row581:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,village,ပွတ်စလီ,Put Sa Li,Ayeyarwady > Maubin > Danubyu > Byin Nyar (Middle),reports/admin-reconciliation-v2/phase3-previews/village_151040_row581_village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp.geojson,119745;119810,ပွတ်စလီ [Put Sa Li / ပွတ်စလီ] | ပွတ်စလီ [Put Sa Li / ပွတ်စလီ],ဓနုဖြူ | ဓနုဖြူ,village | village,exact_normalized_my,,949.5;53.0,119745:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0} || 119810:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},merge_duplicate_candidate,,119745,Multiple CoreMap settlements share exact normalized name under township | prefer id=119745 by verification/point/names (preserve survivor point)
village:151055:row590:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,village,ကနီကပင်,Ka Ni Ka Pin,Ayeyarwady > Maubin > Danubyu > Byin Nyar (West),reports/admin-reconciliation-v2/phase3-previews/village_151055_row590_village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp.geojson,119786;119943,ကနီကပင် [Ka Ni Ka Pin / ကနီကပင်] | ကနီကပင် [Ka Ni Ka Pin / ကနီကပင်],ဓနုဖြူ | ဓနုဖြူ,village | village,exact_normalized_my,,57.6;563.2,119786:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0} || 119943:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},merge_duplicate_candidate,,119786,Multiple CoreMap settlements share exact normalized name under township | prefer id=119786 by verification/point/names (preserve survivor point)
