postal_code,action,region_name_en,region_name_my,township_name_en,township_name_my,locality_name_en,locality_name_my,inferred_locality_type,matched_township_coremap_id,matched_local_coremap_id,match_method,confidence,source_row_count_en,source_row_count_my,duplicate_extra_source_rows,review_reason
0102226,link_township,Kachin State,ကချင်ပြည်နယ်,Injangyang Township,အင်ဂျန်းယန် မြို့နယ်,In Hku Ga Village Tract,အင်ခူဂါး ကျေးရွာအုပ်စု,village_tract,6668,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
0102227,link_township,Kachin State,ကချင်ပြည်နယ်,Injangyang Township,အင်ဂျန်းယန် မြို့နယ်,In Ji Au Mar Village Tract,အင်ဂျီအူးမား ကျေးရွာအုပ်စု,village_tract,6668,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
0102228,link_township,Kachin State,ကချင်ပြည်နယ်,Injangyang Township,အင်ဂျန်းယန် မြို့နယ်,Ka Kyee Htu La Nang Village Tract,ဂကျီးထုလနန် ကျေးရွာအုပ်စု,village_tract,6668,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
0102229,link_township,Kachin State,ကချင်ပြည်နယ်,Injangyang Township,အင်ဂျန်းယန် မြို့နယ်,La Gan In Bauk Htu Village Tract,လဂန်အင်ဘောက်တူ ကျေးရွာအုပ်စု,village_tract,6668,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
0102230,link_township,Kachin State,ကချင်ပြည်နယ်,Injangyang Township,အင်ဂျန်းယန် မြို့နယ်,Tsum Hpawng Village Tract,ဆွမ်ဖောင်း ကျေးရွာအုပ်စု,village_tract,6668,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
0102231,link_township,Kachin State,ကချင်ပြည်နယ်,Injangyang Township,အင်ဂျန်းယန် မြို့နယ်,Au Ga Au Si Village Tract,အူဂါအူဆီ ကျေးရွာအုပ်စု,village_tract,6668,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
0102232,link_township,Kachin State,ကချင်ပြည်နယ်,Injangyang Township,အင်ဂျန်းယန် မြို့နယ်,In Gawt Au Mar Village Tract,အင်ဂေါ့အူမား ကျေးရွာအုပ်စု,village_tract,6668,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
0102233,link_township,Kachin State,ကချင်ပြည်နယ်,Injangyang Township,အင်ဂျန်းယန် မြို့နယ်,Shadan Ding Sa Village Tract,ရှင်ဒန်ဒိန်ဆာ ကျေးရွာအုပ်စု,village_tract,6668,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
0102234,link_township,Kachin State,ကချင်ပြည်နယ်,Injangyang Township,အင်ဂျန်းယန် မြို့နယ်,In Pawm Bum Village Tract,အင်ပေါမ်ဘွမ်း ကျေးရွာအုပ်စု,village_tract,6668,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
0102235,link_township,Kachin State,ကချင်ပြည်နယ်,Injangyang Township,အင်ဂျန်းယန် မြို့နယ်,La Zee Gum Yang Lar Village Tract,လဇီးဂွမ်ရန်လာ ကျေးရွာအုပ်စု,village_tract,6668,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
0102236,link_township,Kachin State,ကချင်ပြည်နယ်,Injangyang Township,အင်ဂျန်းယန် မြို့နယ်,La Wa Yang Village Tract,လဝါ့ယန် ကျေးရွာအုပ်စု,village_tract,6668,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
0102237,link_township,Kachin State,ကချင်ပြည်နယ်,Injangyang Township,အင်ဂျန်းယန် မြို့နယ်,Ka Kyee Htu Village Tract,ကကျီးထူ ကျေးရွာအုပ်စု,village_tract,6668,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
0102238,link_township,Kachin State,ကချင်ပြည်နယ်,Injangyang Township,အင်ဂျန်းယန် မြို့နယ်,Sa Law Ding Ngut Village Tract,ဆလော်ဒိန်ငွတ် ကျေးရွာအုပ်စု,village_tract,6668,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
0102239,link_township,Kachin State,ကချင်ပြည်နယ်,Injangyang Township,အင်ဂျန်းယန် မြို့နယ်,Ma Kyang Ding Sa Village Tract,မကျန်ဒိန်ဆာ ကျေးရွာအုပ်စု,village_tract,6668,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
0102240,link_township,Kachin State,ကချင်ပြည်နယ်,Injangyang Township,အင်ဂျန်းယန် မြို့နယ်,Ka Ring Ga Village Tract,ကရိန်ဂါး ကျေးရွာအုပ်စု,village_tract,6668,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
0102241,link_township,Kachin State,ကချင်ပြည်နယ်,Injangyang Township,အင်ဂျန်းယန် မြို့နယ်,Hkum Bwe Au Mar Village Tract,ခွမ်ဘွဲအူမား ကျေးရွာအုပ်စု,village_tract,6668,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
0102242,link_township,Kachin State,ကချင်ပြည်နယ်,Injangyang Township,အင်ဂျန်းယန် မြို့နယ်,Ma Dan Tu Village Tract,မဒန်တူ ကျေးရွာအုပ်စု,village_tract,6668,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
0102243,link_township,Kachin State,ကချင်ပြည်နယ်,Injangyang Township,အင်ဂျန်းယန် မြို့နယ်,In Law Au Mar Village Tract,အင်လောအူမား ကျေးရွာအုပ်စု,village_tract,6668,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
0102244,link_township,Kachin State,ကချင်ပြည်နယ်,Injangyang Township,အင်ဂျန်းယန် မြို့နယ်,War Li Chet Village Tract,ဝါလီချက် ကျေးရွာအုပ်စု,village_tract,6668,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
0102245,link_township,Kachin State,ကချင်ပြည်နယ်,Injangyang Township,အင်ဂျန်းယန် မြို့နယ်,Naw Hkum Ga Village Tract,နော့ခွမ်ဂါး ကျေးရွာအုပ်စု,village_tract,6668,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
0102246,link_township,Kachin State,ကချင်ပြည်နယ်,Injangyang Township,အင်ဂျန်းယန် မြို့နယ်,In Shang Hkoe Gar Village Tract,အင်ရှန်ခိုးဂါး ကျေးရွာအုပ်စု,village_tract,6668,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
0102247,link_township,Kachin State,ကချင်ပြည်နယ်,Injangyang Township,အင်ဂျန်းယန် မြို့နယ်,Kying Ma Gar Village Tract,ကျိန်မာဂါး ကျေးရွာအုပ်စု,village_tract,6668,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
0102248,link_township,Kachin State,ကချင်ပြည်နယ်,Injangyang Township,အင်ဂျန်းယန် မြို့နယ်,Ma Wun Au Mar Village Tract,မဝန်အူမား ကျေးရွာအုပ်စု,village_tract,6668,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
0102249,link_township,Kachin State,ကချင်ပြည်နယ်,Injangyang Township,အင်ဂျန်းယန် မြို့နယ်,Sha Re Au Mar Village Tract,ရှရဲအူမား ကျေးရွာအုပ်စု,village_tract,6668,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
0102250,link_township,Kachin State,ကချင်ပြည်နယ်,Injangyang Township,အင်ဂျန်းယန် မြို့နယ်,In Hku Village Tract,အင်ခူး ကျေးရွာအုပ်စု,village_tract,6668,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
0102251,link_township,Kachin State,ကချင်ပြည်နယ်,Injangyang Township,အင်ဂျန်းယန် မြို့နယ်,Adan Ga Village Tract,အဒန်ဂါး ကျေးရွာအုပ်စု,village_tract,6668,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
0102252,link_township,Kachin State,ကချင်ပြည်နယ်,Injangyang Township,အင်ဂျန်းယန် မြို့နယ်,Gum Lang Village Tract,ဂွမ်လန် ကျေးရွာအုပ်စု,village_tract,6668,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
0102253,link_township,Kachin State,ကချင်ပြည်နယ်,Injangyang Township,အင်ဂျန်းယန် မြို့နယ်,Hpum Yawng Ding Sa Village Tract,ဖွမ်ယောင်ဒိန်ဆာ ကျေးရွာအုပ်စု,village_tract,6668,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
0102254,link_township,Kachin State,ကချင်ပြည်နယ်,Injangyang Township,အင်ဂျန်းယန် မြို့နယ်,Ka Htang Tu Village Tract,ကထန်တူ ကျေးရွာအုပ်စု,village_tract,6668,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
0102255,link_township,Kachin State,ကချင်ပြည်နယ်,Injangyang Township,အင်ဂျန်းယန် မြို့နယ်,In Gum La Village Tract,အင်ဂွမ်းလ ကျေးရွာအုပ်စု,village_tract,6668,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
0102256,link_township,Kachin State,ကချင်ပြည်နယ်,Injangyang Township,အင်ဂျန်းယန် မြို့နယ်,In Bang Bum Village Tract,အင်ဘန်ဘွမ်း ကျေးရွာအုပ်စု,village_tract,6668,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
0102257,link_township,Kachin State,ကချင်ပြည်နယ်,Injangyang Township,အင်ဂျန်းယန် မြို့နယ်,Ma Htaw Au Mar Village Tract,မထော်အူမား ကျေးရွာအုပ်စု,village_tract,6668,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
0102258,link_township,Kachin State,ကချင်ပြည်နယ်,Injangyang Township,အင်ဂျန်းယန် မြို့နယ်,Naw Lang Village Tract,နော်လန် ကျေးရွာအုပ်စု,village_tract,6668,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
0102259,link_township,Kachin State,ကချင်ပြည်နယ်,Injangyang Township,အင်ဂျန်းယန် မြို့နယ်,Ka Dawt Zum Hpaw Village Tract,ကဒေါ့ဇွမ်ဖော် ကျေးရွာအုပ်စု,village_tract,6668,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
0102260,link_township,Kachin State,ကချင်ပြည်နယ်,Injangyang Township,အင်ဂျန်းယန် မြို့နယ်,In Kwei Village Tract,အင်ကွယ် ကျေးရွာအုပ်စု,village_tract,6668,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
0102261,link_township,Kachin State,ကချင်ပြည်နယ်,Injangyang Township,အင်ဂျန်းယန် မြို့နယ်,In Byine Gar Village Tract,အင်ဗျိုင်ဂါး ကျေးရွာအုပ်စု,village_tract,6668,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
0102262,link_township,Kachin State,ကချင်ပြည်နယ်,Injangyang Township,အင်ဂျန်းယန် မြို့နယ်,In Sar Hkram Village Tract,အင်ဆာခရန် ကျေးရွာအုပ်စု,village_tract,6668,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
0103001,link_township,Kachin State,ကချင်ပြည်နယ်,Nawngmun Township,နောင်မွန်း မြို့နယ်,No (1) Quarter,အမှတ် (၁) ရပ်ကွက်,ward,6681,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
0103002,link_township,Kachin State,ကချင်ပြည်နယ်,Nawngmun Township,နောင်မွန်း မြို့နယ်,No (2) Quarter,အမှတ် (၂) ရပ်ကွက်,ward,6681,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
0103003,link_township,Kachin State,ကချင်ပြည်နယ်,Nawngmun Township,နောင်မွန်း မြို့နယ်,No (3) Quarter,အမှတ် (၃) ရပ်ကွက်,ward,6681,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
0103004,link_township,Kachin State,ကချင်ပြည်နယ်,Nawngmun Township,နောင်မွန်း မြို့နယ်,No (4) Quarter,အမှတ် (၄) ရပ်ကွက်,ward,6681,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
0103005,link_township,Kachin State,ကချင်ပြည်နယ်,Nawngmun Township,နောင်မွန်း မြို့နယ်,No (5) Quarter,အမှတ် (၅) ရပ်ကွက်,ward,6681,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
0103200,link_township,Kachin State,ကချင်ပြည်နယ်,Nawngmun Township,နောင်မွန်း မြို့နယ်,Nawngmun Village Tract,နောင်မွန် ကျေးရွာအုပ်စု,village_tract,6681,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
0103201,link_township,Kachin State,ကချင်ပြည်နယ်,Nawngmun Township,နောင်မွန်း မြို့နယ်,Ka San Hku Village Tract,ကဆန်ခူး ကျေးရွာအုပ်စု,village_tract,6681,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
0103202,link_township,Kachin State,ကချင်ပြည်နယ်,Nawngmun Township,နောင်မွန်း မြို့နယ်,Htung Lar Dam Village Tract,ထုံလာဒမ်း ကျေးရွာအုပ်စု,village_tract,6681,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
