coremap_id,hierarchy_level,admin_area_type,canonical_name,coremap_path,parent_id,classification,action,preserve_existing_geom,review_reason,point_x,point_y,geom_md5
7327,ward_village_tract,ward,အလယ်ပိုင်းရပ်ကွက်,country:11:မြန်မာ > state_region:7279:ဧ​ရာဝတီတိုင်း > district:7299:မအူပင်ခရိုင် > town:5853:ပန်းတနော်မြို့ > ward_village_tract:7327:အလယ်ပိုင်းရပ်ကွက်,5853,manual_review,manual_review,True,Core WVT not matched to an official MIMU ward/village-tract row,95.4632989017418,16.9816721,9a0e0aa34535a12e0027977ec25a64bd
7328,ward_village_tract,ward,အရှေ့ပိုင်းရပ်ကွက်,country:11:မြန်မာ > state_region:7279:ဧ​ရာဝတီတိုင်း > district:7299:မအူပင်ခရိုင် > town:5853:ပန်းတနော်မြို့ > ward_village_tract:7328:အရှေ့ပိုင်းရပ်ကွက်,5853,manual_review,manual_review,True,Core WVT not matched to an official MIMU ward/village-tract row,95.4751641704118,16.979044,b281ca4f6ce265adb26c20fdb4a32135
7329,ward_village_tract,ward,အိမ်မဲကြီးပိုင်းရပ်ကွက်,country:11:မြန်မာ > state_region:7279:ဧ​ရာဝတီတိုင်း > district:7324:မြောင်းမြခရိုင် > township:7326:အိမ်မဲမြို့နယ် > ward_village_tract:7329:အိမ်မဲကြီးပိုင်းရပ်ကွက်,7326,manual_review,manual_review,True,Core WVT not matched to an official MIMU ward/village-tract row,95.1812841648576,16.8902233,059c38a09a2bcdb28f7354afae97e0ca
7330,ward_village_tract,ward,အမှတ် (၁၃) ရွှေဝတ်မှုန် ရပ်ကွက်,country:11:မြန်မာ > state_region:7279:ဧ​ရာဝတီတိုင်း > district:7363:ပုသိမ်ခရိုင် > township:7362:ပုသိမ်မြို့နယ် > ward_village_tract:7330:အမှတ် (၁၃) ရွှေဝတ်မှုန် ရပ်ကွက်,7362,manual_review,manual_review,True,Core WVT not matched to an official MIMU ward/village-tract row,94.7671527289796,16.7957698,615decec733c781027d0dbfd86c71892
7331,ward_village_tract,ward,မြို့ကွက်သစ်ရပ်ကွက်,country:11:မြန်မာ > state_region:7279:ဧ​ရာဝတီတိုင်း > district:7299:မအူပင်ခရိုင် > township:7332:ပန်းတနော်မြို့နယ် > ward_village_tract:7331:မြို့ကွက်သစ်ရပ်ကွက်,7332,manual_review,manual_review,True,Core WVT not matched to an official MIMU ward/village-tract row,95.4630718989749,16.9889229,ca0f42a12ce7f1951580dc7d433c8808
7333,ward_village_tract,ward,ချောင်းဝပိုင်းရပ်ကွက်ရပ်ကွက်,country:11:မြန်မာ > state_region:7279:ဧ​ရာဝတီတိုင်း > district:7324:မြောင်းမြခရိုင် > township:7326:အိမ်မဲမြို့နယ် > ward_village_tract:7333:ချောင်းဝပိုင်းရပ်ကွက်ရပ်ကွက်,7326,manual_review,manual_review,True,Core WVT not matched to an official MIMU ward/village-tract row,95.1812132999626,16.9020457,60853284f01e46c4ef36b00e7880ae39
7334,ward_village_tract,ward,အထက်ပိုင်းရပ်ကွက်,country:11:မြန်မာ > state_region:7279:ဧ​ရာဝတီတိုင်း > district:7324:မြောင်းမြခရိုင် > township:7326:အိမ်မဲမြို့နယ် > ward_village_tract:7334:အထက်ပိုင်းရပ်ကွက်,7326,manual_review,manual_review,True,Core WVT not matched to an official MIMU ward/village-tract row,95.1814496584532,16.89536715,840d447dc17b82d48114e82d6bde2a35
7336,ward_village_tract,ward,စာချွန်ခံပိုင်းရပ်ကွက်,country:11:မြန်မာ > state_region:7279:ဧ​ရာဝတီတိုင်း > district:7324:မြောင်းမြခရိုင် > township:7326:အိမ်မဲမြို့နယ် > ward_village_tract:7336:စာချွန်ခံပိုင်းရပ်ကွက်,7326,manual_review,manual_review,True,Core WVT not matched to an official MIMU ward/village-tract row,95.1786637368886,16.88123985,13d8f0a674263a34b3877f450af8436d
7337,ward_village_tract,ward,အမှတ် (၁) ရပ်ကွက်,country:11:မြန်မာ > state_region:7279:ဧ​ရာဝတီတိုင်း > district:7363:ပုသိမ်ခရိုင် > township:7344:ကန်ကြီးတောင့်မြို့နယ် > ward_village_tract:7337:အမှတ် (၁) ရပ်ကွက်,7344,manual_review,manual_review,True,Core WVT not matched to an official MIMU ward/village-tract row,94.8853463179438,16.93910235,62967eb0f5f35a6e526e2e1c542fbbba
7338,ward_village_tract,ward,အမှတ် (၇) ရပ်ကွက်,country:11:မြန်မာ > state_region:7279:ဧ​ရာဝတီတိုင်း > district:7363:ပုသိမ်ခရိုင် > township:7344:ကန်ကြီးတောင့်မြို့နယ် > ward_village_tract:7338:အမှတ် (၇) ရပ်ကွက်,7344,manual_review,manual_review,True,Core WVT not matched to an official MIMU ward/village-tract row,94.9083891721031,16.89183975,d253fc4eb5fa851f6fbd747f4eee612e
7339,ward_village_tract,ward,အမှတ် (၆) ရပ်ကွက်,country:11:မြန်မာ > state_region:7279:ဧ​ရာဝတီတိုင်း > district:7363:ပုသိမ်ခရိုင် > township:7344:ကန်ကြီးတောင့်မြို့နယ် > ward_village_tract:7339:အမှတ် (၆) ရပ်ကွက်,7344,manual_review,manual_review,True,Core WVT not matched to an official MIMU ward/village-tract row,94.9066197872974,16.90151385,f9288c04b7a7476ab5368d56210d7804
7340,ward_village_tract,ward,အမှတ် (၃) ရပ်ကွက်,country:11:မြန်မာ > state_region:7279:ဧ​ရာဝတီတိုင်း > district:7363:ပုသိမ်ခရိုင် > township:7344:ကန်ကြီးတောင့်မြို့နယ် > ward_village_tract:7340:အမှတ် (၃) ရပ်ကွက်,7344,manual_review,manual_review,True,Core WVT not matched to an official MIMU ward/village-tract row,94.8975528653099,16.91194095,f674b31f356d48824ce52c9f9ccd9e4b
7341,ward_village_tract,ward,အမှတ် (၂) ရပ်ကွက်,country:11:မြန်မာ > state_region:7279:ဧ​ရာဝတီတိုင်း > district:7363:ပုသိမ်ခရိုင် > township:7344:ကန်ကြီးတောင့်မြို့နယ် > ward_village_tract:7341:အမှတ် (၂) ရပ်ကွက်,7344,manual_review,manual_review,True,Core WVT not matched to an official MIMU ward/village-tract row,94.8935648988212,16.92311125,5a74fb5a308b2c924d824c62e4bf1e4f
7342,ward_village_tract,ward,အမှတ် (၄) ရပ်ကွက်,country:11:မြန်မာ > state_region:7279:ဧ​ရာဝတီတိုင်း > district:7363:ပုသိမ်ခရိုင် > township:7344:ကန်ကြီးတောင့်မြို့နယ် > ward_village_tract:7342:အမှတ် (၄) ရပ်ကွက်,7344,manual_review,manual_review,True,Core WVT not matched to an official MIMU ward/village-tract row,94.909800323145,16.92339445,1c657ef39f730f569896ed58adb50e46
7343,ward_village_tract,ward,အမှတ် (၅) ရပ်ကွက်,country:11:မြန်မာ > state_region:7279:ဧ​ရာဝတီတိုင်း > district:7363:ပုသိမ်ခရိုင် > township:7344:ကန်ကြီးတောင့်မြို့နယ် > ward_village_tract:7343:အမှတ် (၅) ရပ်ကွက်,7344,manual_review,manual_review,True,Core WVT not matched to an official MIMU ward/village-tract row,94.9168891870966,16.9114768,82be66599850bb9e2beea35285e54b03
7345,ward_village_tract,ward,အမှတ် (၁၅) ရပ်ကွက်,country:11:မြန်မာ > state_region:7279:ဧ​ရာဝတီတိုင်း > district:7363:ပုသိမ်ခရိုင် > township:7362:ပုသိမ်မြို့နယ် > ward_village_tract:7345:အမှတ် (၁၅) ရပ်ကွက်,7362,manual_review,manual_review,True,Core WVT not matched to an official MIMU ward/village-tract row,94.7769334894066,16.81710745,50f2b0ff0f8a5cc322bbbfe6ba832b75
7346,ward_village_tract,ward,အမှတ် (၁၁) ရပ်ကွက်(ကန်တိုမင်),country:11:မြန်မာ > state_region:7279:ဧ​ရာဝတီတိုင်း > district:7363:ပုသိမ်ခရိုင် > township:7362:ပုသိမ်မြို့နယ် > ward_village_tract:7346:အမှတ် (၁၁) ရပ်ကွက်(ကန်တိုမင်),7362,manual_review,manual_review,True,Core WVT not matched to an official MIMU ward/village-tract row,94.7573149107796,16.8331809,96e3b705754b2a0616cb1bf837a44e0a
7347,ward_village_tract,ward,အမှတ် (၁၀) ရပ်ကွက်,country:11:မြန်မာ > state_region:7279:ဧ​ရာဝတီတိုင်း > district:7377:လပွတ္တာခရိုင် > township:7374:လပွတ္တာမြို့နယ် > ward_village_tract:7347:အမှတ် (၁၀) ရပ်ကွက်,7374,manual_review,manual_review,True,Core WVT not matched to an official MIMU ward/village-tract row,94.7557150411639,16.1533018,1314dbd2d0c2bf7ce10b91d1c9b8b315
7348,ward_village_tract,ward,အမှတ် (၁) ရပ်ကွက်,country:11:မြန်မာ > state_region:7279:ဧ​ရာဝတီတိုင်း > district:7363:ပုသိမ်ခရိုင် > township:7362:ပုသိမ်မြို့နယ် > ward_village_tract:7348:အမှတ် (၁) ရပ်ကွက်,7362,manual_review,manual_review,True,Core WVT not matched to an official MIMU ward/village-tract row,94.7417544133905,16.8094914,cfe1baeb507324f1e2e4288c535fcfb7
7349,ward_village_tract,ward,အမှတ် (၉) ရပ်ကွက်,country:11:မြန်မာ > state_region:7279:ဧ​ရာဝတီတိုင်း > district:7363:ပုသိမ်ခရိုင် > township:7362:ပုသိမ်မြို့နယ် > ward_village_tract:7349:အမှတ် (၉) ရပ်ကွက်,7362,manual_review,manual_review,True,Core WVT not matched to an official MIMU ward/village-tract row,94.7262991087681,16.80604475,89cd66e8e6cbcd8200151a7a49fc256b
7350,ward_village_tract,ward,အမှတ် (၂) ရပ်ကွက်,country:11:မြန်မာ > state_region:7279:ဧ​ရာဝတီတိုင်း > district:7363:ပုသိမ်ခရိုင် > township:7362:ပုသိမ်မြို့နယ် > ward_village_tract:7350:အမှတ် (၂) ရပ်ကွက်,7362,manual_review,manual_review,True,Core WVT not matched to an official MIMU ward/village-tract row,94.7316480512182,16.79040335,33684c2f8c70522201b1c399fb5bd6a4
7351,ward_village_tract,ward,အမှတ် (၃) ရပ်ကွက်,country:11:မြန်မာ > state_region:7279:ဧ​ရာဝတီတိုင်း > district:7363:ပုသိမ်ခရိုင် > township:7362:ပုသိမ်မြို့နယ် > ward_village_tract:7351:အမှတ် (၃) ရပ်ကွက်,7362,manual_review,manual_review,True,Core WVT not matched to an official MIMU ward/village-tract row,94.7508995098027,16.7934709,115ba1382836942236a9d3023c4fe818
7352,ward_village_tract,ward,အမှတ် (၅) ရပ်ကွက်,country:11:မြန်မာ > state_region:7279:ဧ​ရာဝတီတိုင်း > district:7363:ပုသိမ်ခရိုင် > township:7362:ပုသိမ်မြို့နယ် > ward_village_tract:7352:အမှတ် (၅) ရပ်ကွက်,7362,manual_review,manual_review,True,Core WVT not matched to an official MIMU ward/village-tract row,94.7481495475204,16.77737005,986afe7d3606fa1ced7255a6bd2af0fc
7353,ward_village_tract,ward,အမှတ် (၄) ရပ်ကွက်,country:11:မြန်မာ > state_region:7279:ဧ​ရာဝတီတိုင်း > district:7363:ပုသိမ်ခရိုင် > township:7362:ပုသိမ်မြို့နယ် > ward_village_tract:7353:အမှတ် (၄) ရပ်ကွက်,7362,manual_review,manual_review,True,Core WVT not matched to an official MIMU ward/village-tract row,94.7343963781986,16.7798548,2be8ca889c1b4b9cdf22f5328e06ad7b
7354,ward_village_tract,ward,ရပ်ကွက် (၃)မြို့ဦးရပ်ကွက်,country:11:မြန်မာ > state_region:7279:ဧ​ရာဝတီတိုင်း > district:7428:ဖျာပုံခရိုင် > township:7375:ဖျာပုံမြို့နယ် > ward_village_tract:7354:ရပ်ကွက် (၃)မြို့ဦးရပ်ကွက်,7375,manual_review,manual_review,True,Core WVT not matched to an official MIMU ward/village-tract row,95.6782481028551,16.29602385,a7be51c797fc4d45ea0c8dd3d61f0400
7355,ward_village_tract,ward,အမှတ် (၆) ရပ်ကွက်,country:11:မြန်မာ > state_region:7279:ဧ​ရာဝတီတိုင်း > district:7363:ပုသိမ်ခရိုင် > township:7362:ပုသိမ်မြို့နယ် > ward_village_tract:7355:အမှတ် (၆) ရပ်ကွက်,7362,manual_review,manual_review,True,Core WVT not matched to an official MIMU ward/village-tract row,94.7315862547686,16.7732272,848d87f84d473ce38820e4e9867e3e86
7356,ward_village_tract,ward,အမှတ် (၇) ရပ်ကွက်,country:11:မြန်မာ > state_region:7279:ဧ​ရာဝတီတိုင်း > district:7363:ပုသိမ်ခရိုင် > township:7362:ပုသိမ်မြို့နယ် > ward_village_tract:7356:အမှတ် (၇) ရပ်ကွက်,7362,manual_review,manual_review,True,Core WVT not matched to an official MIMU ward/village-tract row,94.7194947331831,16.76682075,1745e5eace35f835bc02b989577669bc
7357,ward_village_tract,ward,အမှတ် (၁၄) ရပ်ကွက်,country:11:မြန်မာ > state_region:7279:ဧ​ရာဝတီတိုင်း > district:7363:ပုသိမ်ခရိုင် > township:7362:ပုသိမ်မြို့နယ် > ward_village_tract:7357:အမှတ် (၁၄) ရပ်ကွက်,7362,manual_review,manual_review,True,Core WVT not matched to an official MIMU ward/village-tract row,94.7466513316014,16.76694415,0a0635b87ee18a7113ef6676a5633c77
7358,ward_village_tract,ward,အမှတ် (၁၂) ရပ်ကွက်(ရေကြည်ဦး),country:11:မြန်မာ > state_region:7279:ဧ​ရာဝတီတိုင်း > district:7363:ပုသိမ်ခရိုင် > township:7362:ပုသိမ်မြို့နယ် > ward_village_tract:7358:အမှတ် (၁၂) ရပ်ကွက်(ရေကြည်ဦး),7362,manual_review,manual_review,True,Core WVT not matched to an official MIMU ward/village-tract row,94.741314798307,16.74894655,f02db30b5445b8e211384f4ecb614480
7359,ward_village_tract,ward,အမှတ် (၈) ရပ်ကွက်,country:11:မြန်မာ > state_region:7279:ဧ​ရာဝတီတိုင်း > district:7363:ပုသိမ်ခရိုင် > township:7362:ပုသိမ်မြို့နယ် > ward_village_tract:7359:အမှတ် (၈) ရပ်ကွက်,7362,manual_review,manual_review,True,Core WVT not matched to an official MIMU ward/village-tract row,94.7212228894834,16.7545492,12a003d9917ba6c55c85e828afdd64eb
7360,ward_village_tract,ward,အမှတ် (၂) ရပ်ကွက်,country:11:မြန်မာ > state_region:7279:ဧ​ရာဝတီတိုင်း > district:7428:ဖျာပုံခရိုင် > township:7309:ကျိုက်လတ်မြို့နယ် > ward_village_tract:7360:အမှတ် (၂) ရပ်ကွက်,7309,manual_review,manual_review,True,Core WVT not matched to an official MIMU ward/village-tract row,95.7292883092219,16.4453234,f26877d7aa02bab53810e308b21d5592
7361,ward_village_tract,ward,အမှတ် (၁၀) ရပ်ကွက်,country:11:မြန်မာ > state_region:7279:ဧ​ရာဝတီတိုင်း > district:7363:ပုသိမ်ခရိုင် > township:7362:ပုသိမ်မြို့နယ် > ward_village_tract:7361:အမှတ် (၁၀) ရပ်ကွက်,7362,manual_review,manual_review,True,Core WVT not matched to an official MIMU ward/village-tract row,94.7076831566221,16.76662455,15ac87aed2dea5151d19de486c65d74e
7365,ward_village_tract,ward,အမှတ် (၂) ရပ်ကွက်,country:11:မြန်မာ > state_region:7279:ဧ​ရာဝတီတိုင်း > district:7377:လပွတ္တာခရိုင် > township:7374:လပွတ္တာမြို့နယ် > ward_village_tract:7365:အမှတ် (၂) ရပ်ကွက်,7374,manual_review,manual_review,True,Core WVT not matched to an official MIMU ward/village-tract row,94.7477141346439,16.1419365,470ddd4c7abacb0427d6a7584c694622
7366,ward_village_tract,ward,အမှတ် (၃) ရပ်ကွက်,country:11:မြန်မာ > state_region:7279:ဧ​ရာဝတီတိုင်း > district:7377:လပွတ္တာခရိုင် > township:7374:လပွတ္တာမြို့နယ် > ward_village_tract:7366:အမှတ် (၃) ရပ်ကွက်,7374,manual_review,manual_review,True,Core WVT not matched to an official MIMU ward/village-tract row,94.7540048404778,16.1479473,5844e3daf9a5d495b4b58a9ede3bbcca
7367,ward_village_tract,ward,အမှတ် (၁) ရပ်ကွက်,country:11:မြန်မာ > state_region:7279:ဧ​ရာဝတီတိုင်း > district:7377:လပွတ္တာခရိုင် > township:7374:လပွတ္တာမြို့နယ် > ward_village_tract:7367:အမှတ် (၁) ရပ်ကွက်,7374,manual_review,manual_review,True,Core WVT not matched to an official MIMU ward/village-tract row,94.7514248694235,16.14058975,c992c08c2a82fcfbaa8da28a398ab204
7368,ward_village_tract,ward,အမှတ် (၄) ရပ်ကွက်,country:11:မြန်မာ > state_region:7279:ဧ​ရာဝတီတိုင်း > district:7377:လပွတ္တာခရိုင် > township:7374:လပွတ္တာမြို့နယ် > ward_village_tract:7368:အမှတ် (၄) ရပ်ကွက်,7374,manual_review,manual_review,True,Core WVT not matched to an official MIMU ward/village-tract row,94.7558062307147,16.14363895,6f20fe59143fdff9179f656da9311a10
7369,ward_village_tract,ward,အမှတ် (၆) ရပ်ကွက်,country:11:မြန်မာ > state_region:7279:ဧ​ရာဝတီတိုင်း > district:7377:လပွတ္တာခရိုင် > township:7374:လပွတ္တာမြို့နယ် > ward_village_tract:7369:အမှတ် (၆) ရပ်ကွက်,7374,manual_review,manual_review,True,Core WVT not matched to an official MIMU ward/village-tract row,94.7618155552789,16.1477357,9e44a0e2b1d5f2e316ffb645eacf51e7
7370,ward_village_tract,ward,အမှတ် (၅) ရပ်ကွက်,country:11:မြန်မာ > state_region:7279:ဧ​ရာဝတီတိုင်း > district:7377:လပွတ္တာခရိုင် > township:7374:လပွတ္တာမြို့နယ် > ward_village_tract:7370:အမှတ် (၅) ရပ်ကွက်,7374,manual_review,manual_review,True,Core WVT not matched to an official MIMU ward/village-tract row,94.7579330008423,16.1477279,f75c40ff1b274cbb2f8c981ab806f39e
7371,ward_village_tract,ward,အမှတ် (၉) ရပ်ကွက်,country:11:မြန်မာ > state_region:7279:ဧ​ရာဝတီတိုင်း > district:7377:လပွတ္တာခရိုင် > township:7374:လပွတ္တာမြို့နယ် > ward_village_tract:7371:အမှတ် (၉) ရပ်ကွက်,7374,manual_review,manual_review,True,Core WVT not matched to an official MIMU ward/village-tract row,94.7664533817074,16.15311005,a6823d2758b049f25e2e7a216b8493c8
7372,ward_village_tract,ward,အမှတ် (၇) ရပ်ကွက်,country:11:မြန်မာ > state_region:7279:ဧ​ရာဝတီတိုင်း > district:7377:လပွတ္တာခရိုင် > township:7374:လပွတ္တာမြို့နယ် > ward_village_tract:7372:အမှတ် (၇) ရပ်ကွက်,7374,manual_review,manual_review,True,Core WVT not matched to an official MIMU ward/village-tract row,94.7609545514653,16.1519245,d503d2a5e8a1e6212b1d25259c56d4fc
7373,ward_village_tract,ward,အမှတ် (၈) ရပ်ကွက်,country:11:မြန်မာ > state_region:7279:ဧ​ရာဝတီတိုင်း > district:7377:လပွတ္တာခရိုင် > township:7374:လပွတ္တာမြို့နယ် > ward_village_tract:7373:အမှတ် (၈) ရပ်ကွက်,7374,manual_review,manual_review,True,Core WVT not matched to an official MIMU ward/village-tract row,94.7712398125766,16.15235975,cdde3531ef3d4cb229cc7e447926aeb8
7378,ward_village_tract,ward,အမှတ် (၉) ရပ်ကွက်,country:11:မြန်မာ > state_region:7279:ဧ​ရာဝတီတိုင်း > district:7377:လပွတ္တာခရိုင် > township:7392:မော်လမြိုင်ကျွန်းမြို့နယ် > ward_village_tract:7378:အမှတ် (၉) ရပ်ကွက်,7392,manual_review,manual_review,True,Core WVT not matched to an official MIMU ward/village-tract row,95.2570795365223,16.37899975,91d3d0f3bf8b5b2a5df6d209609e8527
7379,ward_village_tract,ward,အမှတ် (၂) ရပ်ကွက်,country:11:မြန်မာ > state_region:7279:ဧ​ရာဝတီတိုင်း > district:7377:လပွတ္တာခရိုင် > township:7392:မော်လမြိုင်ကျွန်းမြို့နယ် > ward_village_tract:7379:အမှတ် (၂) ရပ်ကွက်,7392,manual_review,manual_review,True,Core WVT not matched to an official MIMU ward/village-tract row,95.2624175312568,16.3819008,f42839e2aec6966d13ab5edd635f8557
7380,ward_village_tract,ward,အမှတ် (၄) ရပ်ကွက်,country:11:မြန်မာ > state_region:7279:ဧ​ရာဝတီတိုင်း > district:7377:လပွတ္တာခရိုင် > township:7392:မော်လမြိုင်ကျွန်းမြို့နယ် > ward_village_tract:7380:အမှတ် (၄) ရပ်ကွက်,7392,manual_review,manual_review,True,Core WVT not matched to an official MIMU ward/village-tract row,95.265340243825,16.37824515,d4e95028a141e8fd1b90eb0bcbc02ac0
7381,ward_village_tract,ward,အမှတ် (၃) ရပ်ကွက်,country:11:မြန်မာ > state_region:7279:ဧ​ရာဝတီတိုင်း > district:7428:ဖျာပုံခရိုင် > township:7309:ကျိုက်လတ်မြို့နယ် > ward_village_tract:7381:အမှတ် (၃) ရပ်ကွက်,7309,manual_review,manual_review,True,Core WVT not matched to an official MIMU ward/village-tract row,95.7247791792676,16.4475411,ff49b98ed4b991dfa1dd6920595a850f
7382,ward_village_tract,ward,အမှတ် (၈) ရပ်ကွက်,country:11:မြန်မာ > state_region:7279:ဧ​ရာဝတီတိုင်း > district:7377:လပွတ္တာခရိုင် > township:7392:မော်လမြိုင်ကျွန်းမြို့နယ် > ward_village_tract:7382:အမှတ် (၈) ရပ်ကွက်,7392,manual_review,manual_review,True,Core WVT not matched to an official MIMU ward/village-tract row,95.2539113108797,16.37564935,5a2b5407e35633e32f636efeaa7af07e
7383,ward_village_tract,ward,အမှတ် (၇) ရပ်ကွက်,country:11:မြန်မာ > state_region:7279:ဧ​ရာဝတီတိုင်း > district:7377:လပွတ္တာခရိုင် > township:7392:မော်လမြိုင်ကျွန်းမြို့နယ် > ward_village_tract:7383:အမှတ် (၇) ရပ်ကွက်,7392,manual_review,manual_review,True,Core WVT not matched to an official MIMU ward/village-tract row,95.2628439412763,16.3755719,e124abffa9d33db6e8c42922c8c4c929
7384,ward_village_tract,ward,အမှတ် (၅) ရပ်ကွက်,country:11:မြန်မာ > state_region:7279:ဧ​ရာဝတီတိုင်း > district:7377:လပွတ္တာခရိုင် > township:7392:မော်လမြိုင်ကျွန်းမြို့နယ် > ward_village_tract:7384:အမှတ် (၅) ရပ်ကွက်,7392,manual_review,manual_review,True,Core WVT not matched to an official MIMU ward/village-tract row,95.2675803998162,16.3769532,1ebf3d174dca39a5d56131b63ebb6427
7385,ward_village_tract,ward,အမှတ် (၃) ရပ်ကွက်,country:11:မြန်မာ > state_region:7279:ဧ​ရာဝတီတိုင်း > district:7377:လပွတ္တာခရိုင် > township:7392:မော်လမြိုင်ကျွန်းမြို့နယ် > ward_village_tract:7385:အမှတ် (၃) ရပ်ကွက်,7392,manual_review,manual_review,True,Core WVT not matched to an official MIMU ward/village-tract row,95.2661137881464,16.3798133,a0a3b4527ab8cab27ace135859225209
7386,ward_village_tract,ward,အမှတ် (၁) ရပ်ကွက်,country:11:မြန်မာ > state_region:7279:ဧ​ရာဝတီတိုင်း > district:7377:လပွတ္တာခရိုင် > township:7392:မော်လမြိုင်ကျွန်းမြို့နယ် > ward_village_tract:7386:အမှတ် (၁) ရပ်ကွက်,7392,manual_review,manual_review,True,Core WVT not matched to an official MIMU ward/village-tract row,95.2671188074094,16.38184435,7ae2995c70282a98388071c5951978db
7387,ward_village_tract,ward,အမှတ် (၁၂) ရပ်ကွက်,country:11:မြန်မာ > state_region:7279:ဧ​ရာဝတီတိုင်း > district:7377:လပွတ္တာခရိုင် > township:7392:မော်လမြိုင်ကျွန်းမြို့နယ် > ward_village_tract:7387:အမှတ် (၁၂) ရပ်ကွက်,7392,manual_review,manual_review,True,Core WVT not matched to an official MIMU ward/village-tract row,95.2646089190985,16.38889695,718fea01c702b9bc68abc149043292ff
7388,ward_village_tract,ward,ချမ်းမြေ့သာယာရပ်ကွက်(အမှတ်(၁၃)ရပ်ကွက်),country:11:မြန်မာ > state_region:7279:ဧ​ရာဝတီတိုင်း > district:7377:လပွတ္တာခရိုင် > township:7392:မော်လမြိုင်ကျွန်းမြို့နယ် > ward_village_tract:7388:ချမ်းမြေ့သာယာရပ်ကွက်(အမှတ်(၁၃)ရပ်ကွက်),7392,manual_review,manual_review,True,Core WVT not matched to an official MIMU ward/village-tract row,95.2579609968714,16.3899358,3c193821d003cdc15c7cbde56798ef8a
7389,ward_village_tract,ward,အမှတ် (၁၁) ရပ်ကွက်,country:11:မြန်မာ > state_region:7279:ဧ​ရာဝတီတိုင်း > district:7377:လပွတ္တာခရိုင် > township:7392:မော်လမြိုင်ကျွန်းမြို့နယ် > ward_village_tract:7389:အမှတ် (၁၁) ရပ်ကွက်,7392,manual_review,manual_review,True,Core WVT not matched to an official MIMU ward/village-tract row,95.2665797002228,16.3858654,a8c93c8e08f64790a10ee370785d5c1c
7390,ward_village_tract,ward,အမှတ် (၁၀) ရပ်ကွက်,country:11:မြန်မာ > state_region:7279:ဧ​ရာဝတီတိုင်း > district:7377:လပွတ္တာခရိုင် > township:7392:မော်လမြိုင်ကျွန်းမြို့နယ် > ward_village_tract:7390:အမှတ် (၁၀) ရပ်ကွက်,7392,manual_review,manual_review,True,Core WVT not matched to an official MIMU ward/village-tract row,95.2590104267696,16.38395765,1fc46797a94559434ad7ff109a0e50ca
7391,ward_village_tract,ward,အမှတ် (၆) ရပ်ကွက်,country:11:မြန်မာ > state_region:7279:ဧ​ရာဝတီတိုင်း > district:7377:လပွတ္တာခရိုင် > township:7392:မော်လမြိုင်ကျွန်းမြို့နယ် > ward_village_tract:7391:အမှတ် (၆) ရပ်ကွက်,7392,manual_review,manual_review,True,Core WVT not matched to an official MIMU ward/village-tract row,95.267831729815,16.3749609,898b250832f3320c07f16e6ce38bd025
7393,ward_village_tract,ward,အမှတ် (၉) ရပ်ကွက်,country:11:မြန်မာ > state_region:7279:ဧ​ရာဝတီတိုင်း > district:7428:ဖျာပုံခရိုင် > township:7376:ဘိုကလေးမြို့နယ် > ward_village_tract:7393:အမှတ် (၉) ရပ်ကွက်,7376,manual_review,manual_review,True,Core WVT not matched to an official MIMU ward/village-tract row,95.3943029865314,16.27781805,74bba2027803fbcdb58357641335b60a
7394,ward_village_tract,ward,အမှတ် (၈) ရပ်ကွက်,country:11:မြန်မာ > state_region:7279:ဧ​ရာဝတီတိုင်း > district:7428:ဖျာပုံခရိုင် > township:7376:ဘိုကလေးမြို့နယ် > ward_village_tract:7394:အမှတ် (၈) ရပ်ကွက်,7376,manual_review,manual_review,True,Core WVT not matched to an official MIMU ward/village-tract row,95.3969582467163,16.2834607,bd57df9eea4744ed73ba679f188ce6c9
7395,ward_village_tract,ward,အမှတ် (၇) ရပ်ကွက်,country:11:မြန်မာ > state_region:7279:ဧ​ရာဝတီတိုင်း > district:7428:ဖျာပုံခရိုင် > township:7376:ဘိုကလေးမြို့နယ် > ward_village_tract:7395:အမှတ် (၇) ရပ်ကွက်,7376,manual_review,manual_review,True,Core WVT not matched to an official MIMU ward/village-tract row,95.4028518692466,16.2886776,ce3e08e89b5cf8ce6c2acb3b172d0b16
7396,ward_village_tract,ward,အမှတ် (၄) ရပ်ကွက်,country:11:မြန်မာ > state_region:7279:ဧ​ရာဝတီတိုင်း > district:7428:ဖျာပုံခရိုင် > township:7376:ဘိုကလေးမြို့နယ် > ward_village_tract:7396:အမှတ် (၄) ရပ်ကွက်,7376,manual_review,manual_review,True,Core WVT not matched to an official MIMU ward/village-tract row,95.3982330126001,16.2919281,801a0490f7632496f99e2cde62e21bd0
7397,ward_village_tract,ward,အမှတ် (၅) ရပ်ကွက်,country:11:မြန်မာ > state_region:7279:ဧ​ရာဝတီတိုင်း > district:7428:ဖျာပုံခရိုင် > township:7376:ဘိုကလေးမြို့နယ် > ward_village_tract:7397:အမှတ် (၅) ရပ်ကွက်,7376,manual_review,manual_review,True,Core WVT not matched to an official MIMU ward/village-tract row,95.3947709617739,16.28920355,f8361f3f01589573971cedf7aef06173
