entity_type,status,region,source_pcode,name_en,name_my,ts_pcode,vt_pcode,source_file,source_row,reasons,flags,lon,lat
village,flagged,Shan (North),215812,Wein Kawng,ဝိန်းကောင်,MMR015303,MMR015303001,village_point_Shan_v96.zip:mmr_shn_pplp2_250k_unodc_mimu.shp,4130,township_geom_missing,township_geom_missing,98.75273895,22.93610001
village,flagged,Shan (North),215857,Man Nawt (Upper),မန်နော့  (အထက်),MMR015303,MMR015303012,village_point_Shan_v96.zip:mmr_shn_pplp2_250k_unodc_mimu.shp,4131,township_geom_missing,township_geom_missing,98.72631836,22.87347031
village,flagged,Shan (North),215858,Ngeit Hse,ငဲ့ဆဲ,MMR015303,MMR015303012,village_point_Shan_v96.zip:mmr_shn_pplp2_250k_unodc_mimu.shp,4132,township_geom_missing,township_geom_missing,98.72548676,22.87291908
village,flagged,Shan (North),215826,Man Sun,မန်စွန်,MMR015303,MMR015303003,village_point_Shan_v96.zip:mmr_shn_pplp2_250k_unodc_mimu.shp,4133,township_geom_missing,township_geom_missing,98.78954315,22.90509987
village,flagged,Shan (North),215827,Mut Ngway,မွတ်ငွေး,MMR015303,MMR015303003,village_point_Shan_v96.zip:mmr_shn_pplp2_250k_unodc_mimu.shp,4134,township_geom_missing,township_geom_missing,98.76210785,22.87038994
village,flagged,Shan (North),215830,Yawng Ting,ယောင်တိန်း,MMR015303,MMR015303003,village_point_Shan_v96.zip:mmr_shn_pplp2_250k_unodc_mimu.shp,4135,township_geom_missing,township_geom_missing,98.77954865,22.92837906
village,flagged,Shan (North),215839,Yawng Aun (Upper),ယောင်အွန်  (အထက်),MMR015303,MMR015303004,village_point_Shan_v96.zip:mmr_shn_pplp2_250k_unodc_mimu.shp,4136,township_geom_missing,township_geom_missing,98.64124298,22.91534042
village,flagged,Shan (North),215852,Loi Hei,လွယ်ဟယ်,MMR015303,MMR015303011,village_point_Shan_v96.zip:mmr_shn_pplp2_250k_unodc_mimu.shp,4137,township_geom_missing,township_geom_missing,98.60723877,22.96752930
village,flagged,Shan (North),215853,Man Kyawng,မန်ကျောင်း,MMR015303,MMR015303011,village_point_Shan_v96.zip:mmr_shn_pplp2_250k_unodc_mimu.shp,4138,township_geom_missing,township_geom_missing,98.63603973,22.96927071
village,flagged,Shan (North),215854,Wein An,ဝိန်းအန်,MMR015303,MMR015303011,village_point_Shan_v96.zip:mmr_shn_pplp2_250k_unodc_mimu.shp,4139,township_geom_missing,township_geom_missing,98.63361359,22.97640991
village,flagged,Shan (North),215855,Yawng Lan,ယောင်လန်း,MMR015303,MMR015303011,village_point_Shan_v96.zip:mmr_shn_pplp2_250k_unodc_mimu.shp,4140,township_geom_missing,township_geom_missing,98.63507843,22.96422958
village,flagged,Shan (North),215840,Tar Kway,တာကွေး,MMR015303,MMR015303007,village_point_Shan_v96.zip:mmr_shn_pplp2_250k_unodc_mimu.shp,4141,township_geom_missing,township_geom_missing,98.70944214,22.90587044
village,flagged,Shan (North),215842,Yawng Maw,ယောင်မော,MMR015303,MMR015303007,village_point_Shan_v96.zip:mmr_shn_pplp2_250k_unodc_mimu.shp,4142,township_geom_missing,township_geom_missing,98.75150299,22.91193962
village,flagged,Shan (North),215843,Yawng Maw Ywar Thit,ယောင်မောရွာသစ်,MMR015303,MMR015303007,village_point_Shan_v96.zip:mmr_shn_pplp2_250k_unodc_mimu.shp,4143,township_geom_missing,township_geom_missing,98.73999023,22.91852951
village,flagged,Shan (North),216616,Ho Hpar,ဟိုဖါး,MMR015315,MMR015315004,village_point_Shan_v96.zip:mmr_shn_pplp2_250k_unodc_mimu.shp,4735,township_geom_missing,township_geom_missing,99.24456024,22.36377907
village,flagged,Shan (North),216617,Hsi Hsaw,ဆီဆော်,MMR015315,MMR015315004,village_point_Shan_v96.zip:mmr_shn_pplp2_250k_unodc_mimu.shp,4736,township_geom_missing,township_geom_missing,99.18560791,22.39421082
village,flagged,Shan (North),216618,Kaik Lin,ကိုက်လင်း,MMR015315,MMR015315004,village_point_Shan_v96.zip:mmr_shn_pplp2_250k_unodc_mimu.shp,4737,township_geom_missing,township_geom_missing,99.15529633,22.35108948
village,flagged,Shan (North),216619,Kun Kein,ကွန်ကိန်း,MMR015315,MMR015315004,village_point_Shan_v96.zip:mmr_shn_pplp2_250k_unodc_mimu.shp,4738,township_geom_missing,township_geom_missing,99.26396179,22.35928917
village,flagged,Shan (North),216621,Nam Kan,နမ့်ကန်,MMR015315,MMR015315004,village_point_Shan_v96.zip:mmr_shn_pplp2_250k_unodc_mimu.shp,4739,township_geom_missing,township_geom_missing,99.24794006,22.34303093
village,flagged,Shan (North),216593,Ahr Ywet Teit,အာရွက်တေ့,MMR015315,MMR015315002,village_point_Shan_v96.zip:mmr_shn_pplp2_250k_unodc_mimu.shp,4740,township_geom_missing,township_geom_missing,99.12035370,22.42777061
village,flagged,Shan (North),216594,Kum Son,ကွမ်စုန်း,MMR015315,MMR015315002,village_point_Shan_v96.zip:mmr_shn_pplp2_250k_unodc_mimu.shp,4741,township_geom_missing,township_geom_missing,99.11502075,22.40444946
village,flagged,Shan (North),216595,Layt Sum,လေ့စွမ်,MMR015315,MMR015315002,village_point_Shan_v96.zip:mmr_shn_pplp2_250k_unodc_mimu.shp,4742,township_geom_missing,township_geom_missing,99.11660767,22.42402077
village,flagged,Shan (North),216596,Man Bein,မန်ဘိန်း,MMR015315,MMR015315002,village_point_Shan_v96.zip:mmr_shn_pplp2_250k_unodc_mimu.shp,4743,township_geom_missing,township_geom_missing,99.11309814,22.39875984
village,flagged,Shan (North),216597,Nam Hpyan,နမ့်ဖြန်း,MMR015315,MMR015315002,village_point_Shan_v96.zip:mmr_shn_pplp2_250k_unodc_mimu.shp,4744,township_geom_missing,township_geom_missing,99.11138153,22.39757919
village,flagged,Shan (North),216598,Nyan Hpaik,ညဏ်ဖိုက်,MMR015315,MMR015315002,village_point_Shan_v96.zip:mmr_shn_pplp2_250k_unodc_mimu.shp,4745,township_geom_missing,township_geom_missing,99.07708740,22.36664963
village,flagged,Shan (North),216600,Yawng Maw,ယောင်မော်,MMR015315,MMR015315002,village_point_Shan_v96.zip:mmr_shn_pplp2_250k_unodc_mimu.shp,4746,township_geom_missing,township_geom_missing,99.11591339,22.40172958
village,flagged,Shan (North),216580,Hpan Lat,ဖန်လတ်,MMR015315,MMR015315001,village_point_Shan_v96.zip:mmr_shn_pplp2_250k_unodc_mimu.shp,4747,township_geom_missing,township_geom_missing,99.14499664,22.43499947
village,flagged,Shan (North),216581,Hpan Lein,ဖန်လိင့်,MMR015315,MMR015315001,village_point_Shan_v96.zip:mmr_shn_pplp2_250k_unodc_mimu.shp,4748,township_geom_missing,township_geom_missing,99.22805786,22.47407913
village,flagged,Shan (North),216582,Kaing Hsan,ကိုင်းဆန်,MMR015315,MMR015315001,village_point_Shan_v96.zip:mmr_shn_pplp2_250k_unodc_mimu.shp,4749,township_geom_missing,township_geom_missing,99.15599060,22.43156052
village,flagged,Shan (North),216583,Kun Htwei,ကွန်ထွယ်,MMR015315,MMR015315001,village_point_Shan_v96.zip:mmr_shn_pplp2_250k_unodc_mimu.shp,4750,township_geom_missing,township_geom_missing,99.20828247,22.52769089
village,flagged,Shan (North),216584,Kun Lan,ကွန်လန်း,MMR015315,MMR015315001,village_point_Shan_v96.zip:mmr_shn_pplp2_250k_unodc_mimu.shp,4751,township_geom_missing,township_geom_missing,99.17127228,22.52346992
village,flagged,Shan (North),216585,Mut Thon,မွတ်သုံ,MMR015315,MMR015315001,village_point_Shan_v96.zip:mmr_shn_pplp2_250k_unodc_mimu.shp,4752,township_geom_missing,township_geom_missing,99.18522644,22.49625015
village,flagged,Shan (North),216586,Nam Hkam Wu,နမ့်ခမ်းဝူး,MMR015315,MMR015315001,village_point_Shan_v96.zip:mmr_shn_pplp2_250k_unodc_mimu.shp,4753,township_geom_missing,township_geom_missing,99.18628693,22.47715950
village,flagged,Shan (North),216587,Nam Hkone,နမ့်ခုံး,MMR015315,MMR015315001,village_point_Shan_v96.zip:mmr_shn_pplp2_250k_unodc_mimu.shp,4754,township_geom_missing,township_geom_missing,99.20760345,22.47896957
village,flagged,Shan (North),216588,Nam Pa Loke,နမ့်ပလုပ်,MMR015315,MMR015315001,village_point_Shan_v96.zip:mmr_shn_pplp2_250k_unodc_mimu.shp,4755,township_geom_missing,township_geom_missing,99.10814667,22.50979042
village,flagged,Shan (North),216589,Nam Ton,နမ့်တုံ,MMR015315,MMR015315001,village_point_Shan_v96.zip:mmr_shn_pplp2_250k_unodc_mimu.shp,4756,township_geom_missing,township_geom_missing,99.19011688,22.42712975
village,flagged,Shan (North),216590,Si Na (Man Mai),စီန (မန်မိုင်),MMR015315,MMR015315001,village_point_Shan_v96.zip:mmr_shn_pplp2_250k_unodc_mimu.shp,4757,township_geom_missing,township_geom_missing,99.15940094,22.48081017
village,flagged,Shan (North),216591,Wan Hawng,ဝမ်ဟောင်,MMR015315,MMR015315001,village_point_Shan_v96.zip:mmr_shn_pplp2_250k_unodc_mimu.shp,4758,township_geom_missing,township_geom_missing,99.19387817,22.48286057
village,flagged,Shan (North),216592,Yon Mut,ယုံမွတ်,MMR015315,MMR015315001,village_point_Shan_v96.zip:mmr_shn_pplp2_250k_unodc_mimu.shp,4759,township_geom_missing,township_geom_missing,99.14465332,22.52166939
village,flagged,Shan (North),216633,Nar Yawng,နားယောင်း,MMR015315,MMR015315005,village_point_Shan_v96.zip:mmr_shn_pplp2_250k_unodc_mimu.shp,4760,township_geom_missing,township_geom_missing,99.08486176,22.44371986
village,flagged,Shan (North),216634,Ngaik Yan,ငိုက်ရန်း,MMR015315,MMR015315005,village_point_Shan_v96.zip:mmr_shn_pplp2_250k_unodc_mimu.shp,4761,township_geom_missing,township_geom_missing,99.08094788,22.46069908
village,flagged,Shan (North),216635,Nyet Teit (Upper),ညကတဲ့  (အထက်),MMR015315,MMR015315005,village_point_Shan_v96.zip:mmr_shn_pplp2_250k_unodc_mimu.shp,4762,township_geom_missing,township_geom_missing,99.05570221,22.47208023
village,flagged,Shan (North),216601,Kawng Pya (Lower),ကောင်ပြာ့ (အောက်),MMR015315,MMR015315003,village_point_Shan_v96.zip:mmr_shn_pplp2_250k_unodc_mimu.shp,4763,township_geom_missing,township_geom_missing,99.21428680,22.43129921
village,flagged,Shan (North),216603,Lin Hkam (Lower),လင်းခမ်း (အောက်),MMR015315,MMR015315003,village_point_Shan_v96.zip:mmr_shn_pplp2_250k_unodc_mimu.shp,4764,township_geom_missing,township_geom_missing,99.25596619,22.46319008
village,flagged,Shan (North),216604,Lin Hkam (Upper),လင်းခမ်း (အထက်),MMR015315,MMR015315003,village_point_Shan_v96.zip:mmr_shn_pplp2_250k_unodc_mimu.shp,4765,township_geom_missing,township_geom_missing,99.25019073,22.46528053
village,flagged,Shan (North),216605,Long Hpawt,လုံဖေါ့,MMR015315,MMR015315003,village_point_Shan_v96.zip:mmr_shn_pplp2_250k_unodc_mimu.shp,4766,township_geom_missing,township_geom_missing,99.26982880,22.45137024
village,flagged,Shan (North),216606,Par Lin (Lower),ပါလင်း (အောက်),MMR015315,MMR015315003,village_point_Shan_v96.zip:mmr_shn_pplp2_250k_unodc_mimu.shp,4767,township_geom_missing,township_geom_missing,99.27761078,22.42036057
village,flagged,Shan (North),216608,Par Lin (Upper),ပါလင်း (အထက်),MMR015315,MMR015315003,village_point_Shan_v96.zip:mmr_shn_pplp2_250k_unodc_mimu.shp,4768,township_geom_missing,township_geom_missing,99.28076172,22.42498016
village,flagged,Shan (North),216610,Shi Htong (Upper),ရှီထုံး (အထက်),MMR015315,MMR015315003,village_point_Shan_v96.zip:mmr_shn_pplp2_250k_unodc_mimu.shp,4769,township_geom_missing,township_geom_missing,99.25363159,22.42559052
village,flagged,Shan (North),215441,Shawng Kon Lone,ရှောင်ကုံလုံး,MMR015301,MMR015301008,village_point_Shan_v96.zip:mmr_shn_pplp2_250k_unodc_mimu.shp,4770,township_geom_missing,township_geom_missing,98.83934784,23.27018929
village,flagged,Shan (North),215443,Hpu Sum,ဖူစွမ်,MMR015301,MMR015301009,village_point_Shan_v96.zip:mmr_shn_pplp2_250k_unodc_mimu.shp,4771,township_geom_missing,township_geom_missing,98.87336731,23.39431953
village,flagged,Shan (North),215444,Kyawng Par Keng,ကျောင်ပါကျိုင်,MMR015301,MMR015301009,village_point_Shan_v96.zip:mmr_shn_pplp2_250k_unodc_mimu.shp,4772,township_geom_missing,township_geom_missing,98.91531372,23.37779999
village,flagged,Shan (North),215446,Mar Lawt,မာလော့,MMR015301,MMR015301009,village_point_Shan_v96.zip:mmr_shn_pplp2_250k_unodc_mimu.shp,4773,township_geom_missing,township_geom_missing,98.91648102,23.41320038
village,flagged,Shan (North),215445,Mar Ong Par,မာအုံပါး,MMR015301,MMR015301009,village_point_Shan_v96.zip:mmr_shn_pplp2_250k_unodc_mimu.shp,4774,township_geom_missing,township_geom_missing,98.83560181,23.41155052
village,flagged,Shan (North),215447,Nan Tar,နန်တာ,MMR015301,MMR015301009,village_point_Shan_v96.zip:mmr_shn_pplp2_250k_unodc_mimu.shp,4775,township_geom_missing,township_geom_missing,98.89389801,23.38459969
village,flagged,Shan (North),215448,Tawng Mein,တေင်းမိုမ်,MMR015301,MMR015301009,village_point_Shan_v96.zip:mmr_shn_pplp2_250k_unodc_mimu.shp,4776,township_geom_missing,township_geom_missing,98.81758118,23.43415070
village,flagged,Shan (North),215449,Yay Ching,ယေချိန်း,MMR015301,MMR015301009,village_point_Shan_v96.zip:mmr_shn_pplp2_250k_unodc_mimu.shp,4777,township_geom_missing,township_geom_missing,98.87239838,23.41354942
village,flagged,Shan (North),215415,Kon Mu,ကုံမူ,MMR015301,MMR015301001,village_point_Shan_v96.zip:mmr_shn_pplp2_250k_unodc_mimu.shp,4778,township_geom_missing,township_geom_missing,98.89971924,23.44009018
village,flagged,Shan (North),215421,Man Han,မန်ဟန်,MMR015301,MMR015301007,village_point_Shan_v96.zip:mmr_shn_pplp2_250k_unodc_mimu.shp,4779,township_geom_missing,township_geom_missing,98.87006378,23.14765930
village,flagged,Shan (North),215422,Man Lar,မန်လား,MMR015301,MMR015301007,village_point_Shan_v96.zip:mmr_shn_pplp2_250k_unodc_mimu.shp,4780,township_geom_missing,township_geom_missing,98.85859680,23.17915916
village,flagged,Shan (North),215423,Nam Hsi Yang,နမ့်ဆီယမ်,MMR015301,MMR015301007,village_point_Shan_v96.zip:mmr_shn_pplp2_250k_unodc_mimu.shp,4781,township_geom_missing,township_geom_missing,98.81900787,23.15640068
village,flagged,Shan (North),215424,Nam Mu,နာမ်မူး,MMR015301,MMR015301007,village_point_Shan_v96.zip:mmr_shn_pplp2_250k_unodc_mimu.shp,4782,township_geom_missing,township_geom_missing,98.87793732,23.19194031
village,flagged,Shan (North),215425,Nar Hsant,နားဆန့်  (လ်),MMR015301,MMR015301007,village_point_Shan_v96.zip:mmr_shn_pplp2_250k_unodc_mimu.shp,4783,township_geom_missing,township_geom_missing,98.83444977,23.18420029
village,flagged,Shan (North),215426,Pang Hkaw,ပန်ခေါ်,MMR015301,MMR015301007,village_point_Shan_v96.zip:mmr_shn_pplp2_250k_unodc_mimu.shp,4784,township_geom_missing,township_geom_missing,98.84230804,23.22300911
village,flagged,Shan (North),215427,Yawng Maw,ယောင်မော,MMR015301,MMR015301007,village_point_Shan_v96.zip:mmr_shn_pplp2_250k_unodc_mimu.shp,4785,township_geom_missing,township_geom_missing,98.86309814,23.15339088
village,flagged,Shan (North),215428,Yawng Ngeit,ယောင်ငှဲ့,MMR015301,MMR015301007,village_point_Shan_v96.zip:mmr_shn_pplp2_250k_unodc_mimu.shp,4786,township_geom_missing,township_geom_missing,98.84382629,23.16501999
village,flagged,Shan (North),215429,Yawng Pang,ယောင်ပန်း,MMR015301,MMR015301007,village_point_Shan_v96.zip:mmr_shn_pplp2_250k_unodc_mimu.shp,4787,township_geom_missing,township_geom_missing,98.85064697,23.19631958
village,flagged,Shan (North),210523,Nam Aum,နမ့်အွမ်,MMR015015,MMR015015019,village_point_Shan_v96.zip:mmr_shn_pplp2_250k_unodc_mimu.shp,5181,outside_source_township,outside_source_township,97.67893982,23.18547058
village,flagged,Shan (North),217452,Haw Put,​ဟောပွတ်,MMR015316,MMR015316001,village_point_Shan_v96.zip:mmr_shn_pplp2_250k_unodc_mimu.shp,5187,township_geom_missing,township_geom_missing,98.72083282,22.40082932
village,flagged,Shan (North),216547,Kun Lawng,ကွန်လောင်,MMR015316,MMR015316001,village_point_Shan_v96.zip:mmr_shn_pplp2_250k_unodc_mimu.shp,5188,township_geom_missing,township_geom_missing,98.62165070,22.38944054
village,flagged,Shan (North),217457,Nar Kaw,နာကော်,MMR015316,MMR015316001,village_point_Shan_v96.zip:mmr_shn_pplp2_250k_unodc_mimu.shp,5189,township_geom_missing,township_geom_missing,98.67138672,22.38611031
village,flagged,Shan (North),216549,Nar Kawng,နားကောင်း,MMR015316,MMR015316001,village_point_Shan_v96.zip:mmr_shn_pplp2_250k_unodc_mimu.shp,5190,township_geom_missing,township_geom_missing,98.71166992,22.37528038
village,flagged,Shan (North),217453,Nar Saing (Lower),နားဆိုင် (အောက်),MMR015316,MMR015316001,village_point_Shan_v96.zip:mmr_shn_pplp2_250k_unodc_mimu.shp,5191,township_geom_missing,township_geom_missing,98.70027924,22.39749908
village,flagged,Shan (North),216550,Nar Saing (Upper),နားစိုင်,MMR015316,MMR015316001,village_point_Shan_v96.zip:mmr_shn_pplp2_250k_unodc_mimu.shp,5192,township_geom_missing,township_geom_missing,98.71138763,22.39666939
village,flagged,Shan (North),217451,Wan Kawng,မ၀မ်ကောင်း,MMR015316,MMR015316001,village_point_Shan_v96.zip:mmr_shn_pplp2_250k_unodc_mimu.shp,5193,township_geom_missing,township_geom_missing,98.70082855,22.36778069
village,flagged,Shan (North),217454,Wan Kawng,၀မ်ကောင်း,MMR015316,MMR015316001,village_point_Shan_v96.zip:mmr_shn_pplp2_250k_unodc_mimu.shp,5194,township_geom_missing,township_geom_missing,98.70361328,22.36916924
village,flagged,Shan (North),217455,Wan Long,၀မ်လုံ,MMR015316,MMR015316001,village_point_Shan_v96.zip:mmr_shn_pplp2_250k_unodc_mimu.shp,5195,township_geom_missing,township_geom_missing,98.70889282,22.36972046
village,flagged,Shan (North),217456,Wan Nar,၀မ်နား,MMR015316,MMR015316001,village_point_Shan_v96.zip:mmr_shn_pplp2_250k_unodc_mimu.shp,5196,township_geom_missing,township_geom_missing,98.70999908,22.37277985
village,flagged,Shan (North),216553,Nam Htu,နမ့်ထူ,MMR015316,MMR015316002,village_point_Shan_v96.zip:mmr_shn_pplp2_250k_unodc_mimu.shp,5197,township_geom_missing,township_geom_missing,98.83894348,22.38611031
village,flagged,Shan (North),216554,Ong Long,အုံးလုံ,MMR015316,MMR015316002,village_point_Shan_v96.zip:mmr_shn_pplp2_250k_unodc_mimu.shp,5198,township_geom_missing,township_geom_missing,98.82592010,22.35029984
village,flagged,Shan (North),216555,Pang Kum,ပန်ကွမ်,MMR015316,MMR015316002,village_point_Shan_v96.zip:mmr_shn_pplp2_250k_unodc_mimu.shp,5199,township_geom_missing,township_geom_missing,98.80148315,22.28764915
village,flagged,Shan (North),216556,Wan Sum,ဝမ်စွမ်,MMR015316,MMR015316002,village_point_Shan_v96.zip:mmr_shn_pplp2_250k_unodc_mimu.shp,5200,township_geom_missing,township_geom_missing,98.79282379,22.38939095
village,flagged,Shan (North),216557,Wan Tone,ဝမ်တုံး,MMR015316,MMR015316002,village_point_Shan_v96.zip:mmr_shn_pplp2_250k_unodc_mimu.shp,5201,township_geom_missing,township_geom_missing,98.83908844,22.43276024
village,flagged,Shan (North),216559,Ho Nyan,ဟိုညဏ်,MMR015316,MMR015316003,village_point_Shan_v96.zip:mmr_shn_pplp2_250k_unodc_mimu.shp,5202,township_geom_missing,township_geom_missing,98.76483154,22.23557091
village,flagged,Shan (North),216560,Ho Pong,ဟိုပုံ,MMR015316,MMR015316003,village_point_Shan_v96.zip:mmr_shn_pplp2_250k_unodc_mimu.shp,5203,township_geom_missing,township_geom_missing,98.66535950,22.31804085
village,flagged,Shan (North),216562,Kawng Lan,ကောင်းလမ်း,MMR015316,MMR015316003,village_point_Shan_v96.zip:mmr_shn_pplp2_250k_unodc_mimu.shp,5204,township_geom_missing,township_geom_missing,98.66277313,22.29092026
village,flagged,Shan (North),216561,Kawng Sang,ကောင်းဆန်း,MMR015316,MMR015316003,village_point_Shan_v96.zip:mmr_shn_pplp2_250k_unodc_mimu.shp,5205,township_geom_missing,township_geom_missing,98.71244812,22.23007965
village,flagged,Shan (North),216563,Loi Pa Lawng,လိယ်ပလောင်,MMR015316,MMR015316003,village_point_Shan_v96.zip:mmr_shn_pplp2_250k_unodc_mimu.shp,5206,township_geom_missing,township_geom_missing,98.69441223,22.24263000
village,flagged,Shan (North),216564,Ma Hin Pyan,မဟင်ပျံ,MMR015316,MMR015316003,village_point_Shan_v96.zip:mmr_shn_pplp2_250k_unodc_mimu.shp,5207,township_geom_missing,township_geom_missing,98.72412872,22.22883034
village,flagged,Shan (North),216565,Nam Pauk,နမ့်ပေါက်,MMR015316,MMR015316003,village_point_Shan_v96.zip:mmr_shn_pplp2_250k_unodc_mimu.shp,5208,township_geom_missing,township_geom_missing,98.62309265,22.26466942
village,flagged,Shan (North),216566,Nam Put,နမ့်ပွတ်,MMR015316,MMR015316003,village_point_Shan_v96.zip:mmr_shn_pplp2_250k_unodc_mimu.shp,5209,township_geom_missing,township_geom_missing,98.71469116,22.21458054
village,flagged,Shan (North),216558,Nan Aw,နန်အော်,MMR015316,MMR015316003,village_point_Shan_v96.zip:mmr_shn_pplp2_250k_unodc_mimu.shp,5210,township_geom_missing,township_geom_missing,98.60742950,22.27541924
village,flagged,Shan (North),216567,Nar Mum,နားမွမ်,MMR015316,MMR015316003,village_point_Shan_v96.zip:mmr_shn_pplp2_250k_unodc_mimu.shp,5211,township_geom_missing,township_geom_missing,98.62590790,22.29908943
village,flagged,Shan (North),216568,Pang Kawng,ပန်ကောင်,MMR015316,MMR015316003,village_point_Shan_v96.zip:mmr_shn_pplp2_250k_unodc_mimu.shp,5212,township_geom_missing,township_geom_missing,98.67587280,22.23930931
village,flagged,Shan (North),216569,Ping Son,ပိန်းစုံ,MMR015316,MMR015316003,village_point_Shan_v96.zip:mmr_shn_pplp2_250k_unodc_mimu.shp,5213,township_geom_missing,township_geom_missing,98.58142090,22.27633095
village,flagged,Shan (North),216570,Ton Nauk,တုမ်နောက်,MMR015316,MMR015316003,village_point_Shan_v96.zip:mmr_shn_pplp2_250k_unodc_mimu.shp,5214,township_geom_missing,township_geom_missing,98.68300629,22.23162079
village,flagged,Shan (North),216571,Wan Hpant,ဝမ်ဖမ့်,MMR015316,MMR015316003,village_point_Shan_v96.zip:mmr_shn_pplp2_250k_unodc_mimu.shp,5215,township_geom_missing,township_geom_missing,98.63771820,22.29594040
village,flagged,Shan (North),216572,Wan Hsam,ဝမ်ဆမ်,MMR015316,MMR015316003,village_point_Shan_v96.zip:mmr_shn_pplp2_250k_unodc_mimu.shp,5216,township_geom_missing,township_geom_missing,98.62703705,22.21643066
village,flagged,Shan (North),216573,Wan Yang,ဝမ်ယန်း,MMR015316,MMR015316003,village_point_Shan_v96.zip:mmr_shn_pplp2_250k_unodc_mimu.shp,5217,township_geom_missing,township_geom_missing,98.63993835,22.24658012
village,flagged,Shan (North),216574,Wein Hkee,ဝိန်ခီး,MMR015316,MMR015316003,village_point_Shan_v96.zip:mmr_shn_pplp2_250k_unodc_mimu.shp,5218,township_geom_missing,township_geom_missing,98.68701935,22.23012924
village,flagged,Shan (North),215863,Pang Hkone,ပန်ခုံး,MMR015302,MMR015302001,village_point_Shan_v96.zip:mmr_shn_pplp2_250k_unodc_mimu.shp,5219,township_geom_missing,township_geom_missing,98.64208221,23.06077957
village,flagged,Shan (North),215878,Nam Ye,နမ့်ရဲ,MMR015302,MMR015302002,village_point_Shan_v96.zip:mmr_shn_pplp2_250k_unodc_mimu.shp,5220,township_geom_missing,township_geom_missing,98.67662048,23.11569977
village,flagged,Shan (North),215880,Nar Wee (Chinese),နာဝီး  တရုတ်,MMR015302,MMR015302002,village_point_Shan_v96.zip:mmr_shn_pplp2_250k_unodc_mimu.shp,5221,township_geom_missing,township_geom_missing,98.66448975,23.11157036
village,flagged,Shan (North),215881,Nar Wee (Wa),နာဝီး ဝ,MMR015302,MMR015302002,village_point_Shan_v96.zip:mmr_shn_pplp2_250k_unodc_mimu.shp,5222,township_geom_missing,township_geom_missing,98.66053009,23.10948944
village,flagged,Shan (North),215882,Nar Wee Long,နာဝီးလုံ,MMR015302,MMR015302002,village_point_Shan_v96.zip:mmr_shn_pplp2_250k_unodc_mimu.shp,5223,township_geom_missing,township_geom_missing,98.64250183,23.10038948
village,flagged,Shan (North),215890,Hman Oh,မှန်အို,MMR015302,MMR015302004,village_point_Shan_v96.zip:mmr_shn_pplp2_250k_unodc_mimu.shp,5224,township_geom_missing,township_geom_missing,98.48961639,23.17904091
village,flagged,Shan (North),215892,Kawng Hsant,ကောင်ဆန့်,MMR015302,MMR015302004,village_point_Shan_v96.zip:mmr_shn_pplp2_250k_unodc_mimu.shp,5225,township_geom_missing,township_geom_missing,98.51103210,23.16753006
village,flagged,Shan (North),215893,Mong Ngin,မိုင်းငင်း,MMR015302,MMR015302004,village_point_Shan_v96.zip:mmr_shn_pplp2_250k_unodc_mimu.shp,5226,township_geom_missing,township_geom_missing,98.54199219,23.15543938
village,flagged,Shan (North),215896,Hsan Hwar,ဆန်ဟွာ,MMR015302,MMR015302005,village_point_Shan_v96.zip:mmr_shn_pplp2_250k_unodc_mimu.shp,5227,township_geom_missing,township_geom_missing,98.77498627,23.13727951
village,flagged,Shan (North),215897,Kawng Pet,ကောင်းပက်,MMR015302,MMR015302005,village_point_Shan_v96.zip:mmr_shn_pplp2_250k_unodc_mimu.shp,5228,township_geom_missing,township_geom_missing,98.77629852,23.18714905
village,flagged,Shan (North),215898,Keng Mai Keng,ကြိုင်မိုင်ကျိုင်,MMR015302,MMR015302005,village_point_Shan_v96.zip:mmr_shn_pplp2_250k_unodc_mimu.shp,5229,township_geom_missing,township_geom_missing,98.78755951,23.20833015
village,flagged,Shan (North),215899,Kyo Hphan,ကျိုဖန်,MMR015302,MMR015302005,village_point_Shan_v96.zip:mmr_shn_pplp2_250k_unodc_mimu.shp,5230,township_geom_missing,township_geom_missing,98.79183197,23.19042015
village,flagged,Shan (North),215900,Myauk Gyi Sang,​မျောက်ဂျီဆန်း,MMR015302,MMR015302005,village_point_Shan_v96.zip:mmr_shn_pplp2_250k_unodc_mimu.shp,5231,township_geom_missing,township_geom_missing,98.80587769,23.21340942
village,flagged,Shan (North),215901,Nar Tawng,နားတောင်,MMR015302,MMR015302005,village_point_Shan_v96.zip:mmr_shn_pplp2_250k_unodc_mimu.shp,5232,township_geom_missing,township_geom_missing,98.76886749,23.20369911
village,flagged,Shan (North),215902,Pang Yawng,ပန်ရောင်း,MMR015302,MMR015302005,village_point_Shan_v96.zip:mmr_shn_pplp2_250k_unodc_mimu.shp,5233,township_geom_missing,township_geom_missing,98.77739716,23.13788986
village,flagged,Shan (North),215903,Tar Keng,တာကျိုင်း,MMR015302,MMR015302005,village_point_Shan_v96.zip:mmr_shn_pplp2_250k_unodc_mimu.shp,5234,township_geom_missing,township_geom_missing,98.77620697,23.14188004
village,flagged,Shan (North),216525,Htawng Lawng,ထောင်လောင်,MMR015314,MMR015314002,village_point_Shan_v96.zip:mmr_shn_pplp2_250k_unodc_mimu.shp,5238,township_geom_missing,township_geom_missing,98.97590637,22.47610092
