group_id,postal_codes,postal_row_count,locality_mm,locality_en,normalized_name_mm,normalized_name_en,township_en,township_mm,township_public_id,township_core_id,expected_locality_type,candidate_ids,candidate_public_ids,candidate_mm_en_primary,candidate_aliases,candidate_type_hierarchy,candidate_summary,mimu_hits,name_evidence,recommendation,review_decision,selected_admin_public_id,proposed_alias_mm,proposed_alias_en,review_note,preview_file
3b743d339c5c,1704202,1,တာပုံ ကျေးရွာအုပ်စု,Tar Pong Village Tract,တာပုံ,tarpong,Mongla Township,မိုင်းလား မြို့နယ်,d675f613-6c3b-4bbb-be7c-aba321288cff,7526,village_tract,,,,,,,,no_exact,confirmed_non_admin,confirmed_non_admin,,,,no CoreMap or MIMU exact identity under township; keep as non-linked postal locality,02-postal-review-previews/3b743d339c5c.json
8938bdb89af1,1704205,1,မိုင်းဝ ကျေးရွာအုပ်စု,Mong Wa Village Tract,မိုင်းဝ,mongwa,Mongla Township,မိုင်းလား မြို့နယ်,d675f613-6c3b-4bbb-be7c-aba321288cff,7526,village_tract,,,,,,,,no_exact,confirmed_non_admin,confirmed_non_admin,,,,no CoreMap or MIMU exact identity under township; keep as non-linked postal locality,02-postal-review-previews/8938bdb89af1.json
1672243d6807,1704208,1,ဝမ်မိုင်းလုံ ကျေးရွာအုပ်စု,Wan Mong Long Village Tract,ဝမ်မိုင်းလုံ,wanmonglong,Mongla Township,မိုင်းလား မြို့နယ်,d675f613-6c3b-4bbb-be7c-aba321288cff,7526,village_tract,,,,,,,,no_exact,confirmed_non_admin,confirmed_non_admin,,,,no CoreMap or MIMU exact identity under township; keep as non-linked postal locality,02-postal-review-previews/1672243d6807.json
dda76c18546d,1704001,1,အမှတ် (၁) ရပ်ကွက်,No (1) Quarter,၁,1,Mongla Township,မိုင်းလား မြို့နယ်,d675f613-6c3b-4bbb-be7c-aba321288cff,7526,ward,,,,,,,,no_exact,confirmed_non_admin,confirmed_non_admin,,,,no CoreMap or MIMU exact identity under township; keep as non-linked postal locality,02-postal-review-previews/dda76c18546d.json
caeba77bb515,1704002,1,အမှတ် (၂) ရပ်ကွက်,No (2) Quarter,၂,2,Mongla Township,မိုင်းလား မြို့နယ်,d675f613-6c3b-4bbb-be7c-aba321288cff,7526,ward,,,,,,,,no_exact,confirmed_non_admin,confirmed_non_admin,,,,no CoreMap or MIMU exact identity under township; keep as non-linked postal locality,02-postal-review-previews/caeba77bb515.json
c2a9abf77d62,1706201,1,ကုန်းဆာ ကျေးရွာအုပ်စု,Kone Hsar Village Tract,ကုန်းဆာ,konehsar,Mongping Township,မိုင်းပျဉ်း မြို့နယ်,d69d7025-578c-4ad0-8a62-6525f6ba1e02,6312,village_tract,,,,,,,,no_exact,confirmed_non_admin,confirmed_non_admin,,,,no CoreMap or MIMU exact identity under township; keep as non-linked postal locality,02-postal-review-previews/c2a9abf77d62.json
5673fbd7d4f6,1706200,1,ကျောင်းခါး ကျေးရွာအုပ်စု,Kyawng Hkar Village Tract,ကျောင်းခါး,kyawnghkar,Mongping Township,မိုင်းပျဉ်း မြို့နယ်,d69d7025-578c-4ad0-8a62-6525f6ba1e02,6312,village_tract,,,,,,,,no_exact,confirmed_non_admin,confirmed_non_admin,,,,no CoreMap or MIMU exact identity under township; keep as non-linked postal locality,02-postal-review-previews/5673fbd7d4f6.json
063cbdd2a34e,1706203,1,ဆီပေါ့ ကျေးရွာအုပ်စု,Hsi Pawt Village Tract,ဆီပေါ့,hsipawt,Mongping Township,မိုင်းပျဉ်း မြို့နယ်,d69d7025-578c-4ad0-8a62-6525f6ba1e02,6312,village_tract,,,,,,,,no_exact,confirmed_non_admin,confirmed_non_admin,,,,no CoreMap or MIMU exact identity under township; keep as non-linked postal locality,02-postal-review-previews/063cbdd2a34e.json
7cfe65aa1c87,1706208,1,နားမော် ကျေးရွာအုပ်စု,Nar Maw Village Tract,နားမော်,narmaw,Mongping Township,မိုင်းပျဉ်း မြို့နယ်,d69d7025-578c-4ad0-8a62-6525f6ba1e02,6312,village_tract,,,,,,,,no_exact,confirmed_non_admin,confirmed_non_admin,,,,no CoreMap or MIMU exact identity under township; keep as non-linked postal locality,02-postal-review-previews/7cfe65aa1c87.json
55671a65c0f6,1706227,1,ဟွေခုရု ကျေးရွာအုပ်စု,Hway Hku Yu Village Tract,ဟွေခုရု,hwayhkuyu,Mongping Township,မိုင်းပျဉ်း မြို့နယ်,d69d7025-578c-4ad0-8a62-6525f6ba1e02,6312,village_tract,,,,,,,,no_exact,confirmed_non_admin,confirmed_non_admin,,,,no CoreMap or MIMU exact identity under township; keep as non-linked postal locality,02-postal-review-previews/55671a65c0f6.json
c7fb2d7d9622,0269001,1,ချမ်းအေးသာယာ ရပ်ကွက်,Chan Aye Thar Yar Quarter,ချမ်းအေးသာယာ,chanayetharyar,Zee Kone Town,ဇီးကုန်း မြို့,df682010-f157-4ea8-9528-353045731ea5,7162,ward,,,,,,,,no_exact,confirmed_non_admin,confirmed_non_admin,,,,no CoreMap or MIMU exact identity under township; keep as non-linked postal locality,02-postal-review-previews/c7fb2d7d9622.json
bcbb79aad7ac,0269006,1,နဂါးပေါ် ရပ်ကွက်,Nagar Paw Quarter,နဂါးပေါ်,nagarpaw,Zee Kone Town,ဇီးကုန်း မြို့,df682010-f157-4ea8-9528-353045731ea5,7162,ward,,,,,,,,no_exact,confirmed_non_admin,confirmed_non_admin,,,,no CoreMap or MIMU exact identity under township; keep as non-linked postal locality,02-postal-review-previews/bcbb79aad7ac.json
dab89586b12b,0269002,1,ရန်ကြီးအောင် ရပ်ကွက်,Yan Gyi Aung Quarter,ရန်ကြီးအောင်,yangyiaung,Zee Kone Town,ဇီးကုန်း မြို့,df682010-f157-4ea8-9528-353045731ea5,7162,ward,,,,,,,,no_exact,confirmed_non_admin,confirmed_non_admin,,,,no CoreMap or MIMU exact identity under township; keep as non-linked postal locality,02-postal-review-previews/dab89586b12b.json
3301664fafe8,0269003,1,ရန်နိုင်အေး ရပ်ကွက်,Yan Naing Aye Quarter,ရန်နိုင်အေး,yannaingaye,Zee Kone Town,ဇီးကုန်း မြို့,df682010-f157-4ea8-9528-353045731ea5,7162,ward,,,,,,,,no_exact,confirmed_non_admin,confirmed_non_admin,,,,no CoreMap or MIMU exact identity under township; keep as non-linked postal locality,02-postal-review-previews/3301664fafe8.json
6711a0b23d59,0269005,1,လက်ဆည် ရပ်ကွက်,Let Se Quarter,လက်ဆည်,letse,Zee Kone Town,ဇီးကုန်း မြို့,df682010-f157-4ea8-9528-353045731ea5,7162,ward,,,,,,,,no_exact,confirmed_non_admin,confirmed_non_admin,,,,no CoreMap or MIMU exact identity under township; keep as non-linked postal locality,02-postal-review-previews/6711a0b23d59.json
1d8905085a03,0269004,1,အောင်သိဒ္ဓိ ရပ်ကွက်,Aung Theik Di Quarter,အောင်သိဒ္ဓိ,aungtheikdi,Zee Kone Town,ဇီးကုန်း မြို့,df682010-f157-4ea8-9528-353045731ea5,7162,ward,,,,,,,,no_exact,confirmed_non_admin,confirmed_non_admin,,,,no CoreMap or MIMU exact identity under township; keep as non-linked postal locality,02-postal-review-previews/1d8905085a03.json
2db5c140d1f2,1811001,1,အမှတ် (၁) ရပ်ကွက်,No (1) Quarter,၁,1,Zigon Township,ဇီးကုန်း မြို့နယ်,df682010-f157-4ea8-9528-353045731ea5,7162,ward,,,,,,,,no_exact,confirmed_non_admin,confirmed_non_admin,,,,no CoreMap or MIMU exact identity under township; keep as non-linked postal locality,02-postal-review-previews/2db5c140d1f2.json
31aa96567785,1811002,1,အမှတ် (၂) ရပ်ကွက်,No (2) Quarter,၂,2,Zigon Township,ဇီးကုန်း မြို့နယ်,df682010-f157-4ea8-9528-353045731ea5,7162,ward,,,,,,,,no_exact,confirmed_non_admin,confirmed_non_admin,,,,no CoreMap or MIMU exact identity under township; keep as non-linked postal locality,02-postal-review-previews/31aa96567785.json
038466f67441,1811003,1,အမှတ် (၃) ရပ်ကွက်,No (3) Quarter,၃,3,Zigon Township,ဇီးကုန်း မြို့နယ်,df682010-f157-4ea8-9528-353045731ea5,7162,ward,,,,,,,,no_exact,confirmed_non_admin,confirmed_non_admin,,,,no CoreMap or MIMU exact identity under township; keep as non-linked postal locality,02-postal-review-previews/038466f67441.json
050b4a912ee5,1811004,1,အမှတ် (၄) ရပ်ကွက်,No (4) Quarter,၄,4,Zigon Township,ဇီးကုန်း မြို့နယ်,df682010-f157-4ea8-9528-353045731ea5,7162,ward,,,,,,,,no_exact,confirmed_non_admin,confirmed_non_admin,,,,no CoreMap or MIMU exact identity under township; keep as non-linked postal locality,02-postal-review-previews/050b4a912ee5.json
36e8a533d76d,1811005,1,အမှတ် (၅) ရပ်ကွက်,No (၅) Quarter,၅,no၅,Zigon Township,ဇီးကုန်း မြို့နယ်,df682010-f157-4ea8-9528-353045731ea5,7162,ward,,,,,,,,no_exact,confirmed_non_admin,confirmed_non_admin,,,,no CoreMap or MIMU exact identity under township; keep as non-linked postal locality,02-postal-review-previews/36e8a533d76d.json
b13adf709363,0113204,1,ဝက်ကုန်း ကျေးရွာအုပ်စု,Wet Kone Village Tract,ဝက်ကုန်း,wetkone,Bhamo Township,ဗန်းမော် မြို့နယ်,dfe77f04-45f5-47d4-9bb9-55c25c4c0e23,6612,village_tract,,,,,,,,no_exact,confirmed_non_admin,confirmed_non_admin,,,,no CoreMap or MIMU exact identity under township; keep as non-linked postal locality,02-postal-review-previews/b13adf709363.json
6f27283bd2f4,0113220,1,ဟန်းတဲ ကျေးရွာအုပ်စု,Han Te Village Tract,ဟန်းတဲ,hante,Bhamo Township,ဗန်းမော် မြို့နယ်,dfe77f04-45f5-47d4-9bb9-55c25c4c0e23,6612,village_tract,,,,,,,,no_exact,confirmed_non_admin,confirmed_non_admin,,,,no CoreMap or MIMU exact identity under township; keep as non-linked postal locality,02-postal-review-previews/6f27283bd2f4.json
1c227bc8c916,0113244,1,အောင်သာ ကျေးရွာအုပ်စု,Aung Thar Village Tract,အောင်သာ,aungthar,Bhamo Township,ဗန်းမော် မြို့နယ်,dfe77f04-45f5-47d4-9bb9-55c25c4c0e23,6612,village_tract,,,,,,,,no_exact,confirmed_non_admin,confirmed_non_admin,,,,no CoreMap or MIMU exact identity under township; keep as non-linked postal locality,02-postal-review-previews/1c227bc8c916.json
90cba8cc2dd3,0113001,1,ခွန်သာ ရပ်ကွက်,Khun Thar Quarter,ခွန်သာ,khunthar,Bhamo Township,ဗန်းမော် မြို့နယ်,dfe77f04-45f5-47d4-9bb9-55c25c4c0e23,6612,ward,,,,,,,,no_exact,confirmed_non_admin,confirmed_non_admin,,,,no CoreMap or MIMU exact identity under township; keep as non-linked postal locality,02-postal-review-previews/90cba8cc2dd3.json
5442bda70e57,0113010,1,ဆင်ကုန်း ရပ်ကွက်,Sin Kone Quarter,ဆင်ကုန်း,sinkone,Bhamo Township,ဗန်းမော် မြို့နယ်,dfe77f04-45f5-47d4-9bb9-55c25c4c0e23,6612,ward,,,,,,,,no_exact,confirmed_non_admin,confirmed_non_admin,,,,no CoreMap or MIMU exact identity under township; keep as non-linked postal locality,02-postal-review-previews/5442bda70e57.json
201f7dd49887,0113008,1,ညောင်ပင် ရပ်ကွက်,Nyaung Pin Quarter,ညောင်ပင်,nyaungpin,Bhamo Township,ဗန်းမော် မြို့နယ်,dfe77f04-45f5-47d4-9bb9-55c25c4c0e23,6612,ward,,,,,,,,no_exact,confirmed_non_admin,confirmed_non_admin,,,,no CoreMap or MIMU exact identity under township; keep as non-linked postal locality,02-postal-review-previews/201f7dd49887.json
090ed697b35f,0113011,1,နမ့်ဖား ရပ်ကွက်,Nam Hpar Quarter,နမ့်ဖား,namhpar,Bhamo Township,ဗန်းမော် မြို့နယ်,dfe77f04-45f5-47d4-9bb9-55c25c4c0e23,6612,ward,,,,,,,,no_exact,confirmed_non_admin,confirmed_non_admin,,,,no CoreMap or MIMU exact identity under township; keep as non-linked postal locality,02-postal-review-previews/090ed697b35f.json
0784ef525766,0113012,1,နောင်ခို ရပ်ကွက်,Nawng Kho Quarter,နောင်ခို,nawngkho,Bhamo Township,ဗန်းမော် မြို့နယ်,dfe77f04-45f5-47d4-9bb9-55c25c4c0e23,6612,ward,,,,,,,,no_exact,confirmed_non_admin,confirmed_non_admin,,,,no CoreMap or MIMU exact identity under township; keep as non-linked postal locality,02-postal-review-previews/0784ef525766.json
062b9383f6ba,0113006,1,ပေါက်ကုန်း ရပ်ကွက်,Pauk Kone Quarter,ပေါက်ကုန်း,paukkone,Bhamo Township,ဗန်းမော် မြို့နယ်,dfe77f04-45f5-47d4-9bb9-55c25c4c0e23,6612,ward,,,,,,,,no_exact,confirmed_non_admin,confirmed_non_admin,,,,no CoreMap or MIMU exact identity under township; keep as non-linked postal locality,02-postal-review-previews/062b9383f6ba.json
f416601794e4,0113002,1,မြို့မ ရပ်ကွက်,Myo Ma Quarter,မ,myoma,Bhamo Township,ဗန်းမော် မြို့နယ်,dfe77f04-45f5-47d4-9bb9-55c25c4c0e23,6612,ward,,,,,,,,no_exact,confirmed_non_admin,confirmed_non_admin,,,,no CoreMap or MIMU exact identity under township; keep as non-linked postal locality,02-postal-review-previews/f416601794e4.json
7e1d1c2f9b9a,0113004,1,မင်းကုန်း ရပ်ကွက်,Min Kone Quarter,မင်းကုန်း,minkone,Bhamo Township,ဗန်းမော် မြို့နယ်,dfe77f04-45f5-47d4-9bb9-55c25c4c0e23,6612,ward,,,,,,,,no_exact,confirmed_non_admin,confirmed_non_admin,,,,no CoreMap or MIMU exact identity under township; keep as non-linked postal locality,02-postal-review-previews/7e1d1c2f9b9a.json
8ec2789c4e58,0113007,1,မင်းကျောင်းကုန်း ရပ်ကွက်,Min Kyaung Kone Quarter,မင်းကျောင်းကုန်း,minkyaungkone,Bhamo Township,ဗန်းမော် မြို့နယ်,dfe77f04-45f5-47d4-9bb9-55c25c4c0e23,6612,ward,,,,,,,,no_exact,confirmed_non_admin,confirmed_non_admin,,,,no CoreMap or MIMU exact identity under township; keep as non-linked postal locality,02-postal-review-previews/8ec2789c4e58.json
5b4e888bc995,0113013,1,ရွှေကျီးနား ရပ်ကွက်,Shwe Kyee Nar Quarter,ရွှေကျီးနား,shwekyeenar,Bhamo Township,ဗန်းမော် မြို့နယ်,dfe77f04-45f5-47d4-9bb9-55c25c4c0e23,6612,ward,,,,,,,,no_exact,confirmed_non_admin,confirmed_non_admin,,,,no CoreMap or MIMU exact identity under township; keep as non-linked postal locality,02-postal-review-previews/5b4e888bc995.json
4a3222a4dc23,0113014,1,ရွှေပြည်သာ ရပ်ကွက်,Shwe Pyi Thar Ward Quarter,ရွှေပြည်သာ,shwepyithar,Bhamo Township,ဗန်းမော် မြို့နယ်,dfe77f04-45f5-47d4-9bb9-55c25c4c0e23,6612,ward,,,,,,,,no_exact,confirmed_non_admin,confirmed_non_admin,,,,no CoreMap or MIMU exact identity under township; keep as non-linked postal locality,02-postal-review-previews/4a3222a4dc23.json
844a1950e603,0113005,1,သာစည် ရပ်ကွက်,Thar Si Quarter,သာစည်,tharsi,Bhamo Township,ဗန်းမော် မြို့နယ်,dfe77f04-45f5-47d4-9bb9-55c25c4c0e23,6612,ward,,,,,,,,no_exact,confirmed_non_admin,confirmed_non_admin,,,,no CoreMap or MIMU exact identity under township; keep as non-linked postal locality,02-postal-review-previews/844a1950e603.json
fe8308d13765,0113009,1,သီရိ ရပ်ကွက်,Thi Ri Quarter,သီရိ,thiri,Bhamo Township,ဗန်းမော် မြို့နယ်,dfe77f04-45f5-47d4-9bb9-55c25c4c0e23,6612,ward,,,,,,,,no_exact,confirmed_non_admin,confirmed_non_admin,,,,no CoreMap or MIMU exact identity under township; keep as non-linked postal locality,02-postal-review-previews/fe8308d13765.json
3612020044b6,0113015,1,ဟန်းတဲ ရပ်ကွက်,Han Te Quarter,ဟန်းတဲ,hante,Bhamo Township,ဗန်းမော် မြို့နယ်,dfe77f04-45f5-47d4-9bb9-55c25c4c0e23,6612,ward,,,,,,,,no_exact,confirmed_non_admin,confirmed_non_admin,,,,no CoreMap or MIMU exact identity under township; keep as non-linked postal locality,02-postal-review-previews/3612020044b6.json
a75ace1174c8,0113003,1,အလည်ရပ် ရပ်ကွက်,Ah Lel Yat Quarter,အလည်ရပ်,ahlelyat,Bhamo Township,ဗန်းမော် မြို့နယ်,dfe77f04-45f5-47d4-9bb9-55c25c4c0e23,6612,ward,,,,,,,,no_exact,confirmed_non_admin,confirmed_non_admin,,,,no CoreMap or MIMU exact identity under township; keep as non-linked postal locality,02-postal-review-previews/a75ace1174c8.json
be51452d47bd,0113016,1,အောင်သာ ရပ်ကွက်,Aung Thar Quarter,အောင်သာ,aungthar,Bhamo Township,ဗန်းမော် မြို့နယ်,dfe77f04-45f5-47d4-9bb9-55c25c4c0e23,6612,ward,,,,,,,,no_exact,confirmed_non_admin,confirmed_non_admin,,,,no CoreMap or MIMU exact identity under township; keep as non-linked postal locality,02-postal-review-previews/be51452d47bd.json
818a4399c1c5,0417001,1,အမှတ် (၁) ရပ်ကွက်,No (1) Quarter,၁,1,Chauk Township,ချောက် မြို့နယ်,e05a66b5-54c8-49a1-ae5c-6c1397b0bb5d,7031,ward,,,,,,,,no_exact,confirmed_non_admin,confirmed_non_admin,,,,no CoreMap or MIMU exact identity under township; keep as non-linked postal locality,02-postal-review-previews/818a4399c1c5.json
97516abea07b,0417010,1,အမှတ် (၁၀) ရပ်ကွက်,No (10) Quarter,၁၀,10,Chauk Township,ချောက် မြို့နယ်,e05a66b5-54c8-49a1-ae5c-6c1397b0bb5d,7031,ward,,,,,,,,no_exact,confirmed_non_admin,confirmed_non_admin,,,,no CoreMap or MIMU exact identity under township; keep as non-linked postal locality,02-postal-review-previews/97516abea07b.json
cdcb2c8946fd,0417011,1,အမှတ် (၁၁) ရပ်ကွက်,No (11) Quarter,၁၁,11,Chauk Township,ချောက် မြို့နယ်,e05a66b5-54c8-49a1-ae5c-6c1397b0bb5d,7031,ward,,,,,,,,no_exact,confirmed_non_admin,confirmed_non_admin,,,,no CoreMap or MIMU exact identity under township; keep as non-linked postal locality,02-postal-review-previews/cdcb2c8946fd.json
239f637f08e7,0417012,1,အမှတ် (၁၂) ရပ်ကွက်,No (12) Quarter,၁၂,12,Chauk Township,ချောက် မြို့နယ်,e05a66b5-54c8-49a1-ae5c-6c1397b0bb5d,7031,ward,,,,,,,,no_exact,confirmed_non_admin,confirmed_non_admin,,,,no CoreMap or MIMU exact identity under township; keep as non-linked postal locality,02-postal-review-previews/239f637f08e7.json
e2a635ff9d28,0417013,1,အမှတ် (၁၃) ရပ်ကွက်,No (13) Quarter,၁၃,13,Chauk Township,ချောက် မြို့နယ်,e05a66b5-54c8-49a1-ae5c-6c1397b0bb5d,7031,ward,,,,,,,,no_exact,confirmed_non_admin,confirmed_non_admin,,,,no CoreMap or MIMU exact identity under township; keep as non-linked postal locality,02-postal-review-previews/e2a635ff9d28.json
7ebbee502fbf,0417014,1,အမှတ် (၁၄) ရပ်ကွက်,No (14) Quarter,၁၄,14,Chauk Township,ချောက် မြို့နယ်,e05a66b5-54c8-49a1-ae5c-6c1397b0bb5d,7031,ward,,,,,,,,no_exact,confirmed_non_admin,confirmed_non_admin,,,,no CoreMap or MIMU exact identity under township; keep as non-linked postal locality,02-postal-review-previews/7ebbee502fbf.json
8d091f02e8d6,0417015,1,အမှတ် (၁၅) ရပ်ကွက်,No (15) Quarter,၁၅,15,Chauk Township,ချောက် မြို့နယ်,e05a66b5-54c8-49a1-ae5c-6c1397b0bb5d,7031,ward,,,,,,,,no_exact,confirmed_non_admin,confirmed_non_admin,,,,no CoreMap or MIMU exact identity under township; keep as non-linked postal locality,02-postal-review-previews/8d091f02e8d6.json
072fc08ce0f9,0417002,1,အမှတ် (၂) ရပ်ကွက်,No (2) Quarter,၂,2,Chauk Township,ချောက် မြို့နယ်,e05a66b5-54c8-49a1-ae5c-6c1397b0bb5d,7031,ward,,,,,,,,no_exact,confirmed_non_admin,confirmed_non_admin,,,,no CoreMap or MIMU exact identity under township; keep as non-linked postal locality,02-postal-review-previews/072fc08ce0f9.json
9e250b43b30a,0417003,1,အမှတ် (၃) ရပ်ကွက်,No (3) Quarter,၃,3,Chauk Township,ချောက် မြို့နယ်,e05a66b5-54c8-49a1-ae5c-6c1397b0bb5d,7031,ward,,,,,,,,no_exact,confirmed_non_admin,confirmed_non_admin,,,,no CoreMap or MIMU exact identity under township; keep as non-linked postal locality,02-postal-review-previews/9e250b43b30a.json
6e599e2d819a,0417004,1,အမှတ် (၄) ရပ်ကွက်,No (4) Quarter,၄,4,Chauk Township,ချောက် မြို့နယ်,e05a66b5-54c8-49a1-ae5c-6c1397b0bb5d,7031,ward,,,,,,,,no_exact,confirmed_non_admin,confirmed_non_admin,,,,no CoreMap or MIMU exact identity under township; keep as non-linked postal locality,02-postal-review-previews/6e599e2d819a.json
07aecc2ead6c,0417005,1,အမှတ် (၅) ရပ်ကွက်,No (5) Quarter,၅,5,Chauk Township,ချောက် မြို့နယ်,e05a66b5-54c8-49a1-ae5c-6c1397b0bb5d,7031,ward,,,,,,,,no_exact,confirmed_non_admin,confirmed_non_admin,,,,no CoreMap or MIMU exact identity under township; keep as non-linked postal locality,02-postal-review-previews/07aecc2ead6c.json
6cea7032b270,0417006,1,အမှတ် (၆) ရပ်ကွက်,No (6) Quarter,၆,6,Chauk Township,ချောက် မြို့နယ်,e05a66b5-54c8-49a1-ae5c-6c1397b0bb5d,7031,ward,,,,,,,,no_exact,confirmed_non_admin,confirmed_non_admin,,,,no CoreMap or MIMU exact identity under township; keep as non-linked postal locality,02-postal-review-previews/6cea7032b270.json
52b00d263aba,0417007,1,အမှတ် (၇) ရပ်ကွက်,No (7) Quarter,၇,7,Chauk Township,ချောက် မြို့နယ်,e05a66b5-54c8-49a1-ae5c-6c1397b0bb5d,7031,ward,,,,,,,,no_exact,confirmed_non_admin,confirmed_non_admin,,,,no CoreMap or MIMU exact identity under township; keep as non-linked postal locality,02-postal-review-previews/52b00d263aba.json
174e176796a7,0417008,1,အမှတ် (၈) ရပ်ကွက်,No (8) Quarter,၈,8,Chauk Township,ချောက် မြို့နယ်,e05a66b5-54c8-49a1-ae5c-6c1397b0bb5d,7031,ward,,,,,,,,no_exact,confirmed_non_admin,confirmed_non_admin,,,,no CoreMap or MIMU exact identity under township; keep as non-linked postal locality,02-postal-review-previews/174e176796a7.json
ef24f63f011e,0417009,1,အမှတ် (၉) ရပ်ကွက်,No (9) Quarter,၉,9,Chauk Township,ချောက် မြို့နယ်,e05a66b5-54c8-49a1-ae5c-6c1397b0bb5d,7031,ward,,,,,,,,no_exact,confirmed_non_admin,confirmed_non_admin,,,,no CoreMap or MIMU exact identity under township; keep as non-linked postal locality,02-postal-review-previews/ef24f63f011e.json
51d3d75b0f90,0404300,1,ဆင်ဖြူကျွန်း (၁) ကျေးရွာအုပ်စု,Sin Hpyu Kyun (1) Village Tract,ဆင်ဖြူကျွန်း၁,sinhpyukyun1,Salin Township,စလင်း မြို့နယ်,e56e0039-0795-4131-8298-43d0fc96bbc4,7033,village_tract,,,,,,,,no_exact,confirmed_non_admin,confirmed_non_admin,,,,no CoreMap or MIMU exact identity under township; keep as non-linked postal locality,02-postal-review-previews/51d3d75b0f90.json
c3a8b39d5577,0404301,1,ဆင်ဖြူကျွန်း (၂) ကျေးရွာအုပ်စု,Sin Hpyu Kyun (2) Village Tract,ဆင်ဖြူကျွန်း၂,sinhpyukyun2,Salin Township,စလင်း မြို့နယ်,e56e0039-0795-4131-8298-43d0fc96bbc4,7033,village_tract,,,,,,,,no_exact,confirmed_non_admin,confirmed_non_admin,,,,no CoreMap or MIMU exact identity under township; keep as non-linked postal locality,02-postal-review-previews/c3a8b39d5577.json
86b98b1f79f9,0404222,1,မြေမိကုန်း ကျေးရွာအုပ်စု,Myay Mi Kone Village Tract,မြေမိကုန်း,myaymikone,Salin Township,စလင်း မြို့နယ်,e56e0039-0795-4131-8298-43d0fc96bbc4,7033,village_tract,,,,,,,,no_exact,confirmed_non_admin,confirmed_non_admin,,,,no CoreMap or MIMU exact identity under township; keep as non-linked postal locality,02-postal-review-previews/86b98b1f79f9.json
0a033041481b,0404008,1,စာစီကျောင်း ရပ်ကွက်,Sar Si Kyaung Quarter,စာစီကျောင်း,sarsikyaung,Salin Township,စလင်း မြို့နယ်,e56e0039-0795-4131-8298-43d0fc96bbc4,7033,ward,,,,,,,,no_exact,confirmed_non_admin,confirmed_non_admin,,,,no CoreMap or MIMU exact identity under township; keep as non-linked postal locality,02-postal-review-previews/0a033041481b.json
63d059be1d5c,0404007,1,မြေမိကုန်း ရပ်ကွက်,Myay Mi Kone Quarter,မြေမိကုန်း,myaymikone,Salin Township,စလင်း မြို့နယ်,e56e0039-0795-4131-8298-43d0fc96bbc4,7033,ward,,,,,,,,no_exact,confirmed_non_admin,confirmed_non_admin,,,,no CoreMap or MIMU exact identity under township; keep as non-linked postal locality,02-postal-review-previews/63d059be1d5c.json
8120f3732448,0202235,1,မခွါလယ် ကျေးရွာအုပ်စု,Ma Khwar Lel Village Tract,မခွါလယ်,makhwarlel,Lahe Township,လဟယ် မြို့နယ်,e5865555-62ad-4691-b0d5-4d1c32960fb8,6692,village_tract,,,,,,,,no_exact,confirmed_non_admin,confirmed_non_admin,,,,no CoreMap or MIMU exact identity under township; keep as non-linked postal locality,02-postal-review-previews/8120f3732448.json
ccfd5d2d7f66,0202002,1,လဟယ်ရွာမ ရပ်ကွက်,Lahe Ywar Ma Quarter,လဟယ်ရွာမ,laheywarma,Lahe Township,လဟယ် မြို့နယ်,e5865555-62ad-4691-b0d5-4d1c32960fb8,6692,ward,,,,,,,,no_exact,confirmed_non_admin,confirmed_non_admin,,,,no CoreMap or MIMU exact identity under township; keep as non-linked postal locality,02-postal-review-previews/ccfd5d2d7f66.json
203a5e93c05f,0202001,1,အမှုထမ်းများ ရပ်ကွက်,Ah Hmu Htan Quarter,အမှုထမ်းများ,ahhmuhtan,Lahe Township,လဟယ် မြို့နယ်,e5865555-62ad-4691-b0d5-4d1c32960fb8,6692,ward,,,,,,,,no_exact,confirmed_non_admin,confirmed_non_admin,,,,no CoreMap or MIMU exact identity under township; keep as non-linked postal locality,02-postal-review-previews/203a5e93c05f.json
adb443565dda,0202003,1,အမှတ် (၁) တိုးချဲ့ ရပ်ကွက်,No (1) Toe Cheit Quarter,၁တိုးချဲ့,1toecheit,Lahe Township,လဟယ် မြို့နယ်,e5865555-62ad-4691-b0d5-4d1c32960fb8,6692,ward,,,,,,,,no_exact,confirmed_non_admin,confirmed_non_admin,,,,no CoreMap or MIMU exact identity under township; keep as non-linked postal locality,02-postal-review-previews/adb443565dda.json
f0e3dc752c30,0202004,1,အမှတ် (၂) တိုးချဲ့ ရပ်ကွက်,No (2) Toe Cheit Quarter,၂တိုးချဲ့,2toecheit,Lahe Township,လဟယ် မြို့နယ်,e5865555-62ad-4691-b0d5-4d1c32960fb8,6692,ward,,,,,,,,no_exact,confirmed_non_admin,confirmed_non_admin,,,,no CoreMap or MIMU exact identity under township; keep as non-linked postal locality,02-postal-review-previews/f0e3dc752c30.json
01cf52aa72f8,1711201,1,ကျိမ်းခမ်း ကျေးရွာအုပ်စု,Kyein Hkam Village Tract,ကျိမ်းခမ်း,kyeinhkam,Ho Tawng (Ho Tao) Township,ဟိုတောင်း မြို့နယ်,e6a65d60-908b-4c8f-ac15-3d9a457e76bd,6460,village_tract,,,,,,,,no_exact,confirmed_non_admin,confirmed_non_admin,,,,no CoreMap or MIMU exact identity under township; keep as non-linked postal locality,02-postal-review-previews/01cf52aa72f8.json
